StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,111,Weekly,12/27/20,1/2/21,In-person,,,,"90.09% FaceToFace, 0% Hybrid, 9.91% Distance",,,,100,0,11,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,111,Weekly,1/3/21,1/9/21,In-person,,,,"90.99% FaceToFace, 0% Hybrid, 9.01% Distance",,,,101,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,1/10/21,1/16/21,In-person,,,,"90.91% FaceToFace, 0% Hybrid, 9.09% Distance",,,,100,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,109,Weekly,1/17/21,1/23/21,In-person,,,,"90.83% FaceToFace, 0% Hybrid, 9.17% Distance",,,,99,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,109,Weekly,1/24/21,1/30/21,In-person,,,,"90.83% FaceToFace, 0% Hybrid, 9.17% Distance",,,,99,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,109,Weekly,1/31/21,2/6/21,In-person,,,,"90.83% FaceToFace, 0% Hybrid, 9.17% Distance",,,,99,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,109,Weekly,2/7/21,2/13/21,In-person,,,,"90.83% FaceToFace, 0% Hybrid, 9.17% Distance",,,,99,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,2/14/21,2/20/21,In-person,,,,"90% FaceToFace, 0% Hybrid, 10% Distance",,,,99,0,11,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,2/21/21,2/27/21,In-person,,,,"90% FaceToFace, 0% Hybrid, 10% Distance",,,,99,0,11,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,2/28/21,3/6/21,In-person,,,,"90% FaceToFace, 0% Hybrid, 10% Distance",,,,99,0,11,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,3/7/21,3/13/21,In-person,,,,"90% FaceToFace, 0% Hybrid, 10% Distance",,,,99,0,11,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,3/14/21,3/20/21,In-person,,,,"90% FaceToFace, 0% Hybrid, 10% Distance",,,,99,0,11,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,3/21/21,3/27/21,In-person,,,,"90% FaceToFace, 0% Hybrid, 10% Distance",,,,99,0,11,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,3/28/21,4/3/21,In-person,,,,"89.09% FaceToFace, 0% Hybrid, 10.91% Distance",,,,98,0,12,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,4/4/21,4/10/21,In-person,,,,"89.09% FaceToFace, 0% Hybrid, 10.91% Distance",,,,98,0,12,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,110,Weekly,4/11/21,4/17/21,In-person,,,,"89.09% FaceToFace, 0% Hybrid, 10.91% Distance",,,,98,0,12,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,108,Weekly,4/18/21,4/24/21,In-person,,,,"90.74% FaceToFace, 0% Hybrid, 9.26% Distance",,,,98,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,108,Weekly,4/25/21,5/1/21,In-person,,,,"90.74% FaceToFace, 0% Hybrid, 9.26% Distance",,,,98,0,10,,
