StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,9/1/2020,9/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,10/1/2020,10/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,11/1/2020,11/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,12/1/2020,12/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,1/1/2021,1/31/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,2/1/2021,2/28/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,3/1/2021,3/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,4/1/2021,4/30/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Ahuimanu Elementary School,Regular school,150003000157,335,Hawaii Department of Education,Regular local school district,1500030,1,230,Monthly,5/1/2021,5/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,8/1/2020,8/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,9/1/2020,9/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,10/1/2020,10/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,11/1/2020,11/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,12/1/2020,12/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,1/1/2021,1/31/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,2/1/2021,2/28/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,3/1/2021,3/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,4/1/2021,4/30/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Elementary School,Regular school,150003000178,200,Hawaii Department of Education,Regular local school district,1500030,1,262,Monthly,5/1/2021,5/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,8/1/2020,8/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,9/1/2020,9/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,10/1/2020,10/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,11/1/2020,11/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,12/1/2020,12/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,1/1/2021,1/31/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,2/1/2021,2/28/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,3/1/2021,3/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,4/1/2021,4/30/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea High School,Regular school,150003000177,202,Hawaii Department of Education,Regular local school district,1500030,1,877,Monthly,5/1/2021,5/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,8/1/2020,8/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,9/1/2020,9/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,10/1/2020,10/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,11/1/2020,11/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,12/1/2020,12/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,1/1/2021,1/31/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,2/1/2021,2/28/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,3/1/2021,3/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,4/1/2021,4/30/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aiea Intermediate School,Regular school,150003000176,201,Hawaii Department of Education,Regular local school district,1500030,1,507,Monthly,5/1/2021,5/31/2021,Hybrid,,,,HYBRID/BLENDED LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,8/1/2020,8/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,9/1/2020,9/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,10/1/2020,10/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,11/1/2020,11/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,12/1/2020,12/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,1/1/2021,1/31/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,2/1/2021,2/28/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,3/1/2021,3/31/2021,In-person,,,,IN-PERSON LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,4/1/2021,4/30/2021,In-person,,,,IN-PERSON LEARNING,,,,,,,,
Hawaii,HI,School,No,Aikahi Elementary School,Regular school,150003000101,300,Hawaii Department of Education,Regular local school district,1500030,1,446,Monthly,5/1/2021,5/31/2021,In-person,,,,IN-PERSON LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,8/1/2020,8/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,9/1/2020,9/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,10/1/2020,10/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,11/1/2020,11/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,12/1/2020,12/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,1/1/2021,1/31/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,2/1/2021,2/28/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,3/1/2021,3/31/2021,In-person,,,,IN-PERSON LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,4/1/2021,4/30/2021,In-person,,,,IN-PERSON LEARNING,,,,,,,,
Hawaii,HI,School,No,Aina Haina Elementary School,Regular school,150003000227,100,Hawaii Department of Education,Regular local school district,1500030,1,451,Monthly,5/1/2021,5/31/2021,In-person,,,,IN-PERSON LEARNING,,,,,,,,
Hawaii,HI,School,No,Ala Wai Elementary School,Regular school,150003000226,101,Hawaii Department of Education,Regular local school district,1500030,1,317,Monthly,8/1/2020,8/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ala Wai Elementary School,Regular school,150003000226,101,Hawaii Department of Education,Regular local school district,1500030,1,317,Monthly,9/1/2020,9/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ala Wai Elementary School,Regular school,150003000226,101,Hawaii Department of Education,Regular local school district,1500030,1,317,Monthly,10/1/2020,10/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ala Wai Elementary School,Regular school,150003000226,101,Hawaii Department of Education,Regular local school district,1500030,1,317,Monthly,11/1/2020,11/30/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ala Wai Elementary School,Regular school,150003000226,101,Hawaii Department of Education,Regular local school district,1500030,1,317,Monthly,12/1/2020,12/31/2020,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
Hawaii,HI,School,No,Ala Wai Elementary School,Regular school,150003000226,101,Hawaii Department of Education,Regular local school district,1500030,1,317,Monthly,1/1/2021,1/31/2021,Virtual,,,,FULL DISTANCE LEARNING,,,,,,,,
