StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Alabama,AL,School,No,Albertville Intermediate School,Regular school,010000500879,110,Albertville City,Regular local school district,0100005,101,891,Monthly,4/1/21,4/30/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Intermediate School,Regular school,010000500879,110,Albertville City,Regular local school district,0100005,101,891,Monthly,5/1/21,5/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,8/1/20,8/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,9/1/20,9/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,10/1/20,10/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,11/1/20,11/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,12/1/20,12/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,1/1/21,1/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,2/1/21,2/28/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,3/1/21,3/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,4/1/21,4/30/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Kindergarten and Pre-K,Regular school,010000501616,35,Albertville City,Regular local school district,0100005,101,443,Monthly,5/1/21,5/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,8/1/20,8/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,9/1/20,9/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,10/1/20,10/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,11/1/20,11/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,12/1/20,12/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,1/1/21,1/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,2/1/21,2/28/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,3/1/21,3/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,4/1/21,4/30/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Middle School,Regular school,010000500870,10,Albertville City,Regular local school district,0100005,101,908,Monthly,5/1/21,5/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,8/1/20,8/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,9/1/20,9/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,10/1/20,10/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,11/1/20,11/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,12/1/20,12/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,1/1/21,1/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,2/1/21,2/28/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,3/1/21,3/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,4/1/21,4/30/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Albertville Primary School,Regular school,010000502150,5,Albertville City,Regular local school district,0100005,101,973,Monthly,5/1/21,5/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,8/1/20,8/31/20,Closed,,,,Delayed,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,9/1/20,9/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,10/1/20,10/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,11/1/20,11/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,12/1/20,12/31/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,2/1/21,2/28/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,3/1/21,3/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,4/1/21,4/30/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Alexander City Middle School,Regular school,010003000001,10,Alexander City,Regular local school district,0100030,102,468,Monthly,5/1/21,5/31/21,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Benjamin Russell High School,Regular school,010003000003,20,Alexander City,Regular local school district,0100030,102,807,Monthly,8/1/20,8/31/20,Closed,,,,Delayed,,,,,,,,
Alabama,AL,School,No,Benjamin Russell High School,Regular school,010003000003,20,Alexander City,Regular local school district,0100030,102,807,Monthly,9/1/20,9/30/20,In-person,,,,In Person,,,,,,,,
Alabama,AL,School,No,Benjamin Russell High School,Regular school,010003000003,20,Alexander City,Regular local school district,0100030,102,807,Monthly,10/1/20,10/31/20,In-person,,,,In Person,,,,,,,,
