,poverty_rate,per_capita_income_2002,fips,year
945,9.5,34093,20083,2002
946,9.2,41721,20085,2002
947,7.4,46193,20087,2002
948,12.9,29278,20089,2002
949,4.3,66974,20091,2002
950,10.6,38836,20093,2002
951,10.2,37745,20095,2002
952,12.1,31538,20097,2002
953,13.8,31281,20099,2002
954,10.0,35868,20101,2002
955,8.1,50083,20103,2002
956,11.3,30918,20105,2002
957,12.4,35490,20107,2002
958,10.0,32451,20109,2002
959,12.1,33369,20111,2002
960,7.6,43065,20113,2002
961,10.3,34206,20115,2002
962,10.3,33339,20117,2002
963,10.4,35172,20119,2002
964,8.2,47133,20121,2002
965,10.1,33514,20123,2002
966,13.8,31492,20125,2002
967,10.2,34543,20127,2002
968,10.0,37727,20129,2002
969,9.5,34801,20131,2002
970,12.5,32364,20133,2002
971,8.8,33769,20135,2002
972,11.7,31215,20137,2002
973,9.5,38925,20139,2002
974,12.9,28524,20141,2002
975,7.8,39907,20143,2002
976,11.2,33274,20145,2002
977,11.1,34432,20147,2002
978,8.4,43681,20149,2002
979,10.7,35789,20151,2002
980,11.4,30040,20153,2002
981,12.3,35683,20155,2002
982,11.4,29809,20157,2002
983,12.4,34149,20159,2002
984,13.4,33452,20161,2002
985,11.6,30958,20163,2002
986,12.0,30716,20165,2002
987,12.3,28502,20167,2002
988,9.6,38358,20169,2002
989,8.3,39928,20171,2002
990,10.8,43663,20173,2002
991,13.4,36286,20175,2002
992,9.9,41624,20177,2002
993,11.4,32208,20179,2002
994,13.9,30698,20181,2002
995,11.1,28660,20183,2002
996,13.0,30160,20185,2002
997,10.9,37050,20187,2002
998,11.0,39107,20189,2002
999,10.1,39608,20191,2002
1000,10.9,35834,20193,2002
1001,11.1,29735,20195,2002
1002,7.9,41902,20197,2002
1003,14.0,31037,20199,2002
1004,11.0,29593,20201,2002
1005,11.5,32947,20203,2002
1006,13.3,30300,20205,2002
1007,14.4,25614,20207,2002
1008,15.4,32465,20209,2002
1010,22.1,24332,21001,2002
1011,14.2,32707,21003,2002
1012,8.3,46473,21005,2002
1013,13.5,34054,21007,2002
1014,15.4,31828,21009,2002
1015,18.9,27372,21011,2002
1016,28.8,20239,21013,2002
1017,6.3,55617,21015,2002
1018,13.0,35820,21017,2002
1019,14.9,33459,21019,2002
1020,13.0,36285,21021,2002
1021,11.7,35952,21023,2002
1022,28.5,20988,21025,2002
1023,15.7,31968,21027,2002
1024,8.2,46922,21029,2002
1025,16.4,30211,21031,2002
1026,14.4,30065,21033,2002
1027,15.1,30950,21035,2002
1028,9.6,43087,21037,2002
1029,12.8,31112,21039,2002
1030,12.7,36599,21041,2002
1031,20.9,27602,21043,2002
1032,22.4,23334,21045,2002
1033,16.2,32090,21047,2002
1034,12.1,40389,21049,2002
1035,34.6,17800,21051,2002
1036,22.4,21393,21053,2002
1037,15.9,28973,21055,2002
1038,22.3,22161,21057,2002
1039,12.2,37600,21059,2002
1040,16.8,27624,21061,2002
1041,25.6,22547,21063,2002
1042,21.6,24727,21065,2002
1043,12.2,39929,21067,2002
1044,17.7,28802,21069,2002
1045,25.3,23128,21071,2002
1046,9.9,41344,21073,2002
1047,21.2,25556,21075,2002
1048,16.1,34327,21077,2002
1049,13.6,35648,21079,2002
1050,12.5,39522,21081,2002
1051,14.7,31774,21083,2002
1052,17.3,28438,21085,2002
1053,18.1,26218,21087,2002
1054,14.0,33387,21089,2002
1055,9.9,40324,21091,2002
1056,11.5,40088,21093,2002
1057,29.0,20942,21095,2002
1058,12.9,36486,21097,2002
1059,21.2,25888,21099,2002
1060,12.1,36977,21101,2002
1061,12.4,37256,21103,2002
1062,15.0,31563,21105,2002
1063,14.9,32222,21107,2002
1064,25.2,21274,21109,2002
1065,12.0,42525,21111,2002
1066,12.4,40172,21113,2002
1067,21.9,26665,21115,2002
1068,9.6,45147,21117,2002
1069,25.4,22608,21119,2002
1070,27.7,20760,21121,2002
1071,14.9,33084,21123,2002
1072,18.2,28744,21125,2002
1073,23.6,23958,21127,2002
1074,30.4,19962,21129,2002
1075,26.7,20351,21131,2002
1076,22.5,24015,21133,2002
1077,25.0,23322,21135,2002
1078,18.4,27933,21137,2002
1079,12.5,32926,21139,2002
1080,14.8,32727,21141,2002
1081,14.6,32607,21143,2002
1082,14.2,35093,21145,2002
1083,31.9,19479,21147,2002
1084,13.2,31865,21149,2002
1085,15.2,33927,21151,2002
1086,28.9,21547,21153,2002
1087,16.1,31466,21155,2002
1088,11.1,36094,21157,2002
1089,28.4,20863,21159,2002
1090,15.7,31971,21161,2002
1091,9.5,39427,21163,2002
1092,23.5,23615,21165,2002
1093,12.0,36927,21167,2002
1094,22.0,24274,21169,2002
1095,22.1,23132,21171,2002
1096,14.9,33150,21173,2002
1097,28.5,23337,21175,2002
1098,16.7,29568,21177,2002
1099,11.0,40820,21179,2002
1100,15.2,30334,21181,2002
1101,15.8,30963,21183,2002
1102,5.1,65123,21185,2002
1103,16.3,32707,21187,2002
1104,37.0,16610,21189,2002
1105,12.1,38223,21191,2002
1106,24.5,24004,21193,2002
1107,21.4,25803,21195,2002
1108,20.8,26882,21197,2002
1109,17.8,27854,21199,2002
1110,18.7,29101,21201,2002
1111,21.0,24775,21203,2002
1112,20.9,29084,21205,2002
1113,21.4,23366,21207,2002
1114,9.8,49007,21209,2002
1115,9.5,46548,21211,2002
1116,12.5,37429,21213,2002
1117,8.3,49664,21215,2002
1118,16.6,29003,21217,2002
1119,17.0,29767,21219,2002
1120,12.1,35513,21221,2002
1121,12.9,37378,21223,2002
1122,13.4,34556,21225,2002
1123,14.6,36428,21227,2002
1124,13.4,33221,21229,2002
1125,24.1,22408,21231,2002
1126,13.2,33204,21233,2002
1127,25.4,23064,21235,2002
1128,34.4,19312,21237,2002
1129,8.2,49325,21239,2002
1131,19.3,28226,22001,2002
1132,22.6,27813,22003,2002
1133,10.4,46214,22005,2002
1134,17.6,33392,22007,2002
1135,24.0,24422,22009,2002
1136,15.3,33535,22011,2002
1137,20.6,24722,22013,2002
1138,12.5,38666,22015,2002
1139,19.6,31235,22017,2002
1140,15.4,35281,22019,2002
1141,19.6,27104,22021,2002
1142,11.9,35431,22023,2002
1143,24.6,22896,22025,2002
1144,23.4,25980,22027,2002
1145,24.9,23180,22029,2002
1146,19.1,28554,22031,2002
1147,16.6,36877,22033,2002
1148,40.7,19008,22035,2002
1149,17.5,30722,22037,2002
1150,25.2,22691,22039,2002
1151,26.5,22698,22041,2002
1152,17.4,30667,22043,2002
1153,19.1,31590,22045,2002
1154,20.3,29237,22047,2002
1155,16.1,29903,22049,2002
1156,15.6,37317,22051,2002
1157,17.3,29061,22053,2002
1158,14.9,38068,22055,2002
1159,14.8,36909,22057,2002
1160,17.6,29602,22059,2002
1161,21.5,27687,22061,2002
1162,12.0,40210,22063,2002
1163,32.8,20870,22065,2002
1164,23.7,24957,22067,2002
1165,22.9,26139,22069,2002
1166,26.9,26711,22071,2002
1167,18.9,31757,22073,2002
1168,15.0,36925,22075,2002
1169,17.3,30808,22077,2002
1170,18.7,30468,22079,2002
1171,22.7,23517,22081,2002
1172,24.9,23652,22083,2002
1173,18.4,28265,22085,2002
1174,14.1,35150,22087,2002
1175,11.6,44813,22089,2002
1176,19.8,27316,22091,2002
1177,15.4,34765,22093,2002
1178,15.6,37885,22095,2002
1179,23.4,24405,22097,2002
1180,20.0,29833,22099,2002
1181,19.3,30195,22101,2002
1182,10.4,50415,22103,2002
1183,22.3,28684,22105,2002
1184,33.3,18931,22107,2002
1185,16.3,36111,22109,2002
1186,17.4,29182,22111,2002
1187,17.9,30153,22113,2002
1188,13.3,33739,22115,2002
1189,24.1,24190,22117,2002
1190,17.9,28651,22119,2002
1191,13.8,36456,22121,2002
1192,20.9,25284,22123,2002
1193,21.2,37037,22125,2002
1194,23.5,25484,22127,2002
1196,11.9,36087,23001,2002
1197,15.3,29815,23003,2002
1198,8.0,45122,23005,2002
1199,13.6,32529,23007,2002
1200,10.7,36446,23009,2002
1201,11.4,36932,23011,2002
1202,11.0,38515,23013,2002
1203,10.1,39953,23015,2002
1204,13.2,33723,23017,2002
1205,12.8,35350,23019,2002
1206,14.6,29704,23021,2002
1207,8.7,43285,23023,2002
1208,15.3,30899,23025,2002
1209,13.2,35357,23027,2002
1210,17.6,27007,23029,2002
1211,7.9,46357,23031,2002
1213,13.9,31357,24001,2002
1214,5.6,63160,24003,2002
1215,7.1,49062,24005,2002
1216,4.9,69301,24009,2002
1217,10.4,38142,24011,2002
1218,4.5,64492,24013,2002
1219,7.3,51293,24015,2002
1220,5.9,63967,24017,2002
1221,13.5,33448,24019,2002
1222,4.7,65209,24021,2002
1223,12.3,33499,24023,2002
1224,5.5,61054,24025,2002
1225,3.9,79725,24027,2002
1226,10.3,40412,24029,2002
1227,5.6,75833,24031,2002
1228,8.3,52517,24033,2002
1229,5.6,59854,24035,2002
1230,7.0,57028,24037,2002
1231,22.7,28309,24039,2002
1232,7.9,46637,24041,2002
1233,9.3,42429,24043,2002
1234,12.0,38261,24045,2002
1235,9.4,40565,24047,2002
1236,20.2,28164,24510,2002
1238,7.3,47218,25001,2002
1239,10.0,39737,25003,2002
1240,9.8,44101,25005,2002
1241,7.7,48690,25007,2002
1242,8.9,49746,25009,2002
1243,9.5,41556,25011,2002
1244,13.9,39158,25013,2002
1245,8.4,46422,25015,2002
1246,6.7,62874,25017,2002
1247,6.9,54974,25019,2002
1248,5.4,65200,25021,2002
1249,7.1,54391,25023,2002
1250,16.2,39993,25025,2002
1251,8.3,48939,25027,2002
1253,13.5,30540,26001,2002
1254,11.6,34829,26003,2002
1255,8.3,46478,26005,2002
1256,12.2,33889,26007,2002
1257,9.6,38371,26009,2002
1258,14.6,32053,26011,2002
1259,12.3,31767,26013,2002
1260,7.3,48183,26015,2002
1261,10.2,39127,26017,2002
1262,8.1,38587,26019,2002
1263,12.9,37283,26021,2002
1264,12.0,37453,26023,2002
1265,11.7,38956,26025,2002
1266,11.8,40694,26027,2002
1267,8.7,41143,26029,2002
1268,11.9,33572,26031,2002
1269,14.7,32989,26033,2002
1270,16.0,29150,26035,2002
1271,5.5,56152,26037,2002
1272,13.9,32612,26039,2002
1273,10.6,36268,26041,2002
1274,9.0,37208,26043,2002
1275,7.3,50534,26045,2002
1276,8.0,41756,26047,2002
1277,13.0,39824,26049,2002
1278,12.9,32356,26051,2002
1279,14.5,27829,26053,2002
1280,7.7,43411,26055,2002
1281,12.3,36528,26057,2002
1282,11.0,39710,26059,2002
1283,14.3,29313,26061,2002
1284,11.9,35533,26063,2002
1285,12.3,40665,26065,2002
1286,10.0,42000,26067,2002
1287,14.1,30517,26069,2002
1288,12.4,29012,26071,2002
1289,13.8,34359,26073,2002
1290,11.9,42154,26075,2002
1291,11.5,40980,26077,2002
1292,12.1,34457,26079,2002
1293,9.5,46568,26081,2002
1294,10.4,29104,26083,2002
1295,20.6,26173,26085,2002
1296,7.1,51656,26087,2002
1297,7.0,48083,26089,2002
1298,8.4,45410,26091,2002
1299,4.0,70700,26093,2002
1300,15.2,31377,26095,2002
1301,10.5,33327,26097,2002
1302,7.1,51215,26099,2002
1303,11.7,34031,26101,2002
1304,10.4,36139,26103,2002
1305,11.7,34836,26105,2002
1306,15.7,33671,26107,2002
1307,10.9,33833,26109,2002
1308,8.1,48131,26111,2002
1309,12.7,34402,26113,2002
1310,6.9,51968,26115,2002
1311,12.0,37143,26117,2002
1312,13.6,29573,26119,2002
1313,13.3,37103,26121,2002
1314,12.1,37567,26123,2002
1315,6.1,64298,26125,2002
1316,14.1,34737,26127,2002
1317,15.1,30084,26129,2002
1318,11.6,30160,26131,2002
1319,12.9,34164,26133,2002
1320,15.6,27565,26135,2002
1321,9.2,41580,26137,2002
1322,5.9,53469,26139,2002
1323,10.9,32217,26141,2002
1324,15.1,29376,26143,2002
1325,13.1,37414,26145,2002
1326,8.1,46989,26147,2002
1327,11.7,39051,26149,2002
1328,12.2,36508,26151,2002
1329,12.7,31599,26153,2002
1330,9.1,42281,26155,2002
1331,10.2,39233,26157,2002
1332,12.8,39019,26159,2002
1333,8.7,53372,26161,2002
1334,16.7,37716,26163,2002
1335,11.9,35338,26165,2002
1337,12.0,31992,27001,2002
1338,4.8,60344,27003,2002
1339,10.7,37163,27005,2002
1340,15.8,33902,27007,2002
1341,7.1,43777,27009,2002
1342,10.5,32430,27011,2002
1343,9.7,38945,27013,2002
1344,6.6,41659,27015,2002
1345,7.9,41755,27017,2002
1346,3.3,72945,27019,2002
1347,11.6,36068,27021,2002
1348,7.9,37822,27023,2002
1349,5.0,57561,27025,2002
1350,9.7,39873,27027,2002
1351,13.4,31184,27029,2002
1352,7.4,37678,27031,2002
1353,9.4,34010,27033,2002
1354,8.9,38806,27035,2002
1355,4.2,64989,27037,2002
1356,4.9,52331,27039,2002
1357,7.6,40401,27041,2002
1358,8.9,36433,27043,2002
1359,8.5,38651,27045,2002
1360,8.6,37810,27047,2002
1361,5.6,49153,27049,2002
1362,8.1,36960,27051,2002
1363,8.1,53252,27053,2002
1364,6.7,42764,27055,2002
1365,11.1,35674,27057,2002
1366,5.9,52802,27059,2002
1367,9.6,37800,27061,2002
1368,7.9,37652,27063,2002
1369,9.3,39431,27065,2002
1370,9.2,41042,27067,2002
1371,8.6,33868,27069,2002
1372,10.1,37470,27071,2002
1373,8.0,34775,27073,2002
1374,7.6,41897,27075,2002
1375,8.5,33476,27077,2002
1376,6.0,47818,27079,2002
1377,9.2,32392,27081,2002
1378,7.9,40798,27083,2002
1379,5.9,47286,27085,2002
1380,17.0,28466,27087,2002
1381,7.8,38097,27089,2002
1382,9.3,37357,27091,2002
1383,7.4,42733,27093,2002
1384,8.5,38274,27095,2002
1385,9.4,37949,27097,2002
1386,8.6,37859,27099,2002
1387,7.6,36449,27101,2002
1388,7.0,46450,27103,2002
1389,9.5,36833,27105,2002
1390,9.1,33237,27107,2002
1391,5.9,55025,27109,2002
1392,9.8,36162,27111,2002
1393,8.9,35516,27113,2002
1394,11.2,37340,27115,2002
1395,8.7,35633,27117,2002
1396,10.5,35935,27119,2002
1397,8.7,37035,27121,2002
1398,9.9,46327,27123,2002
1399,8.2,33651,27125,2002
1400,8.1,38266,27127,2002
1401,8.2,39437,27129,2002
1402,7.3,48381,27131,2002
1403,7.3,39245,27133,2002
1404,6.4,41899,27135,2002
1405,10.1,38639,27137,2002
1406,3.4,72605,27139,2002
1407,4.2,61750,27141,2002
1408,7.7,41537,27143,2002
1409,7.4,45023,27145,2002
1410,6.3,47986,27147,2002
1411,7.9,38356,27149,2002
1412,9.5,35248,27151,2002
1413,11.9,32893,27153,2002
1414,9.6,32889,27155,2002
1415,6.1,44307,27157,2002
1416,12.5,31277,27159,2002
1417,8.0,43028,27161,2002
1418,3.9,71148,27163,2002
1419,8.5,35694,27165,2002
1420,7.2,39718,27167,2002
1421,9.3,38714,27169,2002
1422,4.5,58023,27171,2002
1423,8.3,35401,27173,2002
1425,23.0,25089,28001,2002
1426,16.4,29305,28003,2002
1427,19.0,26838,28005,2002
1428,21.3,26003,28007,2002
1429,20.1,24567,28009,2002
1430,29.1,22784,28011,2002
1431,18.3,27004,28013,2002
1432,16.9,29482,28015,2002
1433,17.4,26792,28017,2002
1434,24.6,25994,28019,2002
1435,28.5,22243,28021,2002
1436,18.1,27260,28023,2002
1437,21.1,27308,28025,2002
1438,28.5,22539,28027,2002
1439,21.0,26346,28029,2002
1440,20.6,26365,28031,2002
1441,8.2,49968,28033,2002
1442,22.2,28521,28035,2002
1443,21.9,25212,28037,2002
1444,16.4,34913,28039,2002
1445,22.9,27705,28041,2002
1446,18.6,28061,28043,2002
1447,16.2,35098,28045,2002
1448,16.3,33780,28047,2002
1449,20.2,33309,28049,2002
1450,35.6,17513,28051,2002
1451,32.4,19259,28053,2002
1452,41.0,17862,28055,2002
1453,13.0,32988,28057,2002
1454,14.7,37336,28059,2002
1455,20.7,25030,28061,2002
1456,34.0,18700,28063,2002
1457,26.0,21277,28065,2002
1458,18.9,28495,28067,2002
1459,21.3,24190,28069,2002
1460,16.2,29857,28071,2002
1461,14.0,37948,28073,2002
1462,18.9,30629,28075,2002
1463,18.2,28636,28077,2002
1464,21.7,26379,28079,2002
1465,13.7,36308,28081,2002
1466,32.2,21087,28083,2002
1467,18.1,28865,28085,2002
1468,18.4,31354,28087,2002
1469,12.5,46202,28089,2002
1470,22.6,25396,28091,2002
1471,19.3,28621,28093,2002
1472,16.3,30200,28095,2002
1473,22.8,25098,28097,2002
1474,19.1,28578,28099,2002
1475,17.4,28622,28101,2002
1476,27.7,21740,28103,2002
1477,22.6,26416,28105,2002
1478,21.8,26680,28107,2002
1479,19.1,30786,28109,2002
1480,18.4,28123,28111,2002
1481,24.5,24526,28113,2002
1482,13.1,32765,28115,2002
1483,15.4,28816,28117,2002
1484,31.4,19850,28119,2002
1485,10.3,44964,28121,2002
1486,18.2,26273,28123,2002
1487,33.3,20353,28125,2002
1488,21.2,27169,28127,2002
1489,18.9,28237,28129,2002
1490,19.1,29955,28131,2002
1491,37.6,21963,28133,2002
1492,27.5,21635,28135,2002
1493,14.8,35034,28137,2002
1494,15.8,29566,28139,2002
1495,14.0,28822,28141,2002
1496,20.6,24622,28143,2002
1497,13.1,32886,28145,2002
1498,24.0,22636,28147,2002
1499,16.8,34699,28149,2002
1500,29.5,24157,28151,2002
1501,21.9,25580,28153,2002
1502,18.7,27552,28155,2002
1503,29.2,20433,28157,2002
1504,20.9,26859,28159,2002
1505,19.1,27081,28161,2002
1506,29.9,23818,28163,2002
1508,15.8,28101,29001,2002
1509,8.0,42626,29003,2002
1510,11.5,31050,29005,2002
1511,13.3,32442,29007,2002
1512,15.0,29465,29009,2002
1513,12.8,30736,29011,2002
1514,12.7,32942,29013,2002
1515,16.3,27134,29015,2002
1516,14.1,30871,29017,2002
1517,10.9,39254,29019,2002
1518,12.5,34844,29021,2002
1519,17.4,27541,29023,2002
1520,11.7,33757,29025,2002
1521,10.0,38651,29027,2002
1522,12.0,35343,29029,2002
1523,10.7,37875,29031,2002
1524,13.1,31318,29033,2002
1525,20.1,23934,29035,2002
1526,6.6,50798,29037,2002
1527,16.9,26524,29039,2002
1528,10.7,32838,29041,2002
1529,9.0,40873,29043,2002
1530,12.7,30719,29045,2002
1531,5.2,52169,29047,2002
1532,8.1,43478,29049,2002
1533,8.1,45008,29051,2002
1534,11.5,35119,29053,2002
1535,14.6,31410,29055,2002
1536,13.3,29954,29057,2002
1537,16.2,28097,29059,2002
1538,14.5,31552,29061,2002
1539,18.2,30660,29063,2002
1540,17.0,27134,29065,2002
1541,19.8,25318,29067,2002
1542,21.7,25292,29069,2002
1543,7.7,44421,29071,2002
1544,9.9,35411,29073,2002
1545,11.3,29439,29075,2002
1546,12.2,35171,29077,2002
1547,13.9,28722,29079,2002
1548,15.0,28373,29081,2002
1549,13.0,31911,29083,2002
1550,18.7,24788,29085,2002
1551,11.9,30159,29087,2002
1552,12.4,31463,29089,2002
1553,17.5,26747,29091,2002
1554,17.0,26492,29093,2002
1555,11.3,41833,29095,2002
1556,14.5,31517,29097,2002
1557,7.3,48572,29099,2002
1558,10.8,36836,29101,2002
1559,16.2,27285,29103,2002
1560,14.7,30367,29105,2002
1561,9.8,38741,29107,2002
1562,14.2,31071,29109,2002
1563,13.7,31499,29111,2002
1564,8.8,44521,29113,2002
1565,13.0,29092,29115,2002
1566,12.5,33048,29117,2002
1567,18.0,27456,29119,2002
1568,12.4,31452,29121,2002
1569,15.6,27018,29123,2002
1570,13.5,31477,29125,2002
1571,12.5,32670,29127,2002
1572,12.5,28722,29129,2002
1573,14.2,30426,29131,2002
1574,23.5,23620,29133,2002
1575,11.0,36016,29135,2002
1576,10.7,32345,29137,2002
1577,11.6,33440,29139,2002
1578,16.0,29589,29141,2002
1579,18.6,27209,29143,2002
1580,12.7,34652,29145,2002
1581,11.3,32953,29147,2002
1582,21.3,22894,29149,2002
1583,8.0,39977,29151,2002
1584,20.5,24919,29153,2002
1585,24.0,22722,29155,2002
1586,8.8,37264,29157,2002
1587,12.5,32492,29159,2002
1588,14.3,31048,29161,2002
1589,15.4,31739,29163,2002
1590,5.0,59141,29165,2002
1591,15.5,30075,29167,2002
1592,11.9,36427,29169,2002
1593,14.9,27087,29171,2002
1594,9.2,37472,29173,2002
1595,14.3,30914,29175,2002
1596,8.1,43215,29177,2002
1597,20.9,24712,29179,2002
1598,20.7,23708,29181,2002
1599,4.3,61236,29183,2002
1600,18.4,25468,29185,2002
1601,8.5,40745,29186,2002
1602,14.5,31361,29187,2002
1603,7.7,50500,29189,2002
1604,13.4,31232,29195,2002
1605,14.9,27998,29197,2002
1606,14.9,27663,29199,2002
1607,14.9,31670,29201,2002
1608,23.9,21313,29203,2002
1609,13.7,29491,29205,2002
1610,15.0,28107,29207,2002
1611,13.3,32548,29209,2002
1612,15.2,26584,29211,2002
1613,14.0,30185,29213,2002
1614,20.4,24957,29215,2002
1615,15.5,29438,29217,2002
1616,8.6,43382,29219,2002
1617,20.1,26932,29221,2002
1618,22.4,23214,29223,2002
1619,14.7,32805,29225,2002
1620,13.9,27616,29227,2002
1621,20.2,24727,29229,2002
1622,21.6,27797,29510,2002
1624,16.8,30478,30001,2002
1625,25.8,26414,30003,2002
1626,23.3,24988,30005,2002
1627,14.2,32777,30007,2002
1628,12.2,33644,30009,2002
1629,14.0,25987,30011,2002
1630,12.9,33456,30013,2002
1631,16.1,28125,30015,2002
1632,13.9,30814,30017,2002
1633,13.0,28245,30019,2002
1634,12.6,32967,30021,2002
1635,14.1,27812,30023,2002
1636,10.0,33047,30025,2002
1637,14.2,31097,30027,2002
1638,12.5,36159,30029,2002
1639,10.9,39802,30031,2002
1640,15.5,25876,30033,2002
1641,27.7,26269,30035,2002
1642,19.7,24298,30037,2002
1643,15.4,29778,30039,2002
1644,17.5,31135,30041,2002
1645,9.9,43621,30043,2002
1646,17.1,27279,30045,2002
1647,20.4,29300,30047,2002
1648,10.9,39330,30049,2002
1649,15.4,27832,30051,2002
1650,18.8,28024,30053,2002
1651,15.1,27868,30055,2002
1652,13.1,31213,30057,2002
1653,18.7,25488,30059,2002
1654,18.2,29100,30061,2002
1655,13.9,35731,30063,2002
1656,19.0,25980,30065,2002
1657,12.7,32350,30067,2002
1658,16.5,22217,30069,2002
1659,16.6,28882,30071,2002
1660,17.8,29164,30073,2002
1661,11.3,27568,30075,2002
1662,19.8,29607,30077,2002
1663,12.8,26704,30079,2002
1664,14.7,33652,30081,2002
1665,12.0,33716,30083,2002
1666,25.6,25138,30085,2002
1667,16.8,37321,30087,2002
1668,19.2,27293,30089,2002
1669,12.4,29436,30091,2002
1670,15.2,31248,30093,2002
1671,9.0,43459,30095,2002
1672,11.3,34409,30097,2002
1673,14.3,30172,30099,2002
1674,14.8,29338,30101,2002
1675,12.1,30842,30103,2002
1676,15.1,31225,30105,2002
1677,23.2,22803,30107,2002
1678,14.7,27393,30109,2002
1679,11.3,39712,30111,2002
1681,9.9,37645,31001,2002
1682,12.9,31020,31003,2002
1683,9.9,25760,31005,2002
1684,11.9,31643,31007,2002
1685,16.9,23344,31009,2002
1686,11.4,32501,31011,2002
1687,11.1,40670,31013,2002
1688,14.5,25307,31015,2002
1689,13.7,29562,31017,2002
1690,10.5,38279,31019,2002
1691,11.4,34021,31021,2002
1692,9.5,36731,31023,2002
1693,6.7,49407,31025,2002
1694,8.7,36100,31027,2002
1695,11.2,34038,31029,2002
1696,13.4,31155,31031,2002
1697,9.8,36859,31033,2002
1698,10.7,35655,31035,2002
1699,9.5,36288,31037,2002
1700,9.8,34946,31039,2002
1701,14.3,31554,31041,2002
1702,10.6,38552,31043,2002
1703,17.5,29215,31045,2002
1704,11.4,35418,31047,2002
1705,11.1,32626,31049,2002
1706,9.1,35157,31051,2002
1707,9.3,38381,31053,2002
1708,10.1,47101,31055,2002
1709,14.6,28042,31057,2002
1710,10.3,36421,31059,2002
1711,12.4,30216,31061,2002
1712,12.7,31629,31063,2002
1713,12.2,29897,31065,2002
1714,10.4,35310,31067,2002
1715,14.1,26850,31069,2002
1716,12.5,28219,31071,2002
1717,9.6,36325,31073,2002
1718,9.9,30651,31075,2002
1719,13.8,29285,31077,2002
1720,11.7,37804,31079,2002
1721,8.2,42725,31081,2002
1722,11.7,30406,31083,2002
1723,13.8,24619,31085,2002
1724,14.4,27413,31087,2002
1725,13.7,31407,31089,2002
1726,11.1,30962,31091,2002
1727,11.5,34204,31093,2002
1728,10.8,32989,31095,2002
1729,10.0,33876,31097,2002
1730,8.2,39004,31099,2002
1731,10.8,33359,31101,2002
1732,15.3,27441,31103,2002
1733,13.6,30407,31105,2002
1734,15.1,27600,31107,2002
1735,9.4,42828,31109,2002
1736,11.0,38165,31111,2002
1737,10.8,34184,31113,2002
1738,14.4,26580,31115,2002
1739,13.8,27368,31117,2002
1740,10.8,38179,31119,2002
1741,10.5,35560,31121,2002
1742,14.5,31070,31123,2002
1743,12.9,30941,31125,2002
1744,11.2,34848,31127,2002
1745,11.4,29105,31129,2002
1746,8.7,39188,31131,2002
1747,13.5,28483,31133,2002
1748,11.1,33037,31135,2002
1749,9.7,38666,31137,2002
1750,10.5,34582,31139,2002
1751,8.1,41080,31141,2002
1752,8.3,37209,31143,2002
1753,11.4,33230,31145,2002
1754,12.6,29928,31147,2002
1755,16.4,26086,31149,2002
1756,8.8,38083,31151,2002
1757,5.0,57433,31153,2002
1758,7.8,43064,31155,2002
1759,14.8,32103,31157,2002
1760,7.6,43717,31159,2002
1761,15.5,29426,31161,2002
1762,12.6,29016,31163,2002
1763,14.3,28623,31165,2002
1764,9.5,36716,31167,2002
1765,11.6,32394,31169,2002
1766,10.4,29615,31171,2002
1767,22.3,27960,31173,2002
1768,13.4,29241,31175,2002
1769,6.4,50048,31177,2002
1770,12.4,33085,31179,2002
1771,11.1,30466,31181,2002
1772,14.4,28917,31183,2002
1773,9.0,37917,31185,2002
1775,9.7,41794,32001,2002
1776,10.6,42243,32003,2002
1777,6.4,52720,32005,2002
1778,8.6,49821,32007,2002
1779,13.6,33923,32009,2002
1780,9.4,40991,32011,2002
1781,9.9,46740,32013,2002
1782,8.8,47604,32015,2002
1783,13.1,34758,32017,2002
1784,9.5,41788,32019,2002
1785,13.5,30936,32021,2002
1786,12.9,36835,32023,2002
1787,17.2,37134,32027,2002
1788,4.4,48358,32029,2002
1789,8.7,49957,32031,2002
1790,13.5,36793,32033,2002
1791,9.4,42443,32510,2002
1793,7.1,45767,33001,2002
1794,8.0,41734,33003,2002
1795,7.0,43928,33005,2002
1796,10.5,33822,33007,2002
1797,7.8,44269,33009,2002
1798,5.8,55755,33011,2002
1799,6.3,50049,33013,2002
1800,4.4,63259,33015,2002
1801,8.1,44649,33017,2002
1802,7.4,42736,33019,2002
1804,10.1,42245,34001,2002
1805,5.7,65164,34003,2002
1806,5.3,60181,34005,2002
1807,10.1,47200,34007,2002
1808,9.5,41496,34009,2002
1809,14.5,36846,34011,2002
1810,13.8,41967,34013,2002
1811,5.9,55416,34015,2002
1812,15.1,38455,34017,2002
1813,3.1,84145,34019,2002
1814,8.0,54793,34021,2002
1815,6.5,59817,34023,2002
1816,5.7,68651,34025,2002
1817,3.6,80143,34027,2002
1818,7.8,46654,34029,2002
1819,12.1,44693,34031,2002
1820,8.3,45841,34033,2002
1821,4.1,77887,34035,2002
1822,4.2,68261,34037,2002
1823,8.9,53010,34039,2002
1824,5.8,57661,34041,2002
1826,14.0,39465,35001,2002
1827,23.7,22696,35003,2002
1828,21.7,28620,35005,2002
1829,23.0,27112,35006,2002
1830,16.4,30871,35007,2002
1831,18.6,29698,35009,2002
1832,19.7,25072,35011,2002
1833,25.0,28977,35013,2002
1834,18.0,32941,35015,2002
1835,20.2,28112,35017,2002
1836,22.4,23359,35019,2002
