,poverty_rate,per_capita_income_2008,fips,year
85,9.3,71575.0,2170.0,2008
86,20.9,46892.0,2180.0,2008
87,11.4,72499.0,2185.0,2008
88,16.5,57721.0,2188.0,2008
89,15.2,44491.0,2201.0,2008
90,7.8,61436.0,2220.0,2008
91,3.5,61029.0,2230.0,2008
92,13.3,59124.0,2240.0,2008
93,8.5,58946.0,2261.0,2008
94,29.2,33033.0,2270.0,2008
95,9.8,54274.0,2280.0,2008
96,13.3,54401.0,2282.0,2008
97,24.9,33900.0,2290.0,2008
99,33.2,31728.0,4001.0,2008
100,16.0,44000.0,4003.0,2008
101,16.0,47933.0,4005.0,2008
102,16.1,38405.0,4007.0,2008
103,21.4,40902.0,4009.0,2008
104,11.3,53654.0,4011.0,2008
105,26.1,32973.0,4012.0,2008
106,13.4,56511.0,4013.0,2008
107,16.8,38641.0,4015.0,2008
108,23.1,39416.0,4017.0,2008
109,15.4,46653.0,4019.0,2008
110,14.0,50208.0,4021.0,2008
111,18.5,38490.0,4023.0,2008
112,12.9,42311.0,4025.0,2008
113,21.5,39063.0,4027.0,2008
115,20.1,37295.0,5001.0,2008
116,18.3,36079.0,5003.0,2008
117,16.8,34666.0,5005.0,2008
118,11.1,51397.0,5007.0,2008
119,15.0,35729.0,5009.0,2008
120,24.1,30621.0,5011.0,2008
121,16.5,34908.0,5013.0,2008
122,15.6,33594.0,5015.0,2008
123,30.4,24809.0,5017.0,2008
124,21.8,34327.0,5019.0,2008
125,18.1,31910.0,5021.0,2008
126,15.2,36707.0,5023.0,2008
127,19.5,39567.0,5025.0,2008
128,20.7,35162.0,5027.0,2008
129,17.1,36026.0,5029.0,2008
130,17.5,39989.0,5031.0,2008
131,15.6,42112.0,5033.0,2008
132,20.5,35112.0,5035.0,2008
133,18.7,34489.0,5037.0,2008
134,21.0,31608.0,5039.0,2008
135,29.0,27555.0,5041.0,2008
136,20.4,34919.0,5043.0,2008
137,16.2,43553.0,5045.0,2008
138,17.0,38192.0,5047.0,2008
139,18.7,30364.0,5049.0,2008
140,16.1,38020.0,5051.0,2008
141,11.5,45165.0,5053.0,2008
142,16.6,37017.0,5055.0,2008
143,20.6,34221.0,5057.0,2008
144,15.7,37619.0,5059.0,2008
145,21.3,33219.0,5061.0,2008
146,15.1,36019.0,5063.0,2008
147,19.7,30941.0,5065.0,2008
148,24.9,30490.0,5067.0,2008
149,20.6,38018.0,5069.0,2008
150,17.4,34307.0,5071.0,2008
151,25.4,28265.0,5073.0,2008
152,20.8,31160.0,5075.0,2008
153,38.6,25178.0,5077.0,2008
154,29.0,34820.0,5079.0,2008
155,18.4,34996.0,5081.0,2008
156,16.6,37034.0,5083.0,2008
157,11.7,49241.0,5085.0,2008
158,17.0,33221.0,5087.0,2008
159,17.7,32648.0,5089.0,2008
160,19.8,38192.0,5091.0,2008
161,23.5,34211.0,5093.0,2008
162,26.0,27044.0,5095.0,2008
163,17.7,34343.0,5097.0,2008
164,22.0,31432.0,5099.0,2008
165,23.3,29273.0,5101.0,2008
166,22.0,34370.0,5103.0,2008
167,16.2,37595.0,5105.0,2008
168,34.9,26436.0,5107.0,2008
169,17.5,37545.0,5109.0,2008
170,23.8,31511.0,5111.0,2008
171,19.5,30994.0,5113.0,2008
172,15.7,40728.0,5115.0,2008
173,18.1,34703.0,5117.0,2008
174,16.5,45215.0,5119.0,2008
175,20.4,30508.0,5121.0,2008
176,31.4,28442.0,5123.0,2008
177,9.6,50133.0,5125.0,2008
178,19.9,33458.0,5127.0,2008
179,24.2,25547.0,5129.0,2008
180,17.3,39573.0,5131.0,2008
181,22.3,32062.0,5133.0,2008
182,19.7,31801.0,5135.0,2008
183,19.4,28724.0,5137.0,2008
184,19.8,38616.0,5139.0,2008
185,18.3,35155.0,5141.0,2008
186,15.0,42691.0,5143.0,2008
187,16.7,39283.0,5145.0,2008
188,27.1,26185.0,5147.0,2008
189,17.6,36459.0,5149.0,2008
191,10.4,70217.0,6001.0,2008
192,15.7,49320.0,6003.0,2008
193,9.8,53951.0,6005.0,2008
194,20.7,40308.0,6007.0,2008
195,11.5,52850.0,6009.0,2008
196,13.5,44622.0,6011.0,2008
197,9.4,78469.0,6013.0,2008
198,23.6,36729.0,6015.0,2008
199,7.8,67019.0,6017.0,2008
200,22.1,43534.0,6019.0,2008
201,16.9,39641.0,6021.0,2008
202,19.8,39627.0,6023.0,2008
203,21.5,36894.0,6025.0,2008
204,11.6,47197.0,6027.0,2008
205,20.5,44716.0,6029.0,2008
206,17.9,48614.0,6031.0,2008
207,17.9,38926.0,6033.0,2008
208,20.7,47333.0,6035.0,2008
209,15.3,55452.0,6037.0,2008
210,18.2,46066.0,6039.0,2008
211,7.1,89909.0,6041.0,2008
212,13.5,44419.0,6043.0,2008
213,17.7,43134.0,6045.0,2008
214,21.5,42629.0,6047.0,2008
215,17.4,35319.0,6049.0,2008
216,9.6,55798.0,6051.0,2008
217,12.7,58822.0,6053.0,2008
218,9.0,64829.0,6055.0,2008
219,9.2,56030.0,6057.0,2008
220,9.9,74862.0,6059.0,2008
221,6.7,75029.0,6061.0,2008
222,12.0,48770.0,6063.0,2008
223,12.6,57590.0,6065.0,2008
224,13.3,56882.0,6067.0,2008
225,10.4,64646.0,6069.0,2008
226,14.7,54768.0,6071.0,2008
227,12.6,62820.0,6073.0,2008
228,11.2,73127.0,6075.0,2008
229,16.5,54350.0,6077.0,2008
230,12.1,60088.0,6079.0,2008
231,6.5,84879.0,6081.0,2008
232,12.7,60645.0,6083.0,2008
233,7.6,88525.0,6085.0,2008
234,13.3,66495.0,6087.0,2008
235,17.7,42362.0,6089.0,2008
236,12.7,44282.0,6091.0,2008
237,16.4,36823.0,6093.0,2008
238,9.0,70173.0,6095.0,2008
239,10.4,62314.0,6097.0,2008
240,14.4,50094.0,6099.0,2008
241,15.5,49146.0,6101.0,2008
242,16.5,38160.0,6103.0,2008
243,19.9,34726.0,6105.0,2008
244,21.5,44383.0,6107.0,2008
245,12.5,49151.0,6109.0,2008
246,8.7,76190.0,6111.0,2008
247,14.6,57877.0,6113.0,2008
248,16.6,46715.0,6115.0,2008
250,12.0,56601.0,8001.0,2008
251,21.4,34681.0,8003.0,2008
252,9.8,59320.0,8005.0,2008
253,11.3,51058.0,8007.0,2008
254,17.7,31963.0,8009.0,2008
255,29.4,33187.0,8011.0,2008
256,10.3,66760.0,8013.0,2008
257,5.0,77855.0,8014.0,2008
258,11.9,45916.0,8015.0,2008
259,12.0,46017.0,8017.0,2008
260,7.4,57227.0,8019.0,2008
261,21.2,30747.0,8021.0,2008
262,24.8,25208.0,8023.0,2008
263,46.2,31603.0,8025.0,2008
264,11.8,50660.0,8027.0,2008
265,12.1,43621.0,8029.0,2008
266,18.0,46305.0,8031.0,2008
267,11.8,43760.0,8033.0,2008
268,3.1,100493.0,8035.0,2008
269,6.8,73482.0,8037.0,2008
270,5.5,75990.0,8039.0,2008
271,10.6,59061.0,8041.0,2008
272,14.7,39155.0,8043.0,2008
273,7.4,67063.0,8045.0,2008
274,6.2,62332.0,8047.0,2008
275,6.9,58895.0,8049.0,2008
276,12.0,46972.0,8051.0,2008
277,7.3,50692.0,8053.0,2008
278,23.8,31410.0,8055.0,2008
279,15.6,40413.0,8057.0,2008
280,7.6,66627.0,8059.0,2008
281,12.2,38581.0,8061.0,2008
282,14.5,39997.0,8063.0,2008
283,12.7,48280.0,8065.0,2008
284,10.9,56427.0,8067.0,2008
285,11.6,56701.0,8069.0,2008
286,16.8,38876.0,8071.0,2008
287,16.8,40384.0,8073.0,2008
288,13.4,42163.0,8075.0,2008
289,10.6,54337.0,8077.0,2008
290,10.4,46394.0,8079.0,2008
291,9.5,56427.0,8081.0,2008
292,16.3,44860.0,8083.0,2008
293,11.9,45817.0,8085.0,2008
294,12.7,43246.0,8087.0,2008
295,22.2,33234.0,8089.0,2008
296,7.6,59725.0,8091.0,2008
297,8.2,64471.0,8093.0,2008
298,11.9,42087.0,8095.0,2008
299,5.0,72088.0,8097.0,2008
300,19.1,35730.0,8099.0,2008
301,16.8,42005.0,8101.0,2008
302,8.1,57856.0,8103.0,2008
303,15.4,37353.0,8105.0,2008
304,5.8,63085.0,8107.0,2008
305,29.9,33198.0,8109.0,2008
306,12.4,40252.0,8111.0,2008
307,8.2,61074.0,8113.0,2008
308,11.8,35350.0,8115.0,2008
309,6.8,64813.0,8117.0,2008
310,7.3,58457.0,8119.0,2008
311,12.4,38982.0,8121.0,2008
312,12.0,55845.0,8123.0,2008
313,12.7,43560.0,8125.0,2008
315,8.2,84250.0,9001.0,2008
316,10.4,64045.0,9003.0,2008
317,5.6,67520.0,9005.0,2008
318,5.5,74645.0,9007.0,2008
319,11.0,61459.0,9009.0,2008
320,6.9,67484.0,9011.0,2008
321,6.8,75251.0,9013.0,2008
322,11.7,54027.0,9015.0,2008
324,10.7,55179.0,10001.0,2008
325,9.6,63301.0,10003.0,2008
326,12.0,47727.0,10005.0,2008
328,16.9,58553.0,11001.0,2008
330,20.0,42980.0,12001.0,2008
331,15.3,48443.0,12003.0,2008
332,11.9,45655.0,12005.0,2008
333,19.3,41154.0,12007.0,2008
334,10.7,49473.0,12009.0,2008
335,12.0,51594.0,12011.0,2008
336,20.9,33613.0,12013.0,2008
337,10.3,46378.0,12015.0,2008
338,15.8,38476.0,12017.0,2008
339,8.3,61057.0,12019.0,2008
340,10.2,61379.0,12021.0,2008
341,18.0,38816.0,12023.0,2008
342,22.4,37478.0,12027.0,2008
343,22.8,31443.0,12029.0,2008
344,12.1,50660.0,12031.0,2008
345,16.0,41690.0,12033.0,2008
346,9.8,49014.0,12035.0,2008
347,23.1,34787.0,12037.0,2008
348,26.6,34316.0,12039.0,2008
349,16.8,37120.0,12041.0,2008
350,21.8,39251.0,12043.0,2008
351,21.2,38632.0,12045.0,2008
352,29.3,32444.0,12047.0,2008
353,23.1,34385.0,12049.0,2008
354,23.8,38771.0,12051.0,2008
355,12.4,39552.0,12053.0,2008
356,16.7,33703.0,12055.0,2008
357,13.9,49762.0,12057.0,2008
358,21.0,33251.0,12059.0,2008
359,12.4,48267.0,12061.0,2008
360,19.0,37707.0,12063.0,2008
361,18.5,36482.0,12065.0,2008
362,25.6,39293.0,12067.0,2008
363,10.3,45517.0,12069.0,2008
364,10.6,50863.0,12071.0,2008
365,18.6,47318.0,12073.0,2008
366,17.8,35267.0,12075.0,2008
367,21.5,38608.0,12077.0,2008
368,23.6,32502.0,12079.0,2008
369,12.2,46573.0,12081.0,2008
370,16.0,40266.0,12083.0,2008
371,10.4,52743.0,12085.0,2008
372,16.5,43921.0,12086.0,2008
373,10.4,52908.0,12087.0,2008
374,8.9,59514.0,12089.0,2008
375,8.7,54420.0,12091.0,2008
376,20.8,35724.0,12093.0,2008
377,13.7,50674.0,12095.0,2008
378,11.9,45766.0,12097.0,2008
379,11.7,52807.0,12099.0,2008
380,13.2,42407.0,12101.0,2008
381,10.9,45899.0,12103.0,2008
382,15.3,44350.0,12105.0,2008
383,23.1,35168.0,12107.0,2008
384,7.9,67238.0,12109.0,2008
385,12.9,44788.0,12111.0,2008
386,10.6,54174.0,12113.0,2008
387,9.9,49001.0,12115.0,2008
388,9.3,58175.0,12117.0,2008
389,13.2,48106.0,12119.0,2008
390,19.9,34427.0,12121.0,2008
391,22.9,36349.0,12123.0,2008
392,23.6,42734.0,12125.0,2008
393,12.9,45831.0,12127.0,2008
394,13.0,48012.0,12129.0,2008
395,14.9,43779.0,12131.0,2008
396,23.2,34632.0,12133.0,2008
398,20.3,34654.0,13001.0,2008
399,24.6,31389.0,13003.0,2008
400,19.3,33481.0,13005.0,2008
401,26.0,31834.0,13007.0,2008
402,23.5,38719.0,13009.0,2008
403,15.3,44269.0,13011.0,2008
404,11.3,51318.0,13013.0,2008
405,12.6,51762.0,13015.0,2008
406,23.2,31091.0,13017.0,2008
407,21.9,34718.0,13019.0,2008
408,22.1,40857.0,13021.0,2008
409,19.5,39962.0,13023.0,2008
410,17.6,37814.0,13025.0,2008
411,22.0,35007.0,13027.0,2008
412,10.2,62038.0,13029.0,2008
413,23.1,38631.0,13031.0,2008
414,28.1,32311.0,13033.0,2008
415,15.6,45398.0,13035.0,2008
416,33.4,29435.0,13037.0,2008
417,12.3,51985.0,13039.0,2008
418,23.7,31651.0,13043.0,2008
419,15.9,47307.0,13045.0,2008
420,11.4,47990.0,13047.0,2008
421,21.5,35320.0,13049.0,2008
422,17.0,45132.0,13051.0,2008
423,19.7,42016.0,13053.0,2008
424,17.9,34249.0,13055.0,2008
425,6.7,68627.0,13057.0,2008
426,30.8,36254.0,13059.0,2008
427,31.1,26697.0,13061.0,2008
428,14.7,46293.0,13063.0,2008
429,24.8,31396.0,13065.0,2008
430,9.1,69728.0,13067.0,2008
431,21.4,34451.0,13069.0,2008
432,22.6,34038.0,13071.0,2008
433,6.6,66181.0,13073.0,2008
434,20.8,34674.0,13075.0,2008
435,9.6,61199.0,13077.0,2008
436,17.8,41429.0,13079.0,2008
437,27.7,30881.0,13081.0,2008
438,14.5,41503.0,13083.0,2008
439,10.7,57769.0,13085.0,2008
440,25.1,32546.0,13087.0,2008
441,15.6,54708.0,13089.0,2008
442,22.6,33632.0,13091.0,2008
443,27.2,32608.0,13093.0,2008
444,25.3,35729.0,13095.0,2008
445,9.9,57926.0,13097.0,2008
446,25.9,31761.0,13099.0,2008
447,26.7,35925.0,13101.0,2008
448,10.1,59956.0,13103.0,2008
449,18.6,34986.0,13105.0,2008
450,26.2,30236.0,13107.0,2008
451,24.8,33269.0,13109.0,2008
452,15.2,36134.0,13111.0,2008
453,4.7,82678.0,13113.0,2008
454,18.4,41865.0,13115.0,2008
455,5.0,88626.0,13117.0,2008
456,18.8,37110.0,13119.0,2008
457,14.9,62682.0,13121.0,2008
458,17.1,40665.0,13123.0,2008
459,16.8,36630.0,13125.0,2008
460,17.0,50236.0,13127.0,2008
461,13.0,43789.0,13129.0,2008
462,22.4,35688.0,13131.0,2008
463,19.0,39211.0,13133.0,2008
464,9.6,66327.0,13135.0,2008
465,13.5,45377.0,13137.0,2008
466,14.2,53083.0,13139.0,2008
467,31.4,28039.0,13141.0,2008
468,19.2,39707.0,13143.0,2008
469,8.7,62024.0,13145.0,2008
470,16.6,39593.0,13147.0,2008
471,16.7,39864.0,13149.0,2008
472,8.1,63199.0,13151.0,2008
473,11.4,57755.0,13153.0,2008
474,22.3,34199.0,13155.0,2008
475,12.1,51329.0,13157.0,2008
476,15.4,42849.0,13159.0,2008
477,19.1,32750.0,13161.0,2008
478,22.9,31191.0,13163.0,2008
479,26.8,28405.0,13165.0,2008
480,28.2,28704.0,13167.0,2008
481,12.1,51708.0,13169.0,2008
482,15.5,41668.0,13171.0,2008
483,21.4,33732.0,13173.0,2008
484,21.0,38676.0,13175.0,2008
485,10.1,59690.0,13177.0,2008
486,15.4,39997.0,13179.0,2008
487,18.4,36358.0,13181.0,2008
488,23.2,38168.0,13183.0,2008
489,19.6,41209.0,13185.0,2008
490,15.1,45475.0,13187.0,2008
491,17.8,39676.0,13189.0,2008
492,18.8,36397.0,13191.0,2008
493,26.5,29374.0,13193.0,2008
494,16.3,41389.0,13195.0,2008
495,24.1,34982.0,13197.0,2008
496,18.7,35566.0,13199.0,2008
497,25.7,32359.0,13201.0,2008
498,27.3,31893.0,13205.0,2008
499,13.7,52114.0,13207.0,2008
500,23.0,35888.0,13209.0,2008
501,13.5,46853.0,13211.0,2008
502,13.7,42588.0,13213.0,2008
503,18.3,40276.0,13215.0,2008
504,11.7,54286.0,13217.0,2008
505,6.9,77053.0,13219.0,2008
506,14.2,43832.0,13221.0,2008
507,7.7,64598.0,13223.0,2008
508,20.6,44210.0,13225.0,2008
509,12.1,52222.0,13227.0,2008
510,17.6,36721.0,13229.0,2008
511,10.6,57143.0,13231.0,2008
512,16.4,39067.0,13233.0,2008
513,20.2,35027.0,13235.0,2008
514,15.8,42656.0,13237.0,2008
515,23.1,31608.0,13239.0,2008
516,18.2,37119.0,13241.0,2008
517,27.2,28131.0,13243.0,2008
518,23.8,37723.0,13245.0,2008
519,12.8,58107.0,13247.0,2008
520,17.7,38086.0,13249.0,2008
521,21.9,33699.0,13251.0,2008
522,23.1,28676.0,13253.0,2008
523,17.9,41450.0,13255.0,2008
524,17.8,34881.0,13257.0,2008
525,27.1,28973.0,13259.0,2008
526,28.7,33452.0,13261.0,2008
527,22.4,32206.0,13263.0,2008
528,26.6,27033.0,13265.0,2008
529,24.5,35647.0,13267.0,2008
530,25.8,30502.0,13269.0,2008
531,33.0,29486.0,13271.0,2008
532,28.9,31151.0,13273.0,2008
533,20.7,37581.0,13275.0,2008
534,21.3,37438.0,13277.0,2008
535,24.2,33139.0,13279.0,2008
536,14.0,41127.0,13281.0,2008
537,28.7,30210.0,13283.0,2008
538,17.9,37681.0,13285.0,2008
539,28.6,29745.0,13287.0,2008
540,21.1,34823.0,13289.0,2008
541,13.8,40841.0,13291.0,2008
542,18.6,33952.0,13293.0,2008
543,15.2,39360.0,13295.0,2008
544,12.4,54479.0,13297.0,2008
545,20.7,34983.0,13299.0,2008
546,25.7,32439.0,13301.0,2008
547,23.4,35394.0,13303.0,2008
548,20.3,37445.0,13305.0,2008
549,19.5,33757.0,13307.0,2008
550,35.2,31728.0,13309.0,2008
551,14.3,42511.0,13311.0,2008
552,14.1,44060.0,13313.0,2008
553,30.8,31128.0,13315.0,2008
554,21.8,32021.0,13317.0,2008
555,19.3,40093.0,13319.0,2008
556,21.1,37353.0,13321.0,2008
558,13.3,51402.0,15001.0,2008
559,8.5,70010.0,15003.0,2008
560,,,15005.0,2008
561,9.9,62501.0,15007.0,2008
562,9.0,64150.0,15009.0,2008
564,9.0,57159.0,16001.0,2008
565,13.2,37479.0,16003.0,2008
566,14.1,47819.0,16005.0,2008
567,11.7,40589.0,16007.0,2008
568,15.0,39173.0,16009.0,2008
569,13.0,45890.0,16011.0,2008
570,7.1,65239.0,16013.0,2008
571,11.2,50834.0,16015.0,2008
572,15.1,41630.0,16017.0,2008
573,10.9,52254.0,16019.0,2008
574,15.0,40817.0,16021.0,2008
575,14.9,39822.0,16023.0,2008
576,9.2,49282.0,16025.0,2008
577,14.9,43976.0,16027.0,2008
578,10.9,50040.0,16029.0,2008
579,15.0,41740.0,16031.0,2008
580,16.5,40608.0,16033.0,2008
581,15.9,39413.0,16035.0,2008
582,13.3,41450.0,16037.0,2008
583,14.0,45407.0,16039.0,2008
584,9.3,48315.0,16041.0,2008
585,13.6,41295.0,16043.0,2008
586,14.8,43555.0,16045.0,2008
587,12.6,41993.0,16047.0,2008
588,18.7,36400.0,16049.0,2008
589,10.1,52743.0,16051.0,2008
590,12.9,43668.0,16053.0,2008
591,9.4,49721.0,16055.0,2008
592,20.7,41250.0,16057.0,2008
593,15.4,36423.0,16059.0,2008
594,14.2,39831.0,16061.0,2008
595,10.7,42557.0,16063.0,2008
596,25.1,42160.0,16065.0,2008
597,13.4,42979.0,16067.0,2008
598,12.9,46680.0,16069.0,2008
599,11.7,44846.0,16071.0,2008
600,17.5,36177.0,16073.0,2008
601,14.6,40707.0,16075.0,2008
602,15.2,41902.0,16077.0,2008
603,18.2,38293.0,16079.0,2008
604,7.9,56228.0,16081.0,2008
605,14.5,42210.0,16083.0,2008
606,9.6,50798.0,16085.0,2008
607,16.3,37222.0,16087.0,2008
609,12.4,44555.0,17001.0,2008
610,29.5,28725.0,17003.0,2008
611,14.3,45930.0,17005.0,2008
612,7.5,62531.0,17007.0,2008
613,15.1,42660.0,17009.0,2008
614,9.9,46891.0,17011.0,2008
615,10.8,44146.0,17013.0,2008
616,11.4,45301.0,17015.0,2008
617,12.4,40561.0,17017.0,2008
618,18.7,45840.0,17019.0,2008
619,13.6,44711.0,17021.0,2008
620,12.2,48357.0,17023.0,2008
621,13.8,39490.0,17025.0,2008
622,7.8,55683.0,17027.0,2008
623,19.2,38377.0,17029.0,2008
624,14.8,54559.0,17031.0,2008
625,13.6,42564.0,17033.0,2008
626,11.7,45301.0,17035.0,2008
627,12.1,55266.0,17037.0,2008
628,10.2,47645.0,17039.0,2008
629,9.2,45359.0,17041.0,2008
630,5.8,77040.0,17043.0,2008
631,13.3,42522.0,17045.0,2008
632,11.1,41275.0,17047.0,2008
633,10.8,45192.0,17049.0,2008
634,15.1,39534.0,17051.0,2008
635,9.8,51313.0,17053.0,2008
636,18.3,34456.0,17055.0,2008
637,15.1,40135.0,17057.0,2008
638,18.6,34580.0,17059.0,2008
639,15.1,38678.0,17061.0,2008
640,6.5,60738.0,17063.0,2008
641,12.9,38115.0,17065.0,2008
642,11.3,41730.0,17067.0,2008
643,20.6,31547.0,17069.0,2008
644,11.8,43252.0,17071.0,2008
645,9.9,48959.0,17073.0,2008
646,10.8,46529.0,17075.0,2008
647,22.9,34763.0,17077.0,2008
648,10.9,44445.0,17079.0,2008
649,17.2,38875.0,17081.0,2008
650,9.8,51256.0,17083.0,2008
651,8.5,51237.0,17085.0,2008
652,17.0,42382.0,17087.0,2008
653,9.0,66834.0,17089.0,2008
654,13.7,49987.0,17091.0,2008
655,3.4,85630.0,17093.0,2008
656,16.5,38996.0,17095.0,2008
657,7.6,78617.0,17097.0,2008
658,10.4,49617.0,17099.0,2008
659,17.3,38999.0,17101.0,2008
660,9.9,50391.0,17103.0,2008
661,11.4,50972.0,17105.0,2008
662,12.3,52525.0,17107.0,2008
663,20.8,39874.0,17109.0,2008
664,5.2,79656.0,17111.0,2008
665,11.4,58474.0,17113.0,2008
666,13.5,45664.0,17115.0,2008
667,12.6,45009.0,17117.0,2008
668,12.6,51207.0,17119.0,2008
669,14.6,41759.0,17121.0,2008
670,8.8,50701.0,17123.0,2008
671,13.5,42022.0,17125.0,2008
672,15.6,38735.0,17127.0,2008
673,9.1,57884.0,17129.0,2008
674,9.4,51437.0,17131.0,2008
675,4.4,70904.0,17133.0,2008
676,16.8,41358.0,17135.0,2008
677,14.0,45944.0,17137.0,2008
678,9.9,48447.0,17139.0,2008
679,8.5,56452.0,17141.0,2008
680,15.0,49634.0,17143.0,2008
681,16.3,41224.0,17145.0,2008
682,6.4,59515.0,17147.0,2008
683,15.6,40205.0,17149.0,2008
684,19.3,38071.0,17151.0,2008
685,26.6,31261.0,17153.0,2008
686,7.4,57786.0,17155.0,2008
687,14.4,45276.0,17157.0,2008
688,14.9,39267.0,17159.0,2008
689,12.0,45606.0,17161.0,2008
690,15.3,47876.0,17163.0,2008
691,19.2,33812.0,17165.0,2008
692,11.4,53408.0,17167.0,2008
693,12.4,43053.0,17169.0,2008
694,10.9,45456.0,17171.0,2008
695,10.3,46378.0,17173.0,2008
696,10.8,45357.0,17175.0,2008
697,12.9,43247.0,17177.0,2008
698,7.8,55964.0,17179.0,2008
699,17.6,39090.0,17181.0,2008
700,14.6,41292.0,17183.0,2008
701,13.5,43642.0,17185.0,2008
702,12.6,43558.0,17187.0,2008
703,8.5,52103.0,17189.0,2008
704,13.7,38114.0,17191.0,2008
705,14.9,40118.0,17193.0,2008
706,11.3,47045.0,17195.0,2008
707,6.5,76561.0,17197.0,2008
708,18.5,38721.0,17199.0,2008
709,13.8,47646.0,17201.0,2008
710,5.9,64944.0,17203.0,2008
712,12.7,43304.0,18001.0,2008
713,11.5,49110.0,18003.0,2008
714,10.6,51850.0,18005.0,2008
715,10.4,46441.0,18007.0,2008
716,13.9,38769.0,18009.0,2008
717,6.4,72603.0,18011.0,2008
718,10.5,50082.0,18013.0,2008
719,8.5,50907.0,18015.0,2008
720,11.4,42778.0,18017.0,2008
721,10.8,48572.0,18019.0,2008
722,11.8,45768.0,18021.0,2008
723,14.5,46368.0,18023.0,2008
724,17.1,38653.0,18025.0,2008
725,14.6,43154.0,18027.0,2008
726,8.1,56434.0,18029.0,2008
727,12.3,49572.0,18031.0,2008
728,10.3,48698.0,18033.0,2008
729,17.2,39190.0,18035.0,2008
730,7.5,53779.0,18037.0,2008
731,12.6,49989.0,18039.0,2008
732,15.2,37548.0,18041.0,2008
733,11.4,50768.0,18043.0,2008
734,11.5,44377.0,18045.0,2008
735,10.3,51741.0,18047.0,2008
736,12.2,45964.0,18049.0,2008
737,11.9,47795.0,18051.0,2008
738,17.8,38677.0,18053.0,2008
739,13.7,41378.0,18055.0,2008
740,4.2,85829.0,18057.0,2008
741,5.7,64783.0,18059.0,2008
742,9.7,51964.0,18061.0,2008
743,5.2,67429.0,18063.0,2008
744,12.3,42416.0,18065.0,2008
745,13.3,49140.0,18067.0,2008
746,10.8,46289.0,18069.0,2008
747,10.5,47428.0,18071.0,2008
748,8.9,55706.0,18073.0,2008
749,14.3,41800.0,18075.0,2008
