,poverty_rate,per_capita_income_2003,fips,year
79,7.3,60024,2110,2003
80,9.9,48697,2122,2003
81,8.1,50154,2130,2003
82,8.6,51809,2150,2003
83,16.6,32617,2164,2003
84,10.5,54725,2170,2003
85,17.2,38925,2180,2003
86,11.4,57822,2185,2003
87,16.9,42230,2188,2003
88,13.8,35393,2201,2003
89,7.7,51207,2220,2003
90,11.6,41072,2232,2003
91,15.9,40894,2240,2003
92,9.1,50408,2261,2003
93,24.9,27650,2270,2003
94,8.9,45724,2280,2003
95,10.5,40404,2282,2003
96,17.5,29952,2290,2003
98,27.6,25558,4001,2003
99,16.3,34801,4003,2003
100,15.6,39034,4005,2003
101,17.2,31780,4007,2003
102,20.5,30040,4009,2003
103,11.1,41032,4011,2003
104,17.2,25807,4012,2003
105,12.8,46376,4013,2003
106,14.8,32505,4015,2003
107,21.5,30078,4017,2003
108,14.3,37540,4019,2003
109,14.6,37869,4021,2003
110,19.2,32070,4023,2003
111,12.0,35303,4025,2003
112,17.9,32645,4027,2003
114,17.3,32448,5001,2003
115,17.9,32485,5003,2003
116,13.7,30521,5005,2003
117,10.0,45353,5007,2003
118,15.4,31626,5009,2003
119,20.5,26593,5011,2003
120,14.6,29940,5013,2003
121,15.4,27796,5015,2003
122,28.2,22088,5017,2003
123,17.3,29970,5019,2003
124,17.1,27217,5021,2003
125,14.4,32341,5023,2003
126,14.2,34724,5025,2003
127,20.4,29275,5027,2003
128,16.5,31779,5029,2003
129,15.8,34821,5031,2003
130,13.7,35138,5033,2003
131,22.6,30546,5035,2003
132,19.7,30356,5037,2003
133,18.8,26633,5039,2003
134,23.3,25822,5041,2003
135,18.5,29817,5043,2003
136,12.8,40395,5045,2003
137,16.4,31307,5047,2003
138,18.2,26687,5049,2003
139,16.0,32064,5051,2003
140,10.9,40375,5053,2003
141,15.4,33001,5055,2003
142,19.1,27614,5057,2003
143,15.0,32498,5059,2003
144,15.7,27569,5061,2003
145,14.9,32910,5063,2003
146,18.1,26293,5065,2003
147,20.7,26246,5067,2003
148,21.0,31211,5069,2003
149,17.1,28791,5071,2003
150,20.7,24399,5073,2003
151,19.0,27899,5075,2003
152,29.4,21891,5077,2003
153,23.5,28405,5079,2003
154,15.4,30014,5081,2003
155,16.4,29613,5083,2003
156,10.7,42953,5085,2003
157,17.0,28515,5087,2003
158,17.1,27187,5089,2003
159,17.9,32209,5091,2003
160,22.4,27844,5093,2003
161,23.2,24069,5095,2003
162,17.3,27109,5097,2003
163,19.5,27029,5099,2003
164,20.0,25886,5101,2003
165,18.7,29574,5103,2003
166,14.8,32198,5105,2003
167,28.6,22660,5107,2003
168,15.6,29172,5109,2003
169,20.6,27718,5111,2003
170,19.2,25699,5113,2003
171,16.5,32990,5115,2003
172,15.5,30885,5117,2003
173,15.1,39325,5119,2003
174,17.3,28598,5121,2003
175,25.4,25571,5123,2003
176,9.4,44342,5125,2003
177,18.9,25706,5127,2003
178,22.0,21836,5129,2003
179,15.4,35685,5131,2003
180,17.9,28620,5133,2003
181,20.0,24647,5135,2003
182,18.4,23646,5137,2003
183,17.7,31957,5139,2003
184,16.9,27204,5141,2003
185,13.8,36928,5143,2003
186,15.6,34019,5145,2003
187,23.2,23706,5147,2003
188,15.6,28569,5149,2003
190,10.7,56225,6001,2003
191,13.3,38825,6003,2003
192,9.2,44494,6005,2003
193,15.8,33528,6007,2003
194,9.7,43462,6009,2003
195,12.9,36579,6011,2003
196,7.5,64365,6013,2003
197,18.6,29990,6015,2003
198,7.5,54131,6017,2003
199,20.5,36003,6019,2003
200,15.2,32725,6021,2003
201,15.7,32211,6023,2003
202,19.7,32637,6025,2003
203,10.6,37553,6027,2003
204,18.1,37614,6029,2003
205,18.1,36137,6031,2003
206,14.8,31178,6033,2003
207,14.9,37687,6035,2003
208,17.6,41544,6037,2003
209,18.9,36050,6039,2003
210,7.4,66764,6041,2003
211,11.4,35437,6043,2003
212,14.6,35869,6045,2003
213,18.2,36738,6047,2003
214,16.6,28533,6049,2003
215,8.7,45654,6051,2003
216,13.6,45596,6053,2003
217,7.8,51991,6055,2003
218,8.3,47680,6057,2003
219,10.6,55909,6059,2003
220,5.9,61522,6061,2003
221,10.1,39514,6063,2003
222,12.2,44598,6065,2003
223,13.6,46351,6067,2003
224,9.2,56371,6069,2003
225,16.0,43294,6071,2003
226,11.6,48766,6073,2003
227,12.0,51402,6075,2003
228,14.5,42789,6077,2003
229,11.1,44310,6079,2003
230,6.8,65110,6081,2003
231,13.0,45818,6083,2003
232,8.8,68223,6085,2003
233,11.3,50977,6087,2003
234,13.5,36478,6089,2003
235,9.2,36545,6091,2003
236,15.6,31165,6093,2003
237,8.3,56595,6095,2003
238,8.8,52088,6097,2003
239,14.1,41619,6099,2003
240,12.9,39718,6101,2003
241,14.8,32905,6103,2003
242,14.4,29063,6105,2003
243,21.4,33190,6107,2003
244,11.5,39620,6109,2003
245,9.7,57885,6111,2003
246,12.0,43612,6113,2003
247,16.7,32802,6115,2003
249,10.4,48633,8001,2003
250,18.5,30994,8003,2003
251,7.9,55907,8005,2003
252,11.1,38677,8007,2003
253,15.8,26434,8009,2003
254,19.3,27369,8011,2003
255,9.5,57112,8013,2003
256,5.1,64005,8014,2003
257,11.5,35719,8015,2003
258,11.1,35873,8017,2003
259,6.8,57211,8019,2003
260,19.6,26749,8021,2003
261,21.7,21731,8023,2003
262,25.6,23469,8025,2003
263,11.2,37830,8027,2003
264,13.2,33625,8029,2003
265,15.1,41036,8031,2003
266,12.1,31923,8033,2003
267,2.2,93013,8035,2003
268,6.4,58347,8037,2003
269,5.6,66647,8039,2003
270,10.4,49292,8041,2003
271,14.0,33837,8043,2003
272,8.5,48153,8045,2003
273,5.8,53044,8047,2003
274,7.6,48348,8049,2003
275,11.7,37782,8051,2003
276,9.2,35958,8053,2003
277,19.2,25751,8055,2003
278,12.9,32071,8057,2003
279,6.8,58851,8059,2003
280,10.4,30850,8061,2003
281,13.2,32891,8063,2003
282,11.6,35040,8065,2003
283,10.6,42846,8067,2003
284,9.3,50275,8069,2003
285,15.5,30092,8071,2003
286,15.0,31205,8073,2003
287,12.8,34329,8075,2003
288,11.1,38129,8077,2003
289,9.4,37018,8079,2003
290,9.5,45071,8081,2003
291,15.0,33212,8083,2003
292,12.3,38454,8085,2003
293,12.7,34892,8087,2003
294,17.9,29317,8089,2003
295,7.6,45521,8091,2003
296,7.3,52265,8093,2003
297,10.8,33697,8095,2003
298,5.2,59624,8097,2003
299,17.5,29411,8099,2003
300,15.2,35130,8101,2003
301,9.3,41730,8103,2003
302,16.5,33935,8105,2003
303,6.3,53252,8107,2003
304,20.8,23764,8109,2003
305,13.6,32640,8111,2003
306,8.8,45521,8113,2003
307,11.0,27773,8115,2003
308,6.5,51610,8117,2003
309,7.6,51532,8119,2003
310,10.8,31036,8121,2003
311,10.3,44756,8123,2003
312,12.0,34494,8125,2003
314,7.3,61035,9001,2003
315,9.2,51630,9003,2003
316,5.5,58029,9005,2003
317,5.1,61869,9007,2003
318,9.4,50737,9009,2003
319,6.6,51513,9011,2003
320,5.3,61418,9013,2003
321,8.1,45996,9015,2003
323,10.7,43446,10001,2003
324,8.3,53562,10003,2003
325,10.0,39395,10005,2003
327,17.5,43215,11001,2003
329,16.2,33176,12001,2003
330,13.7,39281,12003,2003
331,12.8,37081,12005,2003
332,16.2,32598,12007,2003
333,10.1,42192,12009,2003
334,12.5,42673,12011,2003
335,18.2,26615,12013,2003
336,9.3,36514,12015,2003
337,12.4,31932,12017,2003
338,7.4,51376,12019,2003
339,9.6,48242,12021,2003
340,15.7,30815,12023,2003
341,18.4,27784,12027,2003
342,18.8,25874,12029,2003
343,12.8,40457,12031,2003
344,15.7,35347,12033,2003
345,8.2,42681,12035,2003
346,14.7,28896,12037,2003
347,18.0,29814,12039,2003
348,14.2,30908,12041,2003
349,13.2,31598,12043,2003
350,15.5,31543,12045,2003
351,22.0,25201,12047,2003
352,20.7,27851,12049,2003
353,18.1,31292,12051,2003
354,12.1,33874,12053,2003
355,14.0,29421,12055,2003
356,13.0,43304,12057,2003
357,18.7,27773,12059,2003
358,10.0,40356,12061,2003
359,16.2,29951,12063,2003
360,16.3,32742,12065,2003
361,19.0,27177,12067,2003
362,10.2,39040,12069,2003
363,10.2,41270,12071,2003
364,14.1,38084,12073,2003
365,16.4,27904,12075,2003
366,17.4,29824,12077,2003
367,18.5,26592,12079,2003
368,10.8,39756,12081,2003
369,14.0,33247,12083,2003
370,9.2,43136,12085,2003
371,18.9,33054,12086,2003
372,10.3,41306,12087,2003
373,8.9,48579,12089,2003
374,9.9,43173,12091,2003
375,15.1,29789,12093,2003
376,13.2,40671,12095,2003
377,13.1,38966,12097,2003
378,10.9,43014,12099,2003
379,11.9,35386,12101,2003
380,12.0,36266,12103,2003
381,14.0,35125,12105,2003
382,18.8,28664,12107,2003
383,8.2,52758,12109,2003
384,12.9,37407,12111,2003
385,10.0,44636,12113,2003
386,8.4,42355,12115,2003
387,9.1,49267,12117,2003
388,13.1,34044,12119,2003
389,16.5,29523,12121,2003
390,16.9,30871,12123,2003
391,18.1,32847,12125,2003
392,12.2,36100,12127,2003
393,11.1,38076,12129,2003
394,13.5,34884,12131,2003
395,17.2,28587,12133,2003
397,17.1,30517,13001,2003
398,19.5,26311,13003,2003
399,18.0,27902,13005,2003
400,19.9,26624,13007,2003
401,17.7,32935,13009,2003
402,12.3,40070,13011,2003
403,10.1,46048,13013,2003
404,10.9,46097,13015,2003
405,19.4,27508,13017,2003
406,16.9,31106,13019,2003
407,19.0,35252,13021,2003
408,15.3,35280,13023,2003
409,15.9,32686,13025,2003
410,20.3,26333,13027,2003
411,10.0,51620,13029,2003
412,19.1,29907,13031,2003
413,21.9,28911,13033,2003
414,12.5,39076,13035,2003
415,24.7,24695,13037,2003
416,10.8,43164,13039,2003
417,21.6,26298,13043,2003
418,12.5,41071,13045,2003
419,10.6,42024,13047,2003
420,19.1,28218,13049,2003
421,16.9,36775,13051,2003
422,14.5,35698,13053,2003
423,14.6,30738,13055,2003
424,6.4,63707,13057,2003
425,18.9,29634,13059,2003
426,24.5,23380,13061,2003
427,13.9,39535,13063,2003
428,20.7,26551,13065,2003
429,9.6,53000,13067,2003
430,19.2,29478,13069,2003
431,19.7,27694,13071,2003
432,6.7,59190,13073,2003
433,18.1,27668,13075,2003
434,9.4,54055,13077,2003
435,14.4,38342,13079,2003
436,23.3,26311,13081,2003
437,12.0,35422,13083,2003
438,9.2,49972,13085,2003
439,21.0,27913,13087,2003
440,13.2,45123,13089,2003
441,18.3,27857,13091,2003
442,21.3,28123,13093,2003
443,21.8,30186,13095,2003
444,10.0,49209,13097,2003
445,23.5,26234,13099,2003
446,19.6,26541,13101,2003
447,9.9,49519,13103,2003
448,16.1,29861,13105,2003
449,22.0,25496,13107,2003
450,20.7,27359,13109,2003
451,13.3,31795,13111,2003
452,5.2,74418,13113,2003
453,15.0,34816,13115,2003
454,5.7,73125,13117,2003
455,14.6,33276,13119,2003
456,16.3,45896,13121,2003
457,12.9,35360,13123,2003
458,13.8,30947,13125,2003
459,14.9,38742,13127,2003
460,12.0,39497,13129,2003
461,19.1,29344,13131,2003
462,18.0,33517,13133,2003
463,8.2,56717,13135,2003
464,12.1,36926,13137,2003
465,12.0,44394,13139,2003
466,24.0,23561,13141,2003
467,14.7,33228,13143,2003
468,8.4,50960,13145,2003
469,14.1,32766,13147,2003
470,14.8,32855,13149,2003
471,6.6,61098,13151,2003
472,11.3,46317,13153,2003
473,17.4,29877,13155,2003
474,12.2,41562,13157,2003
475,13.8,39651,13159,2003
476,17.8,28770,13161,2003
477,20.2,27117,13163,2003
478,22.1,24260,13165,2003
479,22.3,24318,13167,2003
480,10.7,43712,13169,2003
481,13.5,36305,13171,2003
482,18.8,29039,13173,2003
483,17.7,32280,13175,2003
484,9.1,48764,13177,2003
485,15.1,34019,13179,2003
486,15.0,31292,13181,2003
487,19.4,29290,13183,2003
488,17.8,32743,13185,2003
489,13.1,39529,13187,2003
490,17.6,32740,13189,2003
491,17.4,29912,13191,2003
492,21.3,23505,13193,2003
493,12.8,37330,13195,2003
494,20.1,29239,13197,2003
495,17.5,30928,13199,2003
496,19.1,27102,13201,2003
497,22.4,25395,13205,2003
498,11.6,43082,13207,2003
499,18.5,30153,13209,2003
500,12.1,40813,13211,2003
501,12.8,36979,13213,2003
502,16.9,34393,13215,2003
503,11.1,46035,13217,2003
504,7.1,57927,13219,2003
505,12.4,36808,13221,2003
506,6.8,57058,13223,2003
507,18.9,33581,13225,2003
508,10.2,44966,13227,2003
509,16.6,31893,13229,2003
510,10.5,46319,13231,2003
511,14.7,33359,13233,2003
512,16.9,31385,13235,2003
513,13.6,35858,13237,2003
514,20.1,25873,13239,2003
515,12.1,34065,13241,2003
516,23.8,22997,13243,2003
517,18.7,32170,13245,2003
518,10.9,50621,13247,2003
519,15.4,31990,13249,2003
520,18.7,28726,13251,2003
521,21.0,27397,13253,2003
522,16.4,35295,13255,2003
523,15.7,31063,13257,2003
524,21.5,23856,13259,2003
525,21.0,29750,13261,2003
526,18.3,28455,13263,2003
527,21.7,23292,13265,2003
528,22.0,27502,13267,2003
529,20.2,26457,13269,2003
530,23.2,24882,13271,2003
531,23.0,26863,13273,2003
532,17.0,30929,13275,2003
533,18.1,31649,13277,2003
534,21.2,27235,13279,2003
535,12.1,33252,13281,2003
536,22.2,24912,13283,2003
537,15.3,35966,13285,2003
538,22.4,26291,13287,2003
539,16.6,31652,13289,2003
540,12.8,33246,13291,2003
541,16.5,30001,13293,2003
542,14.1,33258,13295,2003
543,10.6,47130,13297,2003
544,19.0,28557,13299,2003
545,20.3,27826,13301,2003
546,19.7,30109,13303,2003
547,17.6,32759,13305,2003
548,17.4,29528,13307,2003
549,24.3,24202,13309,2003
550,11.8,36824,13311,2003
551,12.1,40320,13313,2003
552,22.5,26835,13315,2003
553,17.0,27396,13317,2003
554,15.3,31800,13319,2003
555,17.5,32115,13321,2003
557,13.1,40041,15001,2003
558,10.5,51747,15003,2003
559,0.0,.,15005,2003
560,10.5,43153,15007,2003
561,10.2,46915,15009,2003
563,9.3,49512,16001,2003
564,13.3,30697,16003,2003
565,13.4,38462,16005,2003
566,11.1,34959,16007,2003
567,12.9,33267,16009,2003
568,12.8,37992,16011,2003
569,6.3,52568,16013,2003
570,10.1,40024,16015,2003
571,13.4,34362,16017,2003
572,11.6,45263,16019,2003
573,13.8,32658,16021,2003
574,14.0,32176,16023,2003
575,7.3,35500,16025,2003
576,13.4,37701,16027,2003
577,10.0,41362,16029,2003
578,14.4,34287,16031,2003
579,16.1,32218,16033,2003
580,12.9,33366,16035,2003
581,12.1,32854,16037,2003
582,11.7,36748,16039,2003
583,9.6,38922,16041,2003
584,13.1,36174,16043,2003
585,11.7,35682,16045,2003
586,11.7,33351,16047,2003
587,14.9,30309,16049,2003
588,11.0,41522,16051,2003
589,12.8,34844,16053,2003
590,10.4,40116,16055,2003
591,14.0,35639,16057,2003
592,13.4,30151,16059,2003
593,12.3,33700,16061,2003
594,11.0,35669,16063,2003
595,15.5,32448,16065,2003
596,13.3,32272,16067,2003
597,11.8,37151,16069,2003
598,10.3,36421,16071,2003
599,16.1,29575,16073,2003
600,13.4,35551,16075,2003
601,14.4,33083,16077,2003
602,16.6,29423,16079,2003
603,9.0,44338,16081,2003
604,12.7,36415,16083,2003
605,9.8,39469,16085,2003
606,13.7,30922,16087,2003
608,11.2,37195,17001,2003
609,22.3,25316,17003,2003
610,10.8,38468,17005,2003
611,7.7,53184,17007,2003
612,11.6,35520,17009,2003
613,8.6,41960,17011,2003
614,8.6,37849,17013,2003
615,9.7,37457,17015,2003
616,10.5,36154,17017,2003
617,12.6,39381,17019,2003
618,10.5,38301,17021,2003
619,10.3,37434,17023,2003
620,11.7,32850,17025,2003
621,7.4,46985,17027,2003
622,13.2,33793,17029,2003
623,14.6,42723,17031,2003
624,11.7,35570,17033,2003
625,10.0,37591,17035,2003
626,9.3,46054,17037,2003
627,9.8,42052,17039,2003
628,8.0,42700,17041,2003
629,5.8,64377,17043,2003
630,11.5,34985,17045,2003
631,9.1,36349,17047,2003
632,8.8,41797,17049,2003
633,13.1,32629,17051,2003
634,8.1,40978,17053,2003
635,14.8,31173,17055,2003
636,11.3,35458,17057,2003
637,15.8,28413,17059,2003
638,12.2,33687,17061,2003
639,6.0,56437,17063,2003
640,12.2,32046,17065,2003
641,9.8,38060,17067,2003
642,15.0,29775,17069,2003
643,10.2,37024,17071,2003
644,8.3,42500,17073,2003
645,9.8,38932,17075,2003
646,19.3,27093,17077,2003
647,10.1,37733,17079,2003
648,13.7,34678,17081,2003
649,8.4,43789,17083,2003
650,7.5,41738,17085,2003
651,12.7,34867,17087,2003
652,7.4,59786,17089,2003
653,11.3,42002,17091,2003
654,4.1,72061,17093,2003
655,12.6,35093,17095,2003
656,6.8,66447,17097,2003
657,10.1,41923,17099,2003
658,12.5,31836,17101,2003
659,8.8,41893,17103,2003
660,9.7,43812,17105,2003
661,10.5,39020,17107,2003
662,15.9,31782,17109,2003
663,4.4,68225,17111,2003
664,9.4,50317,17113,2003
665,13.5,37410,17115,2003
666,10.3,38609,17117,2003
667,10.6,43835,17119,2003
668,13.5,34716,17121,2003
669,7.8,42709,17123,2003
670,11.0,36428,17125,2003
671,13.2,34233,17127,2003
672,8.5,49088,17129,2003
673,8.6,44244,17131,2003
674,4.1,60910,17133,2003
675,12.5,34652,17135,2003
676,11.7,37611,17137,2003
677,8.3,40705,17139,2003
678,8.0,46826,17141,2003
679,13.4,41279,17143,2003
680,13.3,34067,17145,2003
681,6.0,47971,17147,2003
682,12.5,33191,17149,2003
683,14.2,30710,17151,2003
684,19.9,26668,17153,2003
685,6.5,46857,17155,2003
686,11.4,37323,17157,2003
687,11.9,33297,17159,2003
688,11.6,38734,17161,2003
689,14.5,40786,17163,2003
690,15.0,30273,17165,2003
691,10.1,44878,17167,2003
692,9.5,37464,17169,2003
693,9.5,37822,17171,2003
694,9.4,37589,17173,2003
695,9.2,37506,17175,2003
696,10.2,40581,17177,2003
697,8.1,47122,17179,2003
698,13.7,33105,17181,2003
699,14.0,34894,17183,2003
700,11.4,36920,17185,2003
701,11.0,36525,17187,2003
702,7.2,43000,17189,2003
703,12.0,32965,17191,2003
704,12.1,32337,17193,2003
705,9.4,39308,17195,2003
706,6.6,63469,17197,2003
707,13.6,34760,17199,2003
708,12.2,42707,17201,2003
709,6.0,53575,17203,2003
711,9.8,42058,18001,2003
712,10.2,43059,18003,2003
713,8.4,45671,18005,2003
714,7.5,39640,18007,2003
715,9.3,36376,18009,2003
716,5.8,57515,18011,2003
717,8.2,45699,18013,2003
718,7.5,44709,18015,2003
719,9.7,38861,18017,2003
720,9.4,41578,18019,2003
721,9.6,38690,18021,2003
722,9.2,41158,18023,2003
723,13.0,34912,18025,2003
724,12.4,36061,18027,2003
725,6.8,52765,18029,2003
726,9.0,43059,18031,2003
727,7.1,45798,18033,2003
728,13.5,35316,18035,2003
729,5.5,49335,18037,2003
730,9.5,45333,18039,2003
731,10.4,39314,18041,2003
732,9.3,45186,18043,2003
733,9.3,39239,18045,2003
734,8.0,46998,18047,2003
735,9.5,39479,18049,2003
736,8.1,43143,18051,2003
737,12.5,36703,18053,2003
738,10.9,36463,18055,2003
739,3.6,80876,18057,2003
740,4.9,58942,18059,2003
741,8.1,45689,18061,2003
742,4.6,61595,18063,2003
743,9.5,40747,18065,2003
744,10.3,45952,18067,2003
745,7.6,42351,18069,2003
746,8.8,41585,18071,2003
747,7.4,46027,18073,2003
748,10.8,35885,18075,2003
749,10.3,39813,18077,2003
750,9.7,39551,18079,2003
751,7.0,54109,18081,2003
752,13.8,33392,18083,2003
753,7.5,47134,18085,2003
754,7.9,44458,18087,2003
755,12.7,39824,18089,2003
756,10.0,40193,18091,2003
757,9.7,38606,18093,2003
758,11.0,39539,18095,2003
759,12.4,41478,18097,2003
760,7.4,43051,18099,2003
761,10.0,38079,18101,2003
762,10.0,39553,18103,2003
763,12.5,35722,18105,2003
764,9.3,41444,18107,2003
765,7.8,49669,18109,2003
766,8.2,40916,18111,2003
767,8.1,43217,18113,2003
768,7.0,41587,18115,2003
769,12.0,32784,18117,2003
770,10.3,37368,18119,2003
771,11.4,36370,18121,2003
772,9.5,38643,18123,2003
773,9.2,37860,18125,2003
774,6.8,54803,18127,2003
775,7.6,48980,18129,2003
776,9.5,37066,18131,2003
777,9.2,41313,18133,2003
778,10.9,36925,18135,2003
779,8.1,43657,18137,2003
780,8.6,40186,18139,2003
781,11.9,40350,18141,2003
782,11.8,35901,18143,2003
783,8.5,44255,18145,2003
784,7.6,44550,18147,2003
785,11.7,36871,18149,2003
786,8.0,42029,18151,2003
787,11.9,34374,18153,2003
788,10.9,36589,18155,2003
789,12.0,39607,18157,2003
790,6.7,49753,18159,2003
791,9.1,39035,18161,2003
792,11.8,38360,18163,2003
793,9.3,38282,18165,2003
794,13.8,34630,18167,2003
795,8.7,40647,18169,2003
796,7.2,43404,18171,2003
797,5.8,53901,18173,2003
798,10.5,37427,18175,2003
799,11.8,35911,18177,2003
800,6.8,44382,18179,2003
801,8.3,39566,18181,2003
802,6.2,47499,18183,2003
804,8.5,38529,19001,2003
805,9.7,32146,19003,2003
806,9.1,35212,19005,2003
807,13.6,30273,19007,2003
808,8.3,35650,19009,2003
809,6.5,46956,19011,2003
810,11.5,39459,19013,2003
811,7.6,43704,19015,2003
812,6.3,44830,19017,2003
813,8.8,40130,19019,2003
814,9.4,36530,19021,2003
815,7.8,38735,19023,2003
816,9.8,35369,19025,2003
817,7.6,40594,19027,2003
818,10.4,34799,19029,2003
819,5.8,45727,19031,2003
820,9.0,37902,19033,2003
821,8.1,37853,19035,2003
822,7.8,37562,19037,2003
823,9.5,37500,19039,2003
824,8.4,39117,19041,2003
825,8.6,36353,19043,2003
826,10.4,38686,19045,2003
827,9.8,36540,19047,2003
828,5.2,56086,19049,2003
829,11.3,34042,19051,2003
830,14.3,28208,19053,2003
831,8.2,40118,19055,2003
832,11.4,37871,19057,2003
833,6.5,41645,19059,2003
834,8.4,41742,19061,2003
835,8.7,35818,19063,2003
836,10.7,33478,19065,2003
837,9.5,37171,19067,2003
838,8.1,37616,19069,2003
839,9.4,39610,19071,2003
840,9.1,36187,19073,2003
841,5.2,44540,19075,2003
842,8.3,39179,19077,2003
843,7.2,40524,19079,2003
844,6.8,40491,19081,2003
845,8.6,36970,19083,2003
846,8.5,40191,19085,2003
847,9.1,40007,19087,2003
848,9.2,37144,19089,2003
849,8.3,39676,19091,2003
850,8.6,37479,19093,2003
851,6.0,44411,19095,2003
852,9.9,36671,19097,2003
853,7.3,44833,19099,2003
854,11.2,33859,19101,2003
855,10.8,43989,19103,2003
856,8.8,38408,19105,2003
857,10.0,36291,19107,2003
858,9.0,37940,19109,2003
859,11.2,36645,19111,2003
860,7.8,47044,19113,2003
861,8.8,41256,19115,2003
862,11.7,32687,19117,2003
863,7.2,39462,19119,2003
864,6.8,46508,19121,2003
865,10.4,38740,19123,2003
866,7.8,44594,19125,2003
867,10.6,39962,19127,2003
868,8.3,44758,19129,2003
869,8.7,37024,19131,2003
870,10.4,33628,19133,2003
871,10.1,35476,19135,2003
872,10.1,34346,19137,2003
873,9.5,44460,19139,2003
874,7.7,38586,19141,2003
875,6.8,35806,19143,2003
876,11.4,36031,19145,2003
877,9.0,33721,19147,2003
878,6.4,45487,19149,2003
879,9.6,34374,19151,2003
880,8.6,49342,19153,2003
881,10.1,40779,19155,2003
882,9.0,40009,19157,2003
883,12.5,29806,19159,2003
884,9.1,34970,19161,2003
885,10.4,45751,19163,2003
886,7.7,39672,19165,2003
887,6.4,44614,19167,2003
888,9.9,42298,19169,2003
889,8.8,39052,19171,2003
890,10.7,32404,19173,2003
891,11.0,32838,19175,2003
892,11.3,32172,19177,2003
893,12.2,34515,19179,2003
894,6.0,53548,19181,2003
895,7.6,41765,19183,2003
896,12.5,30294,19185,2003
897,10.8,37140,19187,2003
898,8.3,40362,19189,2003
899,7.8,40344,19191,2003
900,11.2,38133,19193,2003
901,7.2,37120,19195,2003
902,8.3,38716,19197,2003
904,14.0,32416,20001,2003
905,12.1,35002,20003,2003
906,11.8,36022,20005,2003
907,11.4,35331,20007,2003
908,12.4,34423,20009,2003
909,14.3,32400,20011,2003
910,12.8,33565,20013,2003
911,8.4,48208,20015,2003
912,10.4,32716,20017,2003
913,13.8,30507,20019,2003
914,14.6,32185,20021,2003
915,9.8,28175,20023,2003
916,10.5,34592,20025,2003
917,10.3,35111,20027,2003
918,11.4,32371,20029,2003
919,9.1,41485,20031,2003
920,9.3,31743,20033,2003
921,13.4,36025,20035,2003
922,15.2,30858,20037,2003
923,10.8,29399,20039,2003
924,9.2,37192,20041,2003
925,11.6,33841,20043,2003
926,12.4,39000,20045,2003
927,11.0,31170,20047,2003
928,15.0,27704,20049,2003
929,10.6,35440,20051,2003
930,9.3,36018,20053,2003
931,13.0,37262,20055,2003
932,11.7,36464,20057,2003
933,9.9,41194,20059,2003
934,12.8,32910,20061,2003
935,10.0,32376,20063,2003
936,11.0,33103,20065,2003
937,9.9,42648,20067,2003
938,8.8,39741,20069,2003
939,9.0,34813,20071,2003
940,12.9,30340,20073,2003
941,11.7,34028,20075,2003
942,12.2,31845,20077,2003
943,8.8,42799,20079,2003
944,10.4,38333,20081,2003
945,9.0,34358,20083,2003
946,9.3,42210,20085,2003
947,7.7,46632,20087,2003
