,total_pop,pct_female,pct_white,pct_black,pct_native_american,pct_asian,pct_native_hawaiian_pacific_islander,pct_two_or_more_races,pct_hispanic,fips
336,316691,50.6,67.3,22.0,0.4,3.1,0.2,5.9,5.8,12033
337,112854,52.2,80.2,9.8,0.2,2.6,0.1,3.4,10.6,12035
338,11914,43.7,79.8,13.9,0.1,0.3,0.0,3.2,5.6,12037
339,45787,52.4,39.2,55.6,0.3,0.2,0.0,1.9,10.4,12039
340,18245,47.7,90.8,5.4,0.1,0.2,0.0,2.9,6.0,12041
341,13777,44.9,78.2,13.6,4.1,0.7,0.0,1.2,21.2,12043
342,15073,41.8,80.5,15.4,0.6,0.6,0.0,2.3,4.5,12045
343,14397,42.0,61.8,34.2,1.0,0.8,0.0,1.3,9.8,12047
344,27027,46.8,76.8,6.4,0.2,1.2,0.0,6.3,43.9,12049
345,41472,46.9,73.8,11.3,1.9,0.9,0.0,8.4,54.3,12051
346,190700,51.8,86.6,5.2,0.3,1.2,0.1,4.4,14.1,12053
347,104574,51.5,79.3,9.5,0.1,1.5,0.0,3.6,20.4,12055
348,1451358,51.1,67.1,16.7,0.3,4.2,0.1,7.4,29.1,12057
349,19530,45.8,87.9,7.0,1.0,0.7,0.3,2.4,3.0,12059
350,156964,52.0,84.3,8.3,0.3,1.4,0.1,3.9,12.5,12061
351,47409,45.4,68.4,26.6,0.7,0.5,0.1,2.7,4.9,12063
352,14278,46.6,63.5,33.5,0.2,0.4,0.0,1.8,4.2,12065
353,8576,39.5,80.5,15.8,0.2,0.0,1.1,2.4,16.2,12067
354,356115,51.6,80.0,10.7,0.4,2.1,0.1,4.8,16.1,12069
355,756570,51.0,81.3,8.3,0.2,1.7,0.1,5.0,21.9,12071
356,291863,52.6,60.2,31.2,0.1,3.6,0.0,3.5,6.6,12073
357,40979,51.3,85.6,8.3,0.2,0.9,0.0,4.3,8.6,12075
358,8333,40.7,77.5,14.1,1.5,0.4,0.0,4.4,4.6,12077
359,18557,46.3,56.8,38.0,0.1,0.6,0.0,2.4,5.9,12079
360,393847,51.7,83.1,8.5,0.2,2.1,0.1,3.8,16.4,12081
361,360210,52.0,79.9,12.9,0.3,1.4,0.0,4.2,13.7,12083
362,160420,50.7,86.8,5.6,0.5,1.5,0.1,3.0,13.7,12085
363,2705528,51.4,65.9,16.9,0.2,1.6,0.0,10.7,68.1,12086
364,75137,47.7,84.5,7.6,0.1,1.3,0.2,4.1,24.6,12087
365,85762,50.4,89.2,5.7,0.6,1.0,0.0,2.1,4.5,12089
366,207430,49.2,76.9,9.8,0.3,3.2,0.2,6.1,9.5,12091
367,41611,46.1,82.4,8.7,0.6,0.9,0.2,3.2,25.8,12093
368,1373784,51.0,59.9,21.0,0.2,5.3,0.1,7.5,32.1,12095
369,363666,50.7,66.4,10.9,0.3,2.8,0.0,8.9,54.7,12097
370,1482057,51.5,69.9,18.7,0.2,2.8,0.0,5.6,22.6,12099
371,539885,51.4,84.2,5.8,0.3,2.7,0.1,5.1,15.9,12101
372,970985,52.0,80.0,10.3,0.3,3.5,0.1,4.3,9.9,12103
373,705735,51.0,73.3,15.3,0.3,1.7,0.0,5.1,23.5,12105
374,73784,50.8,78.4,16.3,0.4,0.6,0.0,3.5,10.1,12107
375,255410,51.4,86.8,5.5,0.3,2.7,0.1,3.8,7.3,12109
376,320914,51.1,70.3,20.3,0.4,2.0,0.1,4.3,19.3,12111
377,179587,49.0,84.6,6.0,0.5,1.9,0.3,5.0,5.8,12113
378,427766,52.3,89.7,4.5,0.2,1.8,0.0,2.8,9.4,12115
379,466695,51.6,72.7,12.0,0.2,4.7,0.0,5.7,21.9,12117
380,129938,50.2,88.7,7.1,0.3,1.0,0.1,1.8,5.8,12119
381,44290,47.9,80.3,13.4,0.1,0.3,0.0,3.9,9.6,12121
382,21709,44.1,73.8,21.9,0.3,0.5,0.2,1.3,4.2,12123
383,15282,33.5,72.7,20.2,0.8,0.5,0.0,4.7,5.7,12125
384,546107,51.3,79.3,10.9,0.3,1.8,0.0,3.3,14.5,12127
385,32855,45.3,81.5,13.6,0.5,0.5,0.0,2.8,3.9,12129
386,71049,49.5,86.2,4.6,0.6,0.7,0.0,4.2,6.3,12131
387,25094,46.0,79.5,15.0,1.3,0.7,0.4,2.2,3.9,12133
388,18428,49.2,73.8,19.8,0.7,0.0,0.0,2.1,10.0,13001
389,8311,50.2,70.6,15.6,0.7,0.0,0.0,4.6,26.0,13003
390,11140,50.9,79.6,16.4,0.0,0.5,0.0,1.6,8.4,13005
391,3090,49.9,54.4,38.2,0.1,5.7,0.6,1.0,4.6,13007
392,45072,49.7,53.5,42.0,0.1,1.8,0.2,1.9,2.4,13009
393,18900,49.7,91.1,2.2,0.5,1.1,0.0,2.6,7.0,13011
394,81294,51.0,75.9,12.1,0.2,4.0,0.0,4.8,11.5,13013
395,106456,50.5,81.6,10.0,0.1,0.9,0.1,4.2,8.9,13015
396,16889,51.3,58.4,36.9,0.0,0.6,0.0,1.2,6.2,13017
397,19206,51.1,83.5,10.4,0.1,1.0,0.0,3.0,5.3,13019
398,153026,53.0,39.3,54.3,0.2,2.0,0.0,3.2,3.4,13021
399,12870,52.8,70.6,28.5,0.0,0.1,0.0,0.4,3.2,13023
400,18924,50.1,93.4,3.5,0.2,0.9,0.0,1.5,2.3,13025
401,15548,51.7,58.2,36.0,0.0,0.6,0.1,1.8,5.9,13027
402,38321,50.5,75.3,14.5,0.4,1.3,0.1,5.3,7.5,13029
403,77719,51.2,64.4,28.0,0.2,1.4,0.3,4.2,4.2,13031
404,22567,53.2,49.4,47.3,0.0,0.5,0.0,1.7,3.2,13033
405,24463,47.0,67.5,28.4,0.0,0.5,0.0,2.6,3.4,13035
406,6301,39.3,33.9,60.2,0.0,0.9,0.0,1.6,5.0,13037
407,53960,48.9,72.5,18.2,0.7,1.9,0.1,5.2,7.0,13039
408,10834,50.1,67.8,25.2,0.0,0.6,0.0,2.7,11.7,13043
409,118692,51.4,73.4,19.6,0.8,0.8,0.1,2.9,7.0,13045
410,67181,51.9,91.8,2.1,0.3,1.4,0.1,2.7,3.0,13047
411,13032,41.6,65.4,26.3,1.2,1.1,0.1,4.0,7.2,13049
412,289649,51.9,51.4,40.3,0.3,2.8,0.2,3.3,6.5,13051
413,10470,35.3,65.8,21.1,0.1,2.5,0.4,6.4,16.2,13053
414,24826,48.4,84.7,9.8,0.1,0.4,0.0,2.9,5.3,13055
415,253780,50.8,85.1,7.0,0.3,1.9,0.1,3.8,10.7,13057
416,126952,52.4,62.0,28.2,0.2,3.9,0.0,3.3,10.8,13059
417,2931,50.9,42.7,55.7,0.0,1.1,0.0,0.2,0.3,13061
418,287560,53.3,15.1,69.8,0.1,5.1,0.1,3.7,13.2,13063
419,6648,49.8,67.5,25.2,2.3,0.0,0.0,1.4,6.0,13065
420,756653,51.6,57.1,27.6,0.2,5.5,0.1,4.7,13.0,13067
421,43070,48.9,65.5,28.6,0.1,0.7,0.0,3.5,11.7,13069
422,45510,50.3,62.6,23.5,1.1,0.8,0.0,2.4,19.4,13071
423,154257,51.1,72.4,16.8,0.3,4.1,0.0,5.2,6.9,13073
424,17217,51.7,68.6,27.4,0.0,0.9,0.0,2.4,5.8,13075
425,145839,51.4,75.2,17.5,0.2,2.0,0.0,3.4,7.1,13077
426,12267,46.2,74.6,22.1,0.1,0.1,0.0,1.4,3.5,13079
427,22509,51.7,52.5,45.8,0.0,0.1,0.1,1.3,3.5,13081
428,16183,50.9,93.9,1.1,0.0,1.3,0.1,3.2,2.3,13083
429,25277,49.5,94.7,0.7,0.1,0.7,0.0,3.4,4.9,13085
430,26595,51.9,52.2,41.7,0.1,0.7,0.0,1.2,6.2,13087
431,755287,52.8,33.5,53.3,0.9,6.2,0.1,4.4,8.4,13089
432,20725,47.8,67.5,29.8,0.1,0.3,0.0,1.4,3.7,13091
433,13571,45.5,45.4,49.5,0.0,0.0,0.0,3.3,7.0,13093
434,88696,53.9,25.7,69.7,0.2,1.0,0.0,2.0,2.9,13095
435,145063,52.4,44.6,47.6,0.1,1.7,0.0,3.3,9.9,13097
436,10218,54.5,44.8,50.9,0.5,0.5,0.0,2.8,2.3,13099
437,3944,55.0,66.9,3.5,1.6,0.0,0.0,10.9,28.1,13101
438,62241,50.5,80.2,13.6,0.2,0.7,0.1,3.9,4.7,13103
439,19164,52.1,66.3,29.7,0.1,0.6,0.0,2.0,5.8,13105
440,22525,50.5,62.0,33.4,0.2,0.2,0.0,3.2,4.6,13107
441,10671,49.8,58.0,28.6,0.3,0.9,0.0,2.5,11.8,13109
442,25797,51.3,95.8,0.2,0.1,0.3,0.1,2.4,2.5,13111
443,113544,51.6,64.5,23.5,0.1,4.4,0.2,4.1,7.3,13113
444,97805,51.7,78.1,13.9,0.2,1.2,0.0,3.7,11.3,13115
445,236605,50.4,75.6,3.6,0.3,14.3,0.0,4.1,9.4,13117
446,23015,50.9,85.3,8.9,0.3,1.2,0.0,2.1,4.9,13119
447,1051550,51.6,43.4,43.6,0.4,7.3,0.0,3.5,7.2,13121
448,30986,50.1,92.1,0.4,1.1,0.3,0.0,2.5,11.7,13123
449,2984,51.7,88.9,9.7,0.5,0.0,0.0,0.9,1.6,13125
450,85008,52.9,67.8,25.5,0.2,1.5,0.1,3.6,6.6,13127
451,57756,51.0,84.8,4.1,1.2,1.2,0.1,3.5,16.1,13129
452,24693,51.0,64.4,29.2,0.5,0.6,0.0,5.0,11.4,13131
453,17808,50.6,58.9,34.5,0.0,1.1,0.0,1.5,6.1,13133
454,926414,51.2,45.4,28.1,0.4,12.1,0.0,5.4,21.2,13135
455,45204,52.9,85.0,2.6,0.2,2.2,0.7,4.3,15.6,13137
456,201434,50.3,80.5,7.2,0.3,1.9,0.0,6.0,28.5,13139
457,8500,42.2,24.6,72.2,0.0,1.4,0.1,0.4,1.5,13141
458,29608,50.9,91.9,4.3,0.1,0.8,0.0,2.2,1.9,13143
459,34676,50.2,79.2,16.0,0.1,0.7,0.0,3.1,3.8,13145
460,25981,50.5,76.8,19.6,0.6,1.0,0.0,1.6,3.7,13147
461,11785,50.6,86.7,8.5,0.0,0.8,0.1,3.5,2.8,13149
462,229994,52.3,45.4,45.6,0.1,3.4,0.0,3.9,7.1,13151
463,155317,51.8,59.4,31.3,0.6,3.4,0.2,4.2,6.6,13153
464,9379,46.1,70.0,28.9,0.4,0.4,0.0,0.2,4.1,13155
465,70467,50.5,85.2,7.0,0.0,1.8,0.0,3.4,8.1,13157
466,14074,51.2,75.3,19.7,0.1,0.2,0.0,1.9,3.9,13159
467,15063,51.3,75.9,16.4,0.0,0.3,0.0,3.8,12.3,13161
468,15489,51.8,43.7,53.0,0.1,0.4,0.0,1.1,3.9,13163
469,8787,52.0,58.1,35.6,2.1,0.7,0.0,1.4,6.3,13165
470,9717,43.5,63.8,33.9,0.0,0.2,0.0,1.7,2.6,13167
471,28622,51.9,72.3,24.5,0.2,0.6,0.0,2.1,1.8,13169
472,18834,50.7,66.8,28.4,0.0,0.5,0.0,3.6,2.5,13171
473,10534,53.4,72.5,23.0,0.1,0.5,0.0,3.3,6.4,13173
474,47404,52.8,57.8,37.6,0.2,1.1,0.0,0.9,2.7,13175
475,29735,49.8,72.0,21.7,0.1,2.3,0.1,3.2,3.0,13177
476,62039,49.5,43.7,40.7,0.5,1.9,0.5,8.7,12.7,13179
477,7929,52.1,67.6,30.0,0.1,0.1,0.0,1.3,2.0,13181
478,19236,49.6,61.1,25.1,0.2,0.7,0.3,6.4,11.4,13183
479,116436,51.5,55.8,36.9,0.5,1.5,0.1,3.0,5.8,13185
480,33009,51.5,94.2,2.1,0.4,0.8,0.1,1.3,4.9,13187
481,21404,53.8,53.6,39.9,0.0,0.4,1.1,2.3,3.2,13189
482,14217,49.9,62.3,34.6,0.1,1.7,0.0,1.3,0.4,13191
483,13107,47.0,33.6,61.9,0.0,0.1,0.0,1.0,4.3,13193
484,29624,51.2,83.6,8.8,0.2,1.3,0.0,2.3,5.8,13195
485,8450,52.4,60.2,30.5,0.1,1.2,0.4,2.8,7.7,13197
486,21080,51.7,57.9,40.3,0.1,0.2,0.0,0.7,2.3,13199
487,5725,51.7,67.7,31.0,0.2,0.1,0.5,0.4,0.5,13201
488,22072,48.3,48.1,46.0,0.3,0.5,0.2,3.5,4.7,13205
489,27455,49.5,73.7,22.8,0.2,0.6,0.0,2.0,2.4,13207
490,9069,49.8,67.3,26.2,0.0,0.4,0.0,1.1,6.9,13209
491,18832,50.8,73.0,24.2,0.1,0.1,0.0,1.2,3.1,13211
492,39789,50.8,96.0,0.9,0.2,0.4,0.0,2.1,15.2,13213
493,195418,51.3,42.5,46.5,0.3,2.5,0.1,5.3,7.7,13215
494,109835,52.7,48.1,45.9,0.3,1.2,0.1,2.7,5.8,13217
495,39194,50.6,87.7,4.9,0.1,4.1,0.1,2.8,5.4,13219
496,15040,49.2,79.4,17.1,0.0,0.3,0.0,2.3,4.9,13221
497,164440,51.3,73.2,20.1,0.2,1.1,0.0,4.1,6.7,13223
498,27502,51.5,49.0,44.5,0.4,0.9,0.2,1.6,7.7,13225
499,32002,50.5,87.4,1.6,0.8,0.3,0.0,9.8,3.1,13227
500,19336,50.0,85.7,10.1,0.3,0.0,0.0,1.0,5.0,13229
501,18565,51.0,88.1,8.9,0.0,0.4,0.0,1.7,1.7,13231
502,42251,51.1,79.5,11.3,0.3,0.6,0.0,4.4,13.2,13233
503,11185,56.8,59.9,38.7,0.4,0.7,0.0,0.2,2.9,13235
504,21906,50.9,68.9,26.1,0.0,0.2,0.0,2.0,6.3,13237
505,2290,49.2,43.3,47.0,0.0,6.3,0.5,2.8,1.3,13239
506,16859,51.3,91.8,2.0,0.0,1.7,0.0,1.2,7.9,13241
507,6888,51.6,32.1,63.3,0.0,0.0,0.0,1.8,3.4,13243
508,202178,51.6,36.1,56.7,0.2,2.0,0.2,3.3,5.1,13245
509,90155,52.9,35.8,55.9,0.1,1.9,0.2,4.2,10.2,13247
510,5215,50.9,67.2,27.4,0.0,0.0,0.0,2.8,6.3,13249
511,13977,52.0,55.8,40.8,0.3,0.8,0.0,1.6,2.4,13251
512,8218,53.1,61.6,35.3,0.0,1.1,0.0,1.7,1.2,13253
513,66043,51.9,61.6,34.2,0.4,1.1,0.0,2.3,4.7,13255
514,25934,53.2,82.9,11.3,0.1,0.6,0.0,2.7,3.7,13257
515,6446,32.0,23.5,57.4,0.3,3.1,0.0,1.1,15.8,13259
516,29714,52.6,43.2,53.0,0.0,1.3,0.0,1.3,5.8,13261
517,6245,51.9,40.8,56.7,0.1,0.6,0.0,1.2,0.8,13263
518,1596,52.3,37.7,58.5,0.0,0.0,0.5,0.0,4.4,13265
519,25392,41.2,58.0,29.1,0.4,0.1,0.0,2.0,11.9,13267
520,8126,53.7,57.9,38.0,0.0,3.4,0.0,0.7,0.7,13269
521,15871,41.0,52.5,39.3,0.1,0.2,0.0,2.3,11.4,13271
522,8654,50.4,36.3,57.8,0.2,3.1,0.0,0.5,2.9,13273
523,44545,52.2,59.8,36.9,0.2,0.3,0.1,1.8,3.7,13275
524,40590,51.4,62.3,29.4,0.2,1.3,0.0,3.8,12.0,13277
525,26947,53.6,65.7,25.9,0.0,0.7,0.0,2.8,11.6,13279
526,11815,53.2,94.8,1.7,0.3,0.5,0.0,2.0,2.9,13281
527,6787,46.2,70.6,29.0,0.0,0.0,0.0,0.4,1.9,13283
528,70095,52.2,58.0,36.6,0.2,2.2,0.0,1.9,3.7,13285
529,7920,53.2,57.0,39.7,0.0,0.7,0.0,1.9,4.9,13287
530,8195,50.4,56.5,42.0,0.3,0.2,0.0,1.1,1.6,13289
531,23999,51.8,96.0,0.8,0.3,0.3,0.0,2.4,3.5,13291
532,26329,52.3,68.0,27.7,0.6,0.4,0.8,1.5,2.3,13293
533,69398,50.8,91.9,3.8,0.1,0.8,0.0,2.9,2.4,13295
534,93284,51.5,76.9,18.1,0.1,1.6,0.0,1.7,4.7,13297
535,35745,49.4,64.1,30.9,0.3,1.2,0.1,2.1,4.1,13299
536,5259,53.0,37.7,60.9,0.0,1.0,0.0,0.4,0.0,13301
537,20316,49.1,43.4,53.1,0.3,0.7,0.0,1.5,2.6,13303
538,29959,49.6,74.5,20.6,0.1,0.5,0.0,3.0,6.4,13305
539,2587,51.0,54.6,32.9,0.3,0.0,0.0,1.4,12.4,13307
540,7897,35.1,60.8,38.9,0.0,0.0,0.0,0.2,5.0,13309
541,29962,51.4,94.2,2.5,0.6,0.6,0.0,1.5,3.3,13311
542,104122,50.3,86.0,3.5,1.0,1.4,0.0,3.9,35.5,13313
543,8701,39.8,63.3,35.6,0.1,0.0,0.0,0.7,4.8,13315
544,9797,50.7,53.4,41.9,0.1,0.0,0.0,1.6,5.2,13317
545,8945,52.9,59.1,39.0,0.1,0.0,0.0,1.3,2.9,13319
546,20346,52.0,68.4,28.1,0.3,0.9,0.0,1.8,2.2,13321
547,201350,50.4,32.7,0.6,0.4,22.7,12.0,29.5,13.2,15001
548,979682,49.6,20.2,2.5,0.2,42.6,10.0,23.3,10.0,15003
549,436,41.7,13.3,0.7,17.7,3.4,62.2,2.8,0.5,15005
550,71949,50.5,31.8,0.5,0.5,32.4,9.1,24.9,11.4,15007
551,166657,50.3,33.8,0.6,0.2,28.9,11.2,23.4,11.6,15009
552,469473,49.9,89.4,1.3,0.6,2.6,0.2,4.4,8.4,16001
553,4200,48.1,95.4,0.3,1.2,0.0,0.4,2.6,3.8,16003
554,86742,50.0,88.0,0.7,2.6,2.0,0.1,4.3,8.9,16005
555,6054,49.8,94.3,0.3,0.9,0.5,0.0,2.5,4.3,16007
556,9231,49.5,86.3,0.4,8.9,0.2,0.7,3.3,4.0,16009
557,46246,49.9,81.4,0.2,6.4,0.4,0.1,4.2,18.2,16011
558,22729,49.1,90.3,0.6,0.9,0.5,0.2,4.5,22.9,16013
559,7625,49.5,93.7,0.3,0.5,1.2,0.1,3.5,4.9,16015
560,44688,50.3,93.9,0.3,1.0,0.7,0.1,3.4,3.3,16017
561,116970,49.9,88.8,0.5,0.7,0.9,0.1,3.3,13.3,16019
562,12156,49.8,93.5,0.3,1.3,1.3,0.7,2.1,5.1,16021
563,2603,46.1,99.5,0.1,0.0,0.0,0.0,0.4,3.9,16023
564,1069,53.6,97.2,0.0,0.0,0.0,0.0,2.8,2.6,16025
565,223890,50.4,80.6,0.4,1.0,0.8,0.4,5.4,25.3,16027
566,7028,47.9,93.8,0.0,0.3,0.1,0.0,2.2,6.3,16029
567,23847,48.9,89.2,0.2,1.0,0.7,0.1,4.5,27.3,16031
568,885,44.6,84.6,0.9,4.6,0.0,0.0,0.0,39.2,16033
569,8735,44.7,92.9,0.4,2.3,0.6,0.3,2.9,4.2,16035
570,4193,49.5,86.5,0.1,0.5,0.1,0.0,11.2,7.1,16037
571,27043,47.5,83.0,2.7,2.2,2.9,0.7,5.9,17.4,16039
572,13736,48.5,94.0,0.1,0.8,0.1,0.0,2.6,6.7,16041
573,13111,48.0,94.1,0.2,0.2,0.2,0.6,3.0,12.2,16043
574,17771,50.7,88.4,0.1,0.9,0.6,0.0,4.6,8.6,16045
575,15280,48.7,89.3,0.0,0.8,0.9,0.2,6.4,29.4,16047
576,16511,47.3,93.1,0.2,3.7,0.5,0.0,1.8,3.4,16049
577,29238,49.3,90.1,0.0,1.2,0.5,0.0,2.9,10.5,16051
578,24074,49.5,88.5,0.2,0.6,0.8,0.6,5.2,36.7,16053
579,161676,50.5,92.1,0.4,1.3,0.8,0.1,4.3,4.8,16055
580,40052,48.9,91.1,1.2,1.2,2.2,0.1,3.8,4.4,16057
581,7929,48.5,93.8,0.0,0.5,0.1,0.0,4.5,3.3,16059
582,3850,50.8,83.6,0.5,7.2,1.3,0.0,4.5,4.8,16061
583,5342,47.2,88.6,0.0,0.6,0.6,0.0,7.3,30.9,16063
584,39725,49.2,91.9,0.3,0.2,1.5,0.3,3.5,7.7,16065
585,20817,49.9,89.1,0.1,0.8,0.4,0.2,5.5,35.2,16067
586,40468,50.5,89.7,0.1,5.9,0.9,0.1,2.9,4.3,16069
587,4429,49.7,97.1,0.1,0.4,0.0,0.0,1.7,4.4,16071
588,11724,47.5,77.6,0.5,2.7,0.1,0.0,5.7,26.0,16073
589,23705,50.3,85.0,0.1,0.6,0.9,0.0,6.2,17.5,16075
590,7635,49.8,79.8,0.0,6.4,0.0,0.0,2.6,34.0,16077
591,12700,50.6,93.1,0.9,2.7,0.0,0.1,3.0,3.7,16079
592,11776,48.7,90.0,0.0,1.0,0.0,0.0,3.8,16.4,16081
593,86198,50.8,88.6,0.8,0.8,1.8,0.0,4.6,16.6,16083
594,11085,50.0,98.1,0.1,0.4,0.1,0.0,0.9,4.7,16085
595,10128,50.5,86.3,0.0,0.6,0.3,0.3,3.9,16.9,16087
596,65670,50.9,92.5,4.1,0.2,0.7,0.0,2.2,1.6,17001
597,6011,52.1,63.3,35.1,0.1,0.0,0.5,1.1,1.0,17003
598,16520,47.4,90.4,6.8,1.5,0.3,0.0,0.7,3.6,17005
599,53293,50.2,85.6,2.8,0.2,1.0,0.0,3.6,22.2,17007
600,6599,36.7,78.0,18.2,0.6,0.0,0.0,1.5,6.7,17009
601,32878,50.9,92.9,0.8,0.2,0.8,0.0,2.4,9.3,17011
602,4782,49.4,96.9,0.6,0.3,1.1,0.0,1.0,1.3,17013
603,14398,49.8,95.4,2.1,0.0,0.5,0.0,1.5,3.8,17015
604,12324,50.6,88.2,4.2,0.2,0.1,0.6,2.7,19.2,17017
605,210006,50.1,70.8,13.4,0.1,10.9,0.0,3.8,6.1,17019
606,32705,49.2,96.4,1.5,0.2,0.7,0.3,0.8,1.6,17021
607,15602,50.1,97.0,0.5,0.1,0.3,0.0,1.7,1.6,17023
608,13217,50.3,96.2,0.4,0.2,0.5,0.0,2.5,0.2,17025
609,37549,48.0,93.3,3.2,0.2,0.6,0.0,2.2,3.2,17027
610,51065,51.6,92.5,3.9,0.1,1.2,0.0,1.9,2.7,17029
611,5169517,51.5,54.4,23.3,0.3,7.5,0.0,4.9,25.3,17031
612,18833,46.5,92.8,5.8,0.0,0.1,0.0,1.1,2.3,17033
613,10787,49.4,96.8,0.1,0.1,0.2,0.0,2.2,1.0,17035
614,104588,50.5,82.8,7.5,0.1,2.1,0.0,4.0,11.4,17037
615,15764,50.6,96.7,1.0,0.0,0.0,0.0,1.9,2.8,17039
616,19551,50.3,94.7,0.9,0.5,0.6,0.1,2.6,7.3,17041
617,926005,50.9,74.6,4.9,0.2,12.2,0.0,4.5,14.3,17043
618,17272,50.6,97.1,0.9,0.1,0.6,0.0,0.8,1.3,17045
619,6431,50.9,96.9,0.4,0.4,0.3,0.0,1.8,1.4,17047
620,34151,50.2,96.7,0.7,0.1,0.4,0.0,1.3,2.1,17049
621,21418,47.1,93.7,4.4,0.2,0.5,0.2,0.9,1.8,17051
622,13155,50.7,94.1,1.1,0.5,0.7,0.0,1.5,3.5,17053
623,38688,50.7,96.6,0.7,0.2,0.5,0.0,1.6,1.7,17055
624,34654,48.2,93.5,3.7,0.4,0.2,0.1,1.6,3.1,17057
625,4983,51.3,96.2,0.4,0.0,0.1,0.0,3.1,1.1,17059
626,12988,49.5,96.8,1.5,0.0,0.1,0.0,1.1,1.2,17061
627,50798,50.0,92.9,1.2,0.0,0.8,0.0,2.7,10.2,17063
628,8151,51.0,96.7,0.3,0.0,0.7,0.4,1.3,1.5,17065
629,17820,50.3,96.6,0.5,0.0,0.3,0.0,2.5,1.6,17067
630,3890,48.0,96.8,2.5,0.3,0.0,0.0,0.4,0.8,17069
631,6737,50.5,97.2,0.2,0.0,0.7,0.0,2.0,1.8,17071
632,49032,50.5,93.0,1.8,0.1,0.5,0.0,2.3,5.8,17073
633,27437,51.3,92.2,0.8,0.1,0.4,0.0,2.3,7.1,17075
634,57517,50.6,76.0,15.0,0.3,3.4,0.2,3.3,4.4,17077
635,9547,49.8,97.3,0.4,0.0,0.1,0.0,2.0,0.6,17079
636,37774,48.6,86.3,7.9,0.2,1.2,0.0,4.1,2.8,17081
637,21776,51.0,96.3,0.5,0.1,0.3,0.0,2.6,1.5,17083
638,21429,49.7,96.7,0.6,0.3,0.6,0.0,1.5,3.1,17085
639,12391,45.0,88.0,10.5,0.1,0.4,0.0,0.5,3.1,17087
640,531756,50.2,71.0,5.4,0.5,4.0,0.1,5.7,32.0,17089
641,109924,50.7,78.1,14.9,0.2,0.8,0.0,3.3,10.6,17091
642,127583,50.6,78.5,7.9,0.1,3.3,0.0,5.2,19.4,17093
643,50052,49.2,85.7,9.1,0.3,1.1,0.0,2.3,6.0,17095
644,699682,50.0,72.7,6.8,0.4,8.0,0.0,4.7,21.9,17097
645,108998,49.6,91.4,2.7,0.1,0.8,0.0,2.4,9.9,17099
646,15830,44.0,87.0,9.6,0.2,0.1,0.0,2.8,2.8,17101
647,34204,46.9,89.8,5.3,0.2,0.7,0.0,2.9,6.4,17103
648,35757,48.9,91.7,3.9,0.0,0.8,0.0,2.1,4.8,17105
649,28818,50.6,88.7,7.4,0.2,0.4,0.0,2.9,3.5,17107
650,30107,51.6,89.4,4.9,0.1,2.3,0.0,2.8,2.9,17109
651,307291,50.2,90.7,1.5,0.1,2.7,0.0,3.5,13.4,17111
652,172164,51.4,82.7,8.3,0.2,5.2,0.0,2.9,5.0,17113
653,104688,52.2,77.2,15.8,0.2,1.2,0.1,5.0,2.3,17115
654,45243,50.4,96.4,1.0,0.3,0.4,0.0,1.6,1.3,17117
655,264403,51.3,86.7,8.7,0.1,1.0,0.0,2.8,3.4,17119
656,37524,51.1,91.8,3.4,0.1,0.6,0.0,3.1,2.1,17121
657,11562,50.4,96.3,0.4,0.0,0.1,0.0,2.4,3.0,17123
658,13486,50.6,97.1,0.4,0.1,0.2,0.0,1.9,1.2,17125
659,14041,52.9,90.5,5.5,0.1,0.2,0.0,3.7,3.0,17127
660,12261,51.2,96.9,0.6,0.1,0.4,0.0,1.9,1.6,17129
661,15503,49.8,96.4,0.5,0.1,0.4,0.0,2.3,2.5,17131
662,34444,50.7,97.5,0.3,0.1,1.1,0.0,0.7,1.6,17133
663,28598,47.3,93.9,3.7,0.1,0.3,0.0,1.6,1.8,17135
664,34012,49.7,89.0,6.9,0.2,0.7,0.0,2.5,2.6,17137
665,14557,51.1,97.3,0.8,0.3,0.2,0.0,1.1,1.5,17139
666,50793,50.4,92.6,1.0,0.3,0.4,0.1,3.7,10.4,17141
667,181111,51.5,72.0,17.7,0.2,4.2,0.0,4.3,4.9,17143
668,21092,45.0,87.5,8.5,0.1,0.6,0.0,2.4,3.2,17145
669,16412,50.6,96.7,1.1,0.0,0.6,0.0,1.4,1.4,17147
670,15571,50.5,96.5,0.9,0.1,0.3,0.7,1.3,1.3,17149
671,4177,48.3,92.4,5.7,0.0,0.8,0.0,1.0,3.0,17151
672,5414,51.3,65.7,30.6,0.1,0.1,0.0,3.2,2.4,17153
673,5720,49.0,96.0,0.6,0.0,1.0,0.0,1.1,5.8,17155
674,31973,43.8,86.5,10.6,0.2,0.4,0.0,1.4,3.2,17157
675,15677,50.9,95.8,0.6,0.2,0.7,0.0,1.8,1.7,17159
676,142801,50.7,78.5,10.5,0.4,2.5,0.1,5.0,13.1,17161
677,261186,51.7,63.2,29.8,0.2,1.4,0.0,3.8,4.2,17163
678,23735,51.1,92.8,2.2,0.3,0.4,0.2,3.7,1.8,17165
679,195963,52.1,81.2,12.7,0.1,2.0,0.1,3.4,2.4,17167
680,6897,45.4,93.4,5.2,0.0,0.1,0.0,1.2,0.9,17169
681,4982,51.2,97.2,0.4,0.2,0.4,0.6,0.8,1.2,17171
682,21623,50.9,97.8,0.6,0.1,0.3,0.0,1.1,1.1,17173
683,5393,50.8,96.3,0.6,0.0,1.0,0.0,1.9,2.0,17175
