,year,total_pop,pct_female,pct_white,pct_black,pct_native_american,pct_asian,pct_native_hawaiian_pacific_islander,pct_two_or_more_races,pct_hispanic,fips
116,2013,11418,0.512,0.612,0.281,0.011000000000000001,0.0,0.0,0.006999999999999999,0.136,05011
117,2013,5319,0.484,0.74,0.253,0.0,0.002,0.0,0.005,0.008,05013
118,2013,27531,0.507,0.922,0.002,0.009000000000000001,0.005,0.0,0.025,0.135,05015
119,2013,11621,0.512,0.41500000000000004,0.541,0.006,0.002,0.0,0.005,0.049,05017
120,2013,22912,0.526,0.736,0.24,0.001,0.006,0.0,0.013999999999999999,0.042,05019
121,2013,15790,0.511,0.9740000000000001,0.002,0.002,0.001,0.0,0.013999999999999999,0.015,05021
122,2013,25856,0.504,0.973,0.006999999999999999,0.003,0.002,0.0,0.013999999999999999,0.022000000000000002,05023
123,2013,8648,0.502,0.853,0.13,0.002,0.001,0.0,0.012,0.006,05025
124,2013,24512,0.525,0.601,0.365,0.002,0.009000000000000001,0.0,0.018000000000000002,0.024,05027
125,2013,21235,0.509,0.856,0.11800000000000001,0.008,0.001,0.0,0.015,0.037000000000000005,05029
126,2013,98398,0.512,0.831,0.135,0.004,0.012,0.0,0.013000000000000001,0.045,05031
127,2013,61796,0.51,0.9109999999999999,0.013999999999999999,0.017,0.015,0.0,0.032,0.063,05033
128,2013,50447,0.525,0.461,0.505,0.001,0.008,0.001,0.015,0.021,05035
129,2013,17760,0.524,0.753,0.22100000000000003,0.003,0.006,0.0,0.013999999999999999,0.016,05037
130,2013,8045,0.49600000000000005,0.5529999999999999,0.413,0.001,0.024,0.0,0.001,0.025,05039
131,2013,12774,0.535,0.485,0.48,0.003,0.0,0.0,0.012,0.045,05041
132,2013,18686,0.516,0.6940000000000001,0.28300000000000003,0.001,0.006999999999999999,0.0,0.01,0.026000000000000002,05043
133,2013,115928,0.509,0.85,0.106,0.003,0.013000000000000001,0.0,0.02,0.039,05045
134,2013,18063,0.509,0.9500000000000001,0.01,0.013999999999999999,0.003,0.0,0.019,0.024,05047
135,2013,12266,0.507,0.971,0.002,0.004,0.01,0.0,0.012,0.01,05049
136,2013,96547,0.518,0.85,0.083,0.006,0.009000000000000001,0.0,0.018000000000000002,0.05,05051
137,2013,17922,0.509,0.9540000000000001,0.024,0.004,0.004,0.0,0.008,0.023,05053
138,2013,42580,0.505,0.968,0.006999999999999999,0.004,0.001,0.0,0.015,0.023,05055
139,2013,22509,0.52,0.66,0.29600000000000004,0.002,0.0,0.0,0.024,0.122,05057
140,2013,33182,0.49,0.863,0.115,0.004,0.0,0.0,0.015,0.03,05059
141,2013,13748,0.515,0.6890000000000001,0.214,0.008,0.002,0.0,0.006999999999999999,0.1,05061
142,2013,36786,0.507,0.9450000000000001,0.027000000000000003,0.006,0.002,0.0,0.013000000000000001,0.059000000000000004,05063
143,2013,13560,0.485,0.9590000000000001,0.01,0.006,0.002,0.005,0.016,0.016,05065
144,2013,17809,0.502,0.804,0.16399999999999998,0.006999999999999999,0.003,0.0,0.019,0.026000000000000002,05067
145,2013,75782,0.507,0.42,0.554,0.002,0.006999999999999999,0.001,0.012,0.017,05069
146,2013,25655,0.506,0.932,0.018000000000000002,0.006999999999999999,0.008,0.002,0.02,0.126,05071
147,2013,7501,0.514,0.616,0.374,0.0,0.0,0.001,0.008,0.018000000000000002,05073
148,2013,17227,0.51,0.975,0.008,0.003,0.0,0.0,0.013999999999999999,0.01,05075
149,2013,10267,0.445,0.42600000000000005,0.564,0.002,0.0,0.0,0.001,0.02,05077
150,2013,14148,0.389,0.665,0.29100000000000004,0.005,0.0,0.0,0.018000000000000002,0.034,05079
151,2013,12992,0.506,0.746,0.19899999999999998,0.011000000000000001,0.0,0.0,0.021,0.027999999999999997,05081
152,2013,22221,0.505,0.938,0.019,0.011000000000000001,0.018000000000000002,0.0,0.012,0.024,05083
153,2013,69266,0.507,0.897,0.062000000000000006,0.006,0.006999999999999999,0.0,0.016,0.035,05085
154,2013,15671,0.5,0.953,0.002,0.005,0.006,0.0,0.024,0.05,05087
155,2013,16605,0.503,0.965,0.002,0.005,0.005,0.0,0.017,0.02,05089
156,2013,43515,0.509,0.72,0.24,0.004,0.006,0.0,0.023,0.027000000000000003,05091
157,2013,45912,0.515,0.633,0.342,0.002,0.003,0.0,0.016,0.037000000000000005,05093
158,2013,8002,0.518,0.568,0.414,0.002,0.002,0.0,0.006999999999999999,0.019,05095
159,2013,9387,0.508,0.9500000000000001,0.006,0.011000000000000001,0.0,0.0,0.022000000000000002,0.038,05097
160,2013,8948,0.51,0.672,0.308,0.003,0.009000000000000001,0.0,0.008,0.027999999999999997,05099
161,2013,8211,0.494,0.951,0.003,0.006,0.001,0.0,0.039,0.004,05101
162,2013,25651,0.529,0.5760000000000001,0.40299999999999997,0.003,0.001,0.0,0.017,0.017,05103
163,2013,10381,0.501,0.9470000000000001,0.027999999999999997,0.001,0.001,0.0,0.013999999999999999,0.025,05105
164,2013,21253,0.531,0.36200000000000004,0.625,0.001,0.001,0.0,0.01,0.013999999999999999,05107
165,2013,11250,0.511,0.892,0.031000000000000003,0.006,0.003,0.0,0.015,0.066,05109
166,2013,24403,0.513,0.9,0.076,0.002,0.0,0.0,0.012,0.024,05111
167,2013,20540,0.51,0.929,0.001,0.019,0.002,0.0,0.025,0.06,05113
168,2013,62248,0.501,0.9109999999999999,0.032,0.006999999999999999,0.006999999999999999,0.0,0.028999999999999998,0.07200000000000001,05115
169,2013,8573,0.508,0.861,0.127,0.0,0.002,0.0,0.008,0.009000000000000001,05117
170,2013,386106,0.52,0.594,0.353,0.003,0.02,0.0,0.018000000000000002,0.057999999999999996,05119
171,2013,17896,0.513,0.968,0.005,0.003,0.003,0.0,0.019,0.017,05121
172,2013,27914,0.45299999999999996,0.446,0.516,0.002,0.002,0.001,0.019,0.042,05123
173,2013,109844,0.507,0.91,0.05,0.004,0.008,0.0,0.019,0.039,05125
174,2013,11111,0.48600000000000004,0.8959999999999999,0.001,0.015,0.035,0.0,0.035,0.07200000000000001,05127
175,2013,8101,0.504,0.9570000000000001,0.004,0.006,0.005,0.0,0.027999999999999997,0.011000000000000001,05129
176,2013,126536,0.51,0.8290000000000001,0.057,0.01,0.043,0.001,0.046,0.126,05131
