,total_pop,pct_female,pct_white,pct_black,pct_native_american,pct_asian,pct_native_hawaiian_pacific_islander,pct_two_or_more_races,pct_hispanic,fips
85,9757,37.5,31.9,0.7,52.1,5.8,1.9,6.2,4.1,02185
86,7715,46.0,11.7,0.8,81.8,0.9,0.0,3.8,2.5,02188
87,3275,47.4,76.2,0.6,7.2,6.8,1.1,7.7,10.6,02195
88,6473,45.8,47.0,0.2,40.7,1.1,0.6,10.2,3.7,02198
89,8810,48.7,64.8,1.0,14.3,6.9,0.4,12.0,6.3,02220
90,1038,42.8,82.8,0.9,6.6,4.0,0.0,5.0,6.8,02230
91,6889,44.7,78.1,1.7,11.5,1.9,0.0,5.9,5.2,02240
92,9439,48.1,73.2,0.1,14.2,2.8,0.6,8.4,4.8,02261
93,2475,48.3,65.9,0.2,22.1,3.1,0.0,8.6,3.2,02275
94,682,46.3,46.0,0.9,29.0,5.4,1.3,16.3,5.6,02282
95,5453,46.2,22.6,0.1,71.0,0.7,0.0,5.5,2.1,02290
96,71602,50.6,22.8,0.5,73.3,0.3,0.1,2.3,6.1,04001
97,126516,49.3,84.4,3.8,1.2,1.8,0.4,4.5,35.0,04003
98,138639,50.8,63.6,1.4,26.6,1.9,0.1,3.6,13.9,04005
99,53145,50.5,77.5,0.6,15.8,0.9,0.0,2.9,18.6,04007
100,37700,46.3,79.0,2.0,13.2,0.7,0.2,2.6,32.5,04009
101,9368,46.7,91.1,2.0,4.0,0.4,0.0,0.4,46.4,04011
102,20477,48.6,75.3,0.9,12.7,0.8,0.2,3.1,26.3,04012
103,4155501,50.5,78.0,5.4,1.9,3.9,0.2,3.5,30.6,04013
104,204691,49.6,90.4,1.1,2.4,1.2,0.1,2.3,15.9,04015
105,107902,49.9,47.9,0.8,44.2,0.6,0.1,3.2,11.2,04017
106,1007257,50.8,76.9,3.5,3.5,2.8,0.2,4.5,36.6,04019
107,405537,47.8,80.4,4.5,5.0,1.7,0.4,3.6,29.6,04021
108,46358,52.0,86.2,0.5,0.5,0.9,0.0,1.1,83.4,04023
109,220972,51.1,92.0,0.5,1.7,1.0,0.0,2.2,14.3,04025
110,204281,48.6,73.1,2.1,1.3,1.3,0.1,2.5,62.9,04027
111,18352,52.1,72.2,26.4,0.0,0.0,0.0,1.1,3.0,05001
112,20771,51.2,71.9,25.6,0.2,0.0,0.0,0.9,5.2,05003
113,41093,51.7,96.4,0.2,0.5,0.4,0.0,1.5,2.1,05005
114,251823,50.5,88.1,1.6,1.5,3.7,0.5,2.7,16.3,05007
115,37212,51.1,96.3,0.4,1.1,0.5,0.1,1.6,2.3,05009
116,10994,52.1,62.3,29.3,1.7,0.0,0.0,0.3,14.8,05011
117,5194,48.2,76.1,22.3,0.1,0.2,0.2,0.9,3.9,05013
118,27782,50.9,92.7,1.3,0.7,1.0,0.6,2.2,14.8,05015
119,11008,50.9,43.2,54.2,0.4,0.5,0.0,0.7,5.2,05017
120,22495,52.4,72.0,23.9,0.3,0.7,0.0,1.5,4.6,05019
121,15190,51.1,96.3,0.7,0.5,0.0,0.0,1.2,1.9,05021
122,25361,50.7,97.1,0.6,0.7,0.8,0.0,0.6,2.5,05023
123,8332,49.7,86.4,11.0,0.4,0.1,0.0,2.1,1.8,05025
124,23992,52.1,60.7,35.0,0.3,1.1,0.0,0.7,2.5,05027
125,20954,50.8,85.2,11.2,0.3,0.1,0.0,3.0,3.8,05029
126,104246,51.3,79.9,13.4,0.6,1.1,0.1,2.9,4.9,05031
127,62119,50.8,89.6,1.3,2.0,1.8,0.0,3.2,7.3,05033
128,49278,52.7,44.8,49.0,0.3,0.7,0.1,4.7,2.4,05035
129,17164,51.5,74.4,22.8,0.0,0.1,0.0,2.4,1.9,05037
130,7585,52.0,55.0,40.3,0.4,1.6,0.2,1.5,3.1,05039
131,12094,54.1,48.6,47.5,0.2,0.1,0.0,1.1,5.8,05041
132,18620,51.2,68.8,28.8,0.1,0.2,0.0,1.0,3.1,05043
133,121282,51.0,82.5,11.4,0.4,1.3,0.1,2.3,4.0,05045
134,17803,51.3,94.5,1.0,2.0,0.5,0.1,1.6,2.9,05047
135,12092,50.8,96.5,0.3,0.9,0.0,0.1,1.8,1.3,05049
136,97994,51.8,85.7,8.2,0.8,0.5,0.0,2.4,5.4,05051
137,18076,51.2,95.2,2.9,0.2,0.0,0.0,1.6,2.5,05053
138,44197,50.7,95.7,1.0,0.4,0.3,0.1,1.7,2.7,05055
139,22154,53.1,59.6,29.6,0.3,0.1,0.4,2.5,12.5,05057
140,33480,48.3,84.9,10.9,0.3,0.3,0.0,2.4,3.4,05059
141,13472,51.1,66.7,20.9,0.2,0.2,0.0,1.8,12.0,05061
142,37097,51.3,92.2,2.0,0.3,0.7,0.0,2.2,6.1,05063
143,13521,48.4,94.9,1.9,1.5,0.2,0.0,1.3,2.1,05065
144,17429,50.8,79.5,17.0,0.2,0.0,0.0,2.8,2.7,05067
145,71373,50.7,40.6,56.4,0.2,0.8,0.0,1.1,2.0,05069
146,26155,50.4,91.9,1.8,0.2,1.6,0.1,2.5,13.7,05071
147,7051,50.9,60.0,37.9,0.3,0.4,0.0,0.9,1.2,05073
148,16777,50.6,96.9,0.9,0.5,0.1,0.0,1.4,1.3,05075
149,9614,43.3,41.9,56.9,0.2,0.1,0.0,0.8,1.4,05077
150,13885,37.8,66.7,31.4,0.4,0.0,0.0,0.3,3.6,05079
151,12494,50.7,73.8,20.5,1.3,0.0,0.0,1.7,3.3,05081
152,21802,50.6,92.0,2.1,1.1,1.3,0.0,2.0,2.9,05083
153,71568,50.8,89.1,6.0,0.5,0.7,0.1,2.3,4.3,05085
154,15907,49.7,94.6,0.6,1.1,0.4,0.5,2.5,5.4,05087
155,16374,50.8,96.3,0.2,1.2,0.4,0.0,1.6,2.2,05089
156,43760,50.7,70.6,24.7,1.1,0.5,0.1,2.3,3.1,05091
157,43534,51.7,60.9,35.1,0.0,0.5,0.0,1.6,4.0,05093
158,7420,53.7,55.8,40.8,0.0,0.5,0.0,2.3,2.5,05095
159,9059,50.5,91.7,0.3,2.7,1.2,0.0,1.5,4.1,05097
160,8528,47.9,63.8,33.4,0.1,1.4,0.0,1.3,0.4,05099
161,7898,49.6,95.5,0.0,1.5,0.5,0.0,2.4,1.4,05101
162,24378,52.6,57.2,40.9,0.2,0.1,0.0,1.5,2.1,05103
163,10320,50.4,93.4,2.3,0.5,0.1,0.0,2.3,2.8,05105
164,19518,52.8,36.2,62.8,0.0,0.1,0.0,0.9,1.7,05107
165,10893,50.3,89.5,2.8,0.4,0.8,0.0,2.0,6.5,05109
166,24098,51.0,88.7,5.6,0.2,0.1,0.0,4.6,2.8,05111
167,20212,51.2,91.7,0.5,1.3,0.5,0.0,3.2,6.4,05113
168,63372,50.5,91.2,2.9,0.4,1.0,0.0,2.9,8.5,05115
169,8309,50.3,85.3,13.4,0.4,0.0,0.0,0.6,0.6,05117
170,392848,52.1,57.1,36.1,0.2,2.1,0.0,2.8,6.0,05119
171,17514,50.5,96.3,0.9,0.7,0.0,0.0,1.7,1.9,05121
172,26688,45.1,41.3,55.6,0.3,0.5,0.0,1.1,2.6,05123
173,116252,50.7,89.6,6.4,0.3,1.1,0.1,1.9,4.5,05125
174,10584,50.0,89.7,0.2,1.3,3.5,0.0,2.8,7.5,05127
175,7925,49.1,94.5,0.2,1.0,1.3,0.0,2.4,2.2,05129
176,127362,51.2,77.7,6.8,1.2,4.3,0.0,4.1,13.7,05131
177,17206,49.9,64.4,4.8,1.8,0.4,0.2,2.3,32.9,05133
178,17041,51.1,95.2,0.6,0.5,0.4,0.0,3.0,2.1,05135
179,12443,49.8,96.5,0.1,0.6,0.1,0.0,2.5,1.8,05137
180,40022,51.4,64.5,32.7,1.0,0.5,0.0,0.9,3.8,05139
181,16751,50.1,95.7,0.5,0.6,0.1,0.0,2.7,2.9,05141
182,223683,50.0,77.8,3.5,0.8,2.4,2.0,3.3,16.5,05143
183,78706,50.9,91.1,4.1,0.3,0.7,0.0,2.6,4.2,05145
184,6763,52.8,69.7,27.5,0.0,1.5,0.1,1.2,0.5,05147
185,21601,50.4,80.8,2.4,0.8,1.5,0.0,0.7,19.7,05149
186,1629615,50.9,42.6,11.1,0.6,28.9,0.8,6.4,22.5,06001
187,1203,44.8,68.7,1.5,21.9,0.7,0.7,6.7,9.7,06003
188,37306,46.4,87.0,2.1,0.8,1.6,0.2,4.6,13.2,06005
189,225207,50.5,82.2,1.5,1.2,4.5,0.2,6.1,15.7,06007
190,45057,50.5,91.8,0.6,1.1,1.2,0.5,3.9,11.5,06009
191,21479,48.1,88.3,0.9,1.1,1.5,0.1,2.6,58.4,06011
192,1123678,51.2,58.6,8.6,0.5,16.0,0.5,6.7,25.3,06013
193,27442,45.3,76.8,1.8,7.9,2.8,0.1,7.3,19.2,06015
194,185015,50.1,87.5,1.0,0.7,4.3,0.2,3.7,12.6,06017
195,971616,50.1,63.5,4.9,1.0,10.1,0.2,4.0,52.4,06019
196,27935,49.1,83.0,0.8,1.9,2.6,0.4,2.1,40.8,06021
197,135490,50.2,80.7,1.2,5.2,2.9,0.3,5.8,11.1,06023
198,179957,48.9,65.1,2.7,1.1,1.4,0.1,4.6,83.4,06025
199,18195,49.6,80.7,1.0,11.5,1.5,0.2,2.9,21.4,06027
200,878744,48.7,75.1,5.5,1.1,4.7,0.2,3.4,52.2,06029
201,150183,44.7,66.0,6.4,1.5,3.8,0.2,4.2,53.7,06031
202,64095,50.4,77.8,2.3,3.4,1.5,0.1,2.5,19.4,06033
203,31470,33.9,81.4,8.7,3.1,1.5,0.7,1.9,18.5,06035
204,10105722,50.7,51.8,8.2,0.7,14.5,0.3,3.8,48.4,06037
205,154440,51.7,76.7,3.2,1.7,2.1,0.1,3.2,56.9,06039
206,260814,51.1,78.2,2.2,0.3,5.7,0.2,4.7,15.9,06041
207,17658,49.8,89.0,1.2,2.6,1.0,0.3,4.1,10.6,06043
208,87497,50.1,82.7,0.7,4.2,1.7,0.2,5.1,24.5,06045
209,267390,49.5,57.5,3.2,0.7,7.6,0.2,4.5,58.2,06047
210,9017,48.3,91.4,0.7,4.1,1.2,0.1,2.2,14.6,06049
211,14058,47.1,85.3,0.5,2.7,2.0,0.0,2.9,27.1,06051
212,433168,49.0,64.9,2.6,0.7,5.7,0.5,4.1,57.9,06053
213,141005,50.1,72.6,2.1,0.9,7.9,0.2,3.8,33.7,06055
214,98838,50.7,92.1,0.6,0.9,1.1,0.1,3.3,9.2,06057
215,3155816,50.6,62.1,1.7,0.5,19.7,0.3,3.9,34.2,06059
216,374985,51.2,82.7,1.5,0.5,6.9,0.2,4.9,13.6,06061
217,18724,49.6,89.6,0.9,2.1,0.8,0.3,4.3,8.5,06063
218,2355002,50.2,61.6,6.3,0.8,6.3,0.3,4.5,48.0,06065
219,1495400,51.1,58.7,9.9,0.7,15.3,1.1,7.0,22.8,06067
220,58671,50.2,82.0,0.8,0.7,2.8,0.2,4.6,58.9,06069
221,2121220,50.3,61.9,8.4,0.8,6.9,0.3,4.7,52.3,06071
222,3283665,49.7,70.8,5.0,0.6,11.7,0.4,5.1,33.4,06073
223,864263,49.0,47.2,5.3,0.4,34.2,0.4,5.1,15.3,06075
224,724153,50.3,55.9,7.0,0.6,15.1,0.6,9.7,40.8,06077
225,280119,49.2,85.9,1.9,0.7,3.7,0.1,3.5,22.2,06079
226,763450,50.7,52.1,2.4,0.3,27.6,1.4,5.3,24.9,06081
227,442996,49.9,74.7,1.9,0.9,5.4,0.2,4.4,44.8,06083
228,1911226,49.6,45.5,2.5,0.5,35.1,0.4,4.9,26.1,06085
229,273263,50.4,77.3,0.9,0.6,4.6,0.1,4.6,33.3,06087
230,178919,51.0,86.9,1.1,2.5,3.0,0.1,4.4,9.6,06089
231,2885,48.4,96.9,0.1,1.0,0.0,0.0,1.9,10.1,06091
232,43530,50.1,85.1,1.6,3.5,1.6,0.4,6.3,12.0,06093
233,434981,50.3,52.7,14.2,0.5,15.3,0.9,7.4,25.8,06095
234,500943,51.0,75.3,1.6,1.1,3.9,0.3,5.3,26.4,06097
235,535684,50.6,74.8,2.8,0.7,5.5,0.7,4.3,45.0,06099
236,95583,50.2,70.3,2.1,0.9,15.2,0.6,6.5,30.2,06101
237,63247,50.3,86.0,0.6,2.4,1.4,0.0,4.0,24.2,06103
238,13037,49.4,86.6,0.8,4.3,1.2,0.9,3.0,7.2,06105
239,458809,50.0,78.9,1.6,1.3,3.5,0.1,3.1,63.6,06107
240,53899,48.0,87.5,1.8,1.7,1.1,0.3,4.5,11.8,06109
241,847834,50.5,79.9,1.7,0.8,7.2,0.2,4.4,42.3,06111
242,212605,51.3,67.2,2.5,0.6,13.7,0.4,6.2,31.4,06113
243,74644,49.0,73.1,3.3,1.4,6.5,0.4,8.2,27.4,06115
244,487850,49.6,82.9,3.2,1.2,3.9,0.1,3.5,39.3,08001
245,16345,50.5,86.1,2.5,2.6,1.2,0.2,3.0,45.8,08003
246,626612,50.7,71.9,10.5,0.6,5.7,0.2,4.4,18.9,08005
247,12592,49.2,84.1,1.4,2.5,0.7,0.0,1.1,18.3,08007
248,3581,51.6,95.3,1.5,1.1,0.0,0.0,1.4,10.5,08009
249,5806,35.1,89.9,6.1,1.0,0.4,0.0,1.3,32.0,08011
250,316782,49.8,88.6,0.9,0.5,4.5,0.1,2.9,13.8,08013
251,64283,50.3,86.1,1.1,0.5,6.5,0.0,3.6,12.1,08014
252,18818,46.6,93.7,1.6,0.4,0.8,0.0,2.6,10.1,08015
253,2127,48.9,94.4,0.0,0.2,3.1,0.1,2.1,14.9,08017
254,9257,48.7,94.3,0.9,0.6,0.9,0.2,2.5,6.1,08019
255,8147,49.9,90.7,0.5,2.0,0.1,0.1,1.9,53.4,08021
256,3628,46.0,91.7,0.4,1.5,1.5,0.0,3.1,63.8,08023
257,5514,32.0,87.0,4.3,1.4,0.5,0.0,5.1,30.7,08025
258,4505,51.2,93.2,2.5,1.0,0.0,0.1,2.7,4.6,08027
259,30217,49.6,94.0,1.2,1.0,1.0,0.0,1.3,15.0,08029
260,678467,50.0,76.9,9.5,1.0,3.6,0.1,3.4,30.5,08031
261,1736,45.5,95.7,0.0,0.9,0.0,0.0,3.3,4.6,08033
262,320940,50.2,89.7,1.2,0.3,4.4,0.1,3.0,8.3,08035
263,53726,46.8,88.9,0.9,0.4,0.9,0.1,1.7,29.6,08037
264,24553,49.3,94.1,0.7,0.7,0.8,0.0,2.6,6.5,08039
265,674826,49.6,79.5,6.1,0.7,2.7,0.4,5.7,16.5,08041
266,46601,41.9,90.3,4.6,1.2,0.7,0.1,1.9,13.0,08043
267,57945,49.4,87.8,0.4,1.0,0.8,0.0,2.5,28.1,08045
268,5793,46.3,92.8,0.6,1.3,0.3,0.0,3.0,9.2,08047
269,14793,45.9,93.5,0.4,0.0,1.9,0.7,0.3,8.1,08049
270,16215,45.8,95.7,0.5,0.9,0.6,0.1,1.8,9.1,08051
271,820,53.2,94.8,0.0,2.3,0.0,0.0,1.6,6.0,08053
272,6498,50.3,94.9,0.6,1.9,0.1,0.0,1.4,34.7,08055
273,1372,50.7,93.2,0.0,0.4,0.0,0.0,0.4,24.4,08057
274,564029,50.2,90.8,1.1,0.8,2.7,0.1,2.7,15.2,08059
275,1368,49.8,92.4,0.6,0.0,0.0,0.0,7.0,4.4,08061
276,7846,44.0,91.4,3.2,0.1,0.4,0.5,1.0,19.2,08063
277,7481,45.5,88.1,0.1,0.3,0.6,0.5,1.1,33.9,08065
278,54469,49.7,88.7,0.5,5.9,0.6,0.0,2.3,12.6,08067
279,330976,50.2,91.2,0.9,0.6,2.1,0.1,3.2,11.2,08069
280,14151,48.3,85.1,0.9,3.6,0.8,0.1,4.2,42.4,08071
281,5520,36.2,87.9,9.1,1.0,0.2,0.3,1.0,22.7,08073
282,21885,46.4,91.8,1.2,0.9,1.0,0.0,4.5,15.5,08075
283,148798,50.6,94.0,0.7,0.8,0.7,0.1,2.3,14.2,08077
284,834,48.1,85.6,1.8,1.2,0.4,0.0,2.5,12.6,08079
285,13056,48.1,94.9,1.0,0.6,0.2,0.6,1.9,14.9,08081
286,25770,50.9,83.0,0.4,11.9,0.1,0.1,2.9,12.2,08083
287,40908,50.7,93.6,0.4,0.8,0.8,0.4,1.6,20.5,08085
288,28123,50.2,87.5,3.1,0.4,0.5,0.1,4.4,35.8,08087
289,18325,51.1,90.2,0.8,1.5,1.0,0.9,2.0,41.5,08089
290,4653,52.8,98.1,0.0,0.3,0.5,0.1,0.9,5.7,08091
291,16900,47.1,95.0,0.2,1.1,1.1,0.7,1.4,5.9,08093
292,4327,48.0,93.9,0.3,1.0,0.4,0.0,2.1,20.1,08095
293,17747,47.2,91.7,1.5,0.2,1.4,0.0,1.5,9.8,08097
294,12084,49.4,95.2,0.5,0.3,0.6,0.0,2.1,37.2,08099
295,163368,50.8,77.7,2.2,3.6,0.9,0.1,4.1,42.7,08101
296,6557,49.3,97.1,0.3,0.1,0.1,0.1,2.0,9.9,08103
297,11430,49.9,91.6,0.6,2.4,0.2,0.2,1.4,44.6,08105
298,24359,48.0,94.7,0.8,0.6,1.1,0.0,0.9,6.9,08107
299,6338,50.4,90.4,0.0,1.4,1.1,0.0,3.2,37.0,08109
300,569,47.1,97.2,0.0,0.5,0.0,0.0,0.0,13.4,08111
301,7804,46.8,95.7,0.2,0.4,1.3,0.0,1.7,9.9,08113
302,2357,50.1,90.2,1.3,1.0,1.5,0.0,3.6,11.2,08115
303,29722,45.4,90.1,1.0,0.3,0.4,0.2,2.0,14.0,08117
304,23769,49.8,94.5,0.7,0.4,1.1,0.0,2.5,6.2,08119
305,4809,48.3,95.7,1.1,0.3,0.5,0.0,1.3,9.6,08121
306,285729,49.7,88.8,1.1,0.7,1.4,0.1,2.7,29.0,08123
307,10109,50.4,93.5,1.5,0.3,0.0,0.0,1.9,22.6,08125
308,947328,51.3,73.5,11.3,0.3,5.2,0.0,2.8,19.0,09001
309,897417,51.4,71.8,13.6,0.3,5.1,0.0,3.4,17.3,09003
310,184454,50.6,93.0,1.9,0.2,1.9,0.0,1.6,5.7,09005
311,164110,51.1,88.8,5.1,0.2,2.9,0.0,2.0,5.9,09007
312,862127,51.8,74.4,13.0,0.1,3.9,0.0,3.0,17.2,09009
313,270772,49.9,81.2,5.7,0.6,4.1,0.0,5.2,10.0,09011
314,151596,49.8,88.7,3.2,0.0,4.4,0.0,2.3,5.2,09013
315,116674,50.4,89.1,2.2,0.6,1.3,0.0,3.6,11.1,09015
316,173145,51.7,66.8,24.9,0.6,2.0,0.1,4.2,6.8,10001
317,555036,51.6,64.8,24.6,0.3,5.5,0.0,2.5,9.6,10003
318,215551,51.5,81.9,12.3,0.4,1.2,0.1,2.3,9.2,10005
319,672391,52.6,40.7,47.7,0.3,3.8,0.0,2.9,10.7,11001
320,259865,51.6,69.5,20.2,0.3,5.9,0.1,3.2,9.3,12001
321,27537,47.6,83.4,13.8,0.4,0.7,0.0,0.9,2.4,12003
322,180117,50.3,81.9,11.0,0.8,2.3,0.0,3.3,6.0,12005
323,26775,44.9,77.9,19.2,0.3,0.6,0.0,1.7,3.8,12007
324,568183,51.1,82.9,10.2,0.3,2.4,0.1,2.8,9.7,12009
325,1890416,51.3,61.6,28.4,0.3,3.6,0.1,3.0,28.4,12011
326,14458,45.6,80.3,13.0,0.9,0.8,0.0,3.0,5.8,12013
327,173236,51.3,90.1,5.7,0.3,1.2,0.0,2.0,6.9,12015
328,141373,51.6,93.1,2.9,0.4,1.7,0.0,1.5,5.3,12017
329,203291,50.8,80.8,10.0,0.1,3.0,0.1,4.3,9.3,12019
330,356774,50.8,88.1,7.0,0.3,1.3,0.0,1.2,27.2,12021
331,68484,48.3,77.3,17.8,0.2,0.9,0.1,2.6,5.8,12023
332,35675,43.4,83.5,12.8,0.3,0.2,0.1,1.2,30.5,12027
333,16323,44.6,87.1,7.1,0.4,0.5,0.1,3.3,3.9,12029
334,912043,51.5,60.7,29.7,0.2,4.6,0.1,3.2,9.0,12031
335,309924,50.4,68.3,21.7,0.5,2.9,0.1,5.2,5.5,12033
336,105015,52.0,82.6,10.3,0.4,2.5,0.0,2.1,10.0,12035
337,11675,42.4,82.0,14.1,0.4,0.4,0.7,1.9,5.2,12037
338,46113,52.6,41.4,55.8,0.1,0.5,0.1,1.2,10.0,12039
339,17191,47.7,91.8,6.0,0.2,0.1,0.0,1.5,5.5,12041
340,13197,43.3,79.7,13.6,4.0,0.4,0.0,1.4,20.8,12043
341,16018,40.1,78.1,17.5,0.5,0.6,0.2,2.8,4.8,12045
342,14238,42.2,60.4,35.1,0.6,0.1,0.0,1.7,9.2,12047
343,27326,46.1,81.1,8.1,0.2,0.6,0.0,1.0,43.2,12049
344,39064,47.0,77.7,11.4,2.0,0.9,0.1,2.9,51.9,12051
345,179144,52.1,89.7,5.2,0.3,1.2,0.0,2.0,12.2,12053
