,poverty_rate,per_capita_income_2006,fips,year
523,18.8,33054.0,13257.0,2006
524,28.4,26433.0,13259.0,2006
525,23.0,31923.0,13261.0,2006
526,20.9,30212.0,13263.0,2006
527,26.6,25968.0,13265.0,2006
528,24.8,32389.0,13267.0,2006
529,26.6,27485.0,13269.0,2006
530,29.9,27176.0,13271.0,2006
531,29.7,28473.0,13273.0,2006
532,23.0,34630.0,13275.0,2006
533,20.6,36238.0,13277.0,2006
534,22.8,30188.0,13279.0,2006
535,13.1,37518.0,13281.0,2006
536,28.6,27611.0,13283.0,2006
537,18.4,38871.0,13285.0,2006
538,27.1,28267.0,13287.0,2006
539,20.2,34395.0,13289.0,2006
540,14.2,37945.0,13291.0,2006
541,19.7,33106.0,13293.0,2006
542,14.8,36334.0,13295.0,2006
543,10.5,53798.0,13297.0,2006
544,20.9,31944.0,13299.0,2006
545,24.9,30235.0,13301.0,2006
546,25.9,31183.0,13303.0,2006
547,19.2,36535.0,13305.0,2006
548,22.6,30972.0,13307.0,2006
549,29.3,27984.0,13309.0,2006
550,12.6,41804.0,13311.0,2006
551,13.9,41964.0,13313.0,2006
552,26.7,30133.0,13315.0,2006
553,20.4,30741.0,13317.0,2006
554,23.9,35063.0,13319.0,2006
555,20.2,35752.0,13321.0,2006
557,13.8,51454.0,15001.0,2006
558,8.5,62534.0,15003.0,2006
559,0.0,0.0,15005.0,2006
560,9.4,50764.0,15007.0,2006
561,9.8,57468.0,15009.0,2006
563,8.3,53909.0,16001.0,2006
564,14.6,33062.0,16003.0,2006
565,15.5,40919.0,16005.0,2006
566,12.5,37730.0,16007.0,2006
567,14.9,37736.0,16009.0,2006
568,13.9,40603.0,16011.0,2006
569,8.2,60028.0,16013.0,2006
570,13.3,45058.0,16015.0,2006
571,13.6,40456.0,16017.0,2006
572,12.3,46867.0,16019.0,2006
573,17.6,35207.0,16021.0,2006
574,15.4,36734.0,16023.0,2006
575,9.1,42243.0,16025.0,2006
576,14.2,41734.0,16027.0,2006
577,11.1,43219.0,16029.0,2006
578,15.3,37219.0,16031.0,2006
579,16.5,34599.0,16033.0,2006
580,17.5,37327.0,16035.0,2006
581,13.2,37377.0,16037.0,2006
582,13.6,40050.0,16039.0,2006
583,11.4,42311.0,16041.0,2006
584,13.8,42420.0,16043.0,2006
585,13.0,39709.0,16045.0,2006
586,16.2,36121.0,16047.0,2006
587,16.3,34271.0,16049.0,2006
588,11.5,43358.0,16051.0,2006
589,14.5,38146.0,16053.0,2006
590,12.0,41047.0,16055.0,2006
591,17.8,36961.0,16057.0,2006
592,15.9,33189.0,16059.0,2006
593,13.2,37008.0,16061.0,2006
594,12.3,37226.0,16063.0,2006
595,27.6,34251.0,16065.0,2006
596,14.7,35305.0,16067.0,2006
597,12.7,41925.0,16069.0,2006
598,12.5,40436.0,16071.0,2006
599,19.2,32753.0,16073.0,2006
600,14.6,40104.0,16075.0,2006
601,15.4,34336.0,16077.0,2006
602,19.5,32204.0,16079.0,2006
603,11.2,50736.0,16081.0,2006
604,14.1,39468.0,16083.0,2006
605,9.9,42582.0,16085.0,2006
606,16.5,32867.0,16087.0,2006
608,11.7,39859.0,17001.0,2006
609,26.7,28791.0,17003.0,2006
610,14.4,42307.0,17005.0,2006
611,8.8,56745.0,17007.0,2006
612,13.2,39239.0,17009.0,2006
613,10.8,42288.0,17011.0,2006
614,10.8,42035.0,17013.0,2006
615,10.3,40811.0,17015.0,2006
616,13.2,39485.0,17017.0,2006
617,19.2,43271.0,17019.0,2006
618,14.2,38553.0,17021.0,2006
619,11.9,40506.0,17023.0,2006
620,15.7,34216.0,17025.0,2006
621,8.6,49896.0,17027.0,2006
622,17.7,34542.0,17029.0,2006
623,15.4,50682.0,17031.0,2006
624,15.5,38876.0,17033.0,2006
625,11.9,42378.0,17035.0,2006
626,12.8,51326.0,17037.0,2006
627,11.3,44572.0,17039.0,2006
628,9.6,44845.0,17041.0,2006
629,5.0,73687.0,17043.0,2006
630,13.0,35926.0,17045.0,2006
631,11.7,38188.0,17047.0,2006
632,9.5,44214.0,17049.0,2006
633,17.9,35089.0,17051.0,2006
634,8.9,44025.0,17053.0,2006
635,19.1,32279.0,17055.0,2006
636,14.0,39258.0,17057.0,2006
637,19.1,30848.0,17059.0,2006
638,15.3,36479.0,17061.0,2006
639,5.7,63407.0,17063.0,2006
640,16.3,35471.0,17065.0,2006
641,10.8,40655.0,17067.0,2006
