,poverty_rate,per_capita_income_2005,fips,year
841,5.7,45878,19075.0,2005
842,9.4,42449,19077.0,2005
843,8.9,43974,19079.0,2005
844,7.8,43296,19081.0,2005
845,10.9,37958,19083.0,2005
846,10,41410,19085.0,2005
847,11.4,41924,19087.0,2005
848,10.4,37539,19089.0,2005
849,10.2,42907,19091.0,2005
850,10.3,38649,19093.0,2005
851,6.5,47959,19095.0,2005
852,13.3,39206,19097.0,2005
853,8.5,46303,19099.0,2005
854,13.5,36341,19101.0,2005
855,16.8,44466,19103.0,2005
856,10.7,42292,19105.0,2005
857,11.9,39072,19107.0,2005
858,10.3,39878,19109.0,2005
859,13.1,39932,19111.0,2005
860,10,49507,19113.0,2005
861,10.9,45685,19115.0,2005
862,14.2,36943,19117.0,2005
863,7.8,44756,19119.0,2005
864,7,52205,19121.0,2005
865,10.5,42066,19123.0,2005
866,8.8,47273,19125.0,2005
867,11.4,43104,19127.0,2005
868,8.1,49104,19129.0,2005
869,10.5,41373,19131.0,2005
870,12.6,33435,19133.0,2005
871,12.4,37245,19135.0,2005
872,11.7,37408,19137.0,2005
873,11.4,43921,19139.0,2005
874,8.9,40558,19141.0,2005
875,8.2,38587,19143.0,2005
876,13.3,38701,19145.0,2005
877,11.4,36402,19147.0,2005
878,7.1,47954,19149.0,2005
879,11.3,37404,19151.0,2005
880,7.9,51959,19153.0,2005
881,11.5,44988,19155.0,2005
882,9.8,43686,19157.0,2005
883,16.3,33334,19159.0,2005
884,11.9,37687,19161.0,2005
885,12.2,48884,19163.0,2005
886,8.1,42704,19165.0,2005
887,7.2,43441,19167.0,2005
888,17.6,42414,19169.0,2005
889,9.7,45719,19171.0,2005
890,13,35835,19173.0,2005
891,13.3,36916,19175.0,2005
892,14,38792,19177.0,2005
893,14.7,34098,19179.0,2005
894,6.5,53329,19181.0,2005
895,10.3,42756,19183.0,2005
896,15,33788,19185.0,2005
897,13.6,39203,19187.0,2005
898,9.5,39980,19189.0,2005
899,8.9,45707,19191.0,2005
900,14.6,41032,19193.0,2005
901,8.6,40842,19195.0,2005
902,11.4,41152,19197.0,2005
904,15.6,34106,20001.0,2005
905,13.9,37384,20003.0,2005
906,14.1,38574,20005.0,2005
907,11.9,36355,20007.0,2005
908,14.6,36329,20009.0,2005
909,15.4,33705,20011.0,2005
910,14.9,34340,20013.0,2005
911,9.4,49091,20015.0,2005
912,11,34634,20017.0,2005
913,16,32658,20019.0,2005
914,17.1,32394,20021.0,2005
915,11.1,28437,20023.0,2005
916,12.4,33604,20025.0,2005
917,10.8,37732,20027.0,2005
918,12.6,33874,20029.0,2005
919,8.9,43312,20031.0,2005
920,10.7,31964,20033.0,2005
921,14.9,37524,20035.0,2005
922,19.4,32550,20037.0,2005
923,12.2,30323,20039.0,2005
924,8.8,41061,20041.0,2005
925,13.3,35147,20043.0,2005
926,15.3,40136,20045.0,2005
927,11.8,33134,20047.0,2005
928,17.2,29315,20049.0,2005
929,11.7,39422,20051.0,2005
930,9.4,38996,20053.0,2005
931,15.2,40333,20055.0,2005
932,13.3,36943,20057.0,2005
933,10.1,42296,20059.0,2005
934,13.4,37758,20061.0,2005
935,11.2,32970,20063.0,2005
936,12.2,33029,20065.0,2005
937,11.1,44272,20067.0,2005
938,9.3,42592,20069.0,2005
939,10.5,36588,20071.0,2005
940,13.9,32760,20073.0,2005
941,12.8,34324,20075.0,2005
942,12.2,32424,20077.0,2005
943,8.2,44032,20079.0,2005
944,11.9,43824,20081.0,2005
945,10.7,40733,20083.0,2005
946,10.7,43669,20085.0,2005
947,8,50586,20087.0,2005
948,13.2,32500,20089.0,2005
949,5.2,66926,20091.0,2005
950,11.9,39186,20093.0,2005
951,12.4,41511,20095.0,2005
952,12.2,35171,20097.0,2005
953,14.6,33442,20099.0,2005
954,9.4,35857,20101.0,2005
955,7.9,54321,20103.0,2005
956,11.9,32322,20105.0,2005
957,12.7,38816,20107.0,2005
958,10.3,33055,20109.0,2005
959,16.6,36455,20111.0,2005
960,9.5,46236,20113.0,2005
961,9.3,38153,20115.0,2005
962,10.4,38111,20117.0,2005
963,10.8,39265,20119.0,2005
964,7.1,53721,20121.0,2005
965,11,36738,20123.0,2005
966,16.2,32737,20125.0,2005
967,10.8,36618,20127.0,2005
968,11.8,39571,20129.0,2005
969,9.1,38446,20131.0,2005
970,14.1,34451,20133.0,2005
971,10,36880,20135.0,2005
972,12.4,33632,20137.0,2005
973,10.1,41299,20139.0,2005
974,12.6,30776,20141.0,2005
975,8.4,41571,20143.0,2005
976,10.2,36653,20145.0,2005
977,11.7,37003,20147.0,2005
978,9.6,46271,20149.0,2005
979,11.3,39410,20151.0,2005
980,13.9,31428,20153.0,2005
981,13.1,39790,20155.0,2005
982,10.4,31364,20157.0,2005
983,13.8,37176,20159.0,2005
984,20.2,35071,20161.0,2005
985,12.3,33996,20163.0,2005
986,12,33102,20165.0,2005
987,13.8,31275,20167.0,2005
988,11.5,40268,20169.0,2005
989,7.3,41789,20171.0,2005
990,13.1,43340,20173.0,2005
991,15.3,40438,20175.0,2005
992,12,44285,20177.0,2005
993,11.5,36293,20179.0,2005
994,14.4,32346,20181.0,2005
995,11.3,31038,20183.0,2005
996,14.4,34077,20185.0,2005
997,12.6,41919,20187.0,2005
998,11.1,44915,20189.0,2005
999,12.1,42584,20191.0,2005
1000,13.2,37512,20193.0,2005
1001,13,31258,20195.0,2005
1002,8,47231,20197.0,2005
1003,14.7,33374,20199.0,2005
1004,11.3,31770,20201.0,2005
1005,12.6,35452,20203.0,2005
1006,14.4,32600,20205.0,2005
1007,15.9,28418,20207.0,2005
1008,19.5,34593,20209.0,2005
1010,24.9,26903,21001.0,2005
1011,16.7,34121,21003.0,2005
1012,8.8,47415,21005.0,2005
1013,15,36575,21007.0,2005
1014,17.7,34450,21009.0,2005
1015,22,28317,21011.0,2005
1016,35.4,21300,21013.0,2005
1017,7,56262,21015.0,2005
1018,17.2,36102,21017.0,2005
1019,17.2,36141,21019.0,2005
1020,15.2,35734,21021.0,2005
1021,12.8,39067,21023.0,2005
1022,33.8,22545,21025.0,2005
1023,18.7,32494,21027.0,2005
1024,8.9,49464,21029.0,2005
1025,16.6,32338,21031.0,2005
1026,16.4,32639,21033.0,2005
1027,19.9,30660,21035.0,2005
1028,12.1,46573,21037.0,2005
1029,14.2,33119,21039.0,2005
1030,14.4,42186,21041.0,2005
1031,20.1,30267,21043.0,2005
1032,25.5,24088,21045.0,2005
1033,16,33891,21047.0,2005
1034,13.8,41581,21049.0,2005
1035,37.2,19728,21051.0,2005
1036,27,23282,21053.0,2005
1037,18,32299,21055.0,2005
1038,23.2,24055,21057.0,2005
1039,14.6,38845,21059.0,2005
1040,18.7,29946,21061.0,2005
1041,28.9,24521,21063.0,2005
1042,29.1,25026,21065.0,2005
1043,14.7,42778,21067.0,2005
1044,18.5,30471,21069.0,2005
1045,28.9,25753,21071.0,2005
1046,11.9,44446,21073.0,2005
1047,25.4,25907,21075.0,2005
1048,17.3,38018,21077.0,2005
1049,15,38796,21079.0,2005
1050,12.5,43996,21081.0,2005
1051,17.8,33826,21083.0,2005
1052,23.7,30732,21085.0,2005
1053,19.5,28028,21087.0,2005
1054,18.6,35361,21089.0,2005
1055,13.6,42450,21091.0,2005
1056,12.5,42900,21093.0,2005
1057,31.6,23031,21095.0,2005
1058,13.9,39290,21097.0,2005
1059,24.2,27601,21099.0,2005
1060,14.4,39796,21101.0,2005
1061,15,39749,21103.0,2005
1062,17.3,35857,21105.0,2005
1063,17.7,35522,21107.0,2005
1064,27.9,24120,21109.0,2005
1065,13.6,40973,21111.0,2005
1066,12.5,41980,21113.0,2005
1067,24.4,28619,21115.0,2005
1068,11.1,48673,21117.0,2005
1069,31.1,24716,21119.0,2005
1070,36.2,21847,21121.0,2005
1071,15.7,35114,21123.0,2005
1072,20.1,31657,21125.0,2005
1073,33.4,25948,21127.0,2005
1074,34.7,21024,21129.0,2005
1075,29.1,22164,21131.0,2005
1076,27.2,25549,21133.0,2005
1077,29.1,24182,21135.0,2005
1078,19.3,30390,21137.0,2005
1079,13.3,41562,21139.0,2005
1080,16.1,37066,21141.0,2005
1081,15.4,35191,21143.0,2005
1082,17,37758,21145.0,2005
1083,36.6,22344,21147.0,2005
1084,16.1,32672,21149.0,2005
1085,18.1,37173,21151.0,2005
1086,35.6,21653,21153.0,2005
1087,19.7,34887,21155.0,2005
1088,11.9,38436,21157.0,2005
1089,42.2,22368,21159.0,2005
1090,18.5,32825,21161.0,2005
1091,11.9,41380,21163.0,2005
1092,27.4,24921,21165.0,2005
1093,14.1,37468,21167.0,2005
1094,24.5,27000,21169.0,2005
1095,24.6,25424,21171.0,2005
1096,17.7,34069,21173.0,2005
1097,30.9,26119,21175.0,2005
1098,19.8,31019,21177.0,2005
1099,12,45691,21179.0,2005
1100,19.1,32914,21181.0,2005
1101,18.9,33551,21183.0,2005
1102,5,68011,21185.0,2005
1103,16.1,37139,21187.0,2005
1104,45.5,17524,21189.0,2005
1105,14.7,40901,21191.0,2005
1106,29.6,27405,21193.0,2005
1107,24.7,27922,21195.0,2005
1108,23.5,28991,21197.0,2005
1109,18.6,31531,21199.0,2005
1110,22.4,30013,21201.0,2005
1111,25.4,27364,21203.0,2005
1112,23.5,31980,21205.0,2005
1113,24,25398,21207.0,2005
1114,10.4,50148,21209.0,2005
1115,9.7,51691,21211.0,2005
1116,14.1,40388,21213.0,2005
1117,8.7,54288,21215.0,2005
1118,18.5,32381,21217.0,2005
1119,17,34157,21219.0,2005
1120,13.1,39933,21221.0,2005
1121,14.7,41521,21223.0,2005
1122,15.3,36612,21225.0,2005
1123,15.6,40611,21227.0,2005
1124,15.3,36347,21229.0,2005
1125,26.5,24040,21231.0,2005
1126,15.1,36620,21233.0,2005
1127,26.9,25777,21235.0,2005
1128,33.7,22189,21237.0,2005
1129,9.1,59375,21239.0,2005
1131,22.6,28648,22001.0,2005
1132,21.5,31217,22003.0,2005
1133,11.7,48440,22005.0,2005
1134,21.5,35183,22007.0,2005
1135,28.6,26715,22009.0,2005
1136,17,35334,22011.0,2005
1137,25.5,26492,22013.0,2005
1138,14.9,44110,22015.0,2005
1139,23.1,33603,22017.0,2005
1140,17.8,36050,22019.0,2005
1141,21.8,31957,22021.0,2005
1142,13,38315,22023.0,2005
1143,29.2,24947,22025.0,2005
1144,25.6,28950,22027.0,2005
1145,32.8,24753,22029.0,2005
1146,27.3,31765,22031.0,2005
1147,20.7,39661,22033.0,2005
1148,45.4,22260,22035.0,2005
1149,22.4,35766,22037.0,2005
1150,28.8,24543,22039.0,2005
1151,30.4,25286,22041.0,2005
1152,19.9,33928,22043.0,2005
1153,23,34769,22045.0,2005
1154,25,32357,22047.0,2005
1155,18.9,31811,22049.0,2005
1156,15.5,41527,22051.0,2005
1157,20.7,32252,22053.0,2005
1158,16.8,40850,22055.0,2005
1159,14.7,39748,22057.0,2005
1160,19.9,30578,22059.0,2005
1161,27,30132,22061.0,2005
1162,13.4,44982,22063.0,2005
1163,36.6,22951,22065.0,2005
1164,28.2,27224,22067.0,2005
1165,29.5,28411,22069.0,2005
1166,25.5,30216,22071.0,2005
1167,22.7,34618,22073.0,2005
1168,14.9,41228,22075.0,2005
1169,22.3,33114,22077.0,2005
1170,21.2,33732,22079.0,2005
1171,32.6,25747,22081.0,2005
1172,26.5,28740,22083.0,2005
1173,18.1,31721,22085.0,2005
1174,17.3,37710,22087.0,2005
1175,13.9,48777,22089.0,2005
1176,21.8,28952,22091.0,2005
1177,17.2,39524,22093.0,2005
1178,17.5,41813,22095.0,2005
1179,30.5,25236,22097.0,2005
1180,20.8,34175,22099.0,2005
1181,22.2,32424,22101.0,2005
1182,11,53654,22103.0,2005
1183,23.3,33128,22105.0,2005
1184,36.6,23441,22107.0,2005
1185,18.2,37911,22109.0,2005
1186,20,32123,22111.0,2005
1187,20.6,32993,22113.0,2005
1188,16.2,36664,22115.0,2005
1189,24.5,27284,22117.0,2005
1190,24.2,30630,22119.0,2005
1191,16.5,39293,22121.0,2005
1192,24.7,28101,22123.0,2005
1193,21.5,41108,22125.0,2005
1194,25.4,28995,22127.0,2005
1196,12,41930,23001.0,2005
1197,16.6,32435,23003.0,2005
1198,10,49970,23005.0,2005
1199,16.9,35124,23007.0,2005
1200,10.4,43175,23009.0,2005
1201,13,42512,23011.0,2005
1202,11.9,40472,23013.0,2005
1203,11,43368,23015.0,2005
1204,14.6,38224,23017.0,2005
1205,12.8,40414,23019.0,2005
1206,16.3,32053,23021.0,2005
1207,9,48264,23023.0,2005
1208,16.9,34149,23025.0,2005
1209,16.6,37826,23027.0,2005
1210,19.1,29721,23029.0,2005
1211,9.9,49361,23031.0,2005
1213,15,33643,24001.0,2005
1214,5.4,71609,24003.0,2005
1215,6.8,56256,24005.0,2005
1216,5,81927,24009.0,2005
1217,11.3,45260,24011.0,2005
1218,3.7,74206,24013.0,2005
1219,8.1,58300,24015.0,2005
1220,5.7,69820,24017.0,2005
1221,14.4,38347,24019.0,2005
1222,4.6,72205,24021.0,2005
1223,13.8,39061,24023.0,2005
1224,5.7,65381,24025.0,2005
1225,3.9,90311,24027.0,2005
1226,12.3,43724,24029.0,2005
1227,4.8,81874,24031.0,2005
1228,8.3,63005,24033.0,2005
1229,6.3,65980,24035.0,2005
1230,8,62739,24037.0,2005
1231,20.1,32753,24039.0,2005
1232,8.2,51637,24041.0,2005
1233,8.6,47008,24043.0,2005
1234,13.8,43797,24045.0,2005
1235,9.9,46768,24047.0,2005
1236,22.2,32453,24510.0,2005
1238,7.1,54030,25001.0,2005
1239,10.6,45109,25003.0,2005
1240,10.5,50965,25005.0,2005
1241,6.5,51984,25007.0,2005
1242,11.1,57021,25009.0,2005
1243,11.2,46745,25011.0,2005
1244,16.4,41998,25013.0,2005
1245,11.4,49233,25015.0,2005
1246,7.5,68780,25017.0,2005
1247,4.6,62153,25019.0,2005
1248,5.4,71417,25021.0,2005
1249,6.5,66107,25023.0,2005
1250,20.5,43155,25025.0,2005
1251,9.7,55251,25027.0,2005
1253,15.4,33974,26001.0,2005
1254,13.4,37825,26003.0,2005
1255,9.6,47662,26005.0,2005
1256,13.7,35628,26007.0,2005
1257,10.3,45232,26009.0,2005
1258,17.6,34179,26011.0,2005
1259,13,37283,26013.0,2005
1260,8.5,48768,26015.0,2005
1261,11.2,41390,26017.0,2005
1262,8.4,41877,26019.0,2005
1263,17.6,39938,26021.0,2005
1264,13,42221,26023.0,2005
1265,14.3,40571,26025.0,2005
1266,12.6,43221,26027.0,2005
1267,10.1,44633,26029.0,2005
1268,14,36580,26031.0,2005
1269,16.5,35329,26033.0,2005
1270,17.8,33919,26035.0,2005
1271,7.9,59298,26037.0,2005
1272,15.7,34228,26039.0,2005
1273,11.7,37461,26041.0,2005
1274,11.3,38250,26043.0,2005
1275,9.3,49891,26045.0,2005
1276,9.3,43301,26047.0,2005
1277,16,42724,26049.0,2005
1278,18,35344,26051.0,2005
1279,17.2,27835,26053.0,2005
1280,8.2,47308,26055.0,2005
1281,13,41183,26057.0,2005
1282,14.2,40240,26059.0,2005
1283,18.7,30739,26061.0,2005
1284,11.7,36247,26063.0,2005
1285,18.5,42767,26065.0,2005
1286,11,44706,26067.0,2005
1287,14.7,32632,26069.0,2005
1288,13.8,31163,26071.0,2005
1289,22.9,36520,26073.0,2005
1290,13.4,46839,26075.0,2005
1291,15.2,44531,26077.0,2005
1292,13.6,38478,26079.0,2005
1293,12.1,46637,26081.0,2005
1294,15.2,31809,26083.0,2005
1295,22.4,27158,26085.0,2005
1296,7.1,53276,26087.0,2005
1297,7,54380,26089.0,2005
1298,9.1,48619,26091.0,2005
1299,4.4,71856,26093.0,2005
1300,17.9,34462,26095.0,2005
1301,10.5,35347,26097.0,2005
1302,8.6,53549,26099.0,2005
1303,12.6,35249,26101.0,2005
1304,13.8,39167,26103.0,2005
1305,12.9,38383,26105.0,2005
1306,18.7,36148,26107.0,2005
1307,12.9,36507,26109.0,2005
1308,11.7,47799,26111.0,2005
1309,15.9,34932,26113.0,2005
1310,9.2,55823,26115.0,2005
1311,13.3,38812,26117.0,2005
1312,15.2,32517,26119.0,2005
1313,15,41764,26121.0,2005
1314,13.1,39815,26123.0,2005
1315,6.8,64311,26125.0,2005
1316,18.7,37486,26127.0,2005
1317,17.9,32212,26129.0,2005
1318,13,34896,26131.0,2005
1319,15.9,35452,26133.0,2005
1320,18.4,30828,26135.0,2005
1321,10,42446,26137.0,2005
1322,6.9,56987,26139.0,2005
1323,11.8,35764,26141.0,2005
1324,15.8,31752,26143.0,2005
1325,17.4,40002,26145.0,2005
1326,9.7,49740,26147.0,2005
1327,13.3,40464,26149.0,2005
1328,13.5,37990,26151.0,2005
1329,14.4,34435,26153.0,2005
1330,9.5,43547,26155.0,2005
1331,11.4,42655,26157.0,2005
1332,15.4,41114,26159.0,2005
1333,13.3,54825,26161.0,2005
1334,19.7,40941,26163.0,2005
1335,13.3,37015,26165.0,2005
1337,14.4,37268,27001.0,2005
1338,6.2,61776,27003.0,2005
1339,11,41592,27005.0,2005
1340,19.4,38605,27007.0,2005
1341,8.7,45588,27009.0,2005
1342,12.3,34749,27011.0,2005
1343,13.1,44562,27013.0,2005
1344,6.7,45625,27015.0,2005
1345,9.8,45613,27017.0,2005
1346,3.5,74493,27019.0,2005
1347,14.5,40320,27021.0,2005
1348,8.4,39154,27023.0,2005
1349,5.6,60379,27025.0,2005
1350,12.9,44099,27027.0,2005
1351,15.8,35777,27029.0,2005
1352,9.3,39934,27031.0,2005
1353,10.4,40180,27033.0,2005
1354,9.1,42050,27035.0,2005
1355,5.1,66637,27037.0,2005
1356,5.9,55307,27039.0,2005
1357,9.6,42640,27041.0,2005
1358,11.3,38002,27043.0,2005
1359,10.2,41710,27045.0,2005
1360,9,39345,27047.0,2005
1361,6.6,51246,27049.0,2005
1362,10.1,38267,27051.0,2005
1363,10.8,56004,27053.0,2005
1364,7.5,50317,27055.0,2005
1365,10.6,42010,27057.0,2005
1366,6.5,56064,27059.0,2005
1367,11.8,39989,27061.0,2005
1368,9.9,40225,27063.0,2005
1369,10.5,41648,27065.0,2005
1370,9.7,45357,27067.0,2005
1371,9.8,38089,27069.0,2005
1372,13.4,38652,27071.0,2005
1373,9.1,38041,27073.0,2005
1374,9.2,43250,27075.0,2005
1375,10,37403,27077.0,2005
1376,7.4,51965,27079.0,2005
1377,10.2,35083,27081.0,2005
1378,9.8,42124,27083.0,2005
1379,6.4,49846,27085.0,2005
1380,18.2,31903,27087.0,2005
1381,10.5,39693,27089.0,2005
1382,10.5,40281,27091.0,2005
1383,8.4,48314,27093.0,2005
1384,10.2,43037,27095.0,2005
1385,10.1,43712,27097.0,2005
1386,11.2,42707,27099.0,2005
1387,8.5,40622,27101.0,2005
1388,9.9,51330,27103.0,2005
1389,12.7,39354,27105.0,2005
1390,11.9,35158,27107.0,2005
1391,6.6,58034,27109.0,2005
1392,10.9,40446,27111.0,2005
1393,10.1,40655,27113.0,2005
1394,11.2,41232,27115.0,2005
1395,10.7,37440,27117.0,2005
1396,12.2,39622,27119.0,2005
1397,10.5,40643,27121.0,2005
1398,13.1,49873,27123.0,2005
1399,10.4,35857,27125.0,2005
1400,8.8,43281,27127.0,2005
1401,10.3,44057,27129.0,2005
1402,8,52497,27131.0,2005
1403,8.1,42542,27133.0,2005
1404,6.8,45639,27135.0,2005
1405,12.8,40054,27137.0,2005
1406,3.4,78108,27139.0,2005
1407,4.7,63181,27141.0,2005
1408,8,46742,27143.0,2005
1409,9.5,47024,27145.0,2005
1410,6.7,51296,27147.0,2005
1411,11.9,42916,27149.0,2005
1412,9.7,38277,27151.0,2005
1413,12,37095,27153.0,2005
1414,14,32883,27155.0,2005
1415,7,52140,27157.0,2005
1416,14.7,33769,27159.0,2005
1417,9.2,46085,27161.0,2005
1418,3.8,73976,27163.0,2005
1419,11.3,39187,27165.0,2005
1420,8.8,44460,27167.0,2005
1421,14.1,40686,27169.0,2005
1422,5,60018,27171.0,2005
1423,9.8,38613,27173.0,2005
1425,27.1,27232,28001.0,2005
1426,17.7,31105,28003.0,2005
1427,21.4,28549,28005.0,2005
1428,23.1,28757,28007.0,2005
1429,23.7,26114,28009.0,2005
1430,36.7,24881,28011.0,2005
1431,19.4,26098,28013.0,2005
1432,18.4,31381,28015.0,2005
1433,22.2,28866,28017.0,2005
1434,25.8,29598,28019.0,2005
1435,34.7,23655,28021.0,2005
1436,20,31184,28023.0,2005
1437,25.2,28191,28025.0,2005
1438,40.4,23728,28027.0,2005
1439,23.2,29005,28029.0,2005
1440,22.1,28862,28031.0,2005
1441,8.6,51995,28033.0,2005
1442,27.7,29564,28035.0,2005
1443,21.7,29519,28037.0,2005
1444,16.6,39753,28039.0,2005
1445,23.6,30882,28041.0,2005
1446,21.6,30076,28043.0,2005
1447,15.5,37564,28045.0,2005
1448,16.1,38447,28047.0,2005
1449,22,35433,28049.0,2005
1450,43.8,20916,28051.0,2005
1451,38.9,21309,28053.0,2005
1452,46.4,22629,28055.0,2005
1453,15.6,35028,28057.0,2005
1454,15.4,41605,28059.0,2005
1455,23,28479,28061.0,2005
1456,33.6,21203,28063.0,2005
1457,30.1,23782,28065.0,2005
1458,25,30814,28067.0,2005
1459,24.8,26240,28069.0,2005
1460,20.7,32458,28071.0,2005
1461,12.4,42732,28073.0,2005
1462,20.6,32292,28075.0,2005
1463,18.9,31964,28077.0,2005
1464,22.5,28620,28079.0,2005
1465,17.5,37073,28081.0,2005
1466,36.5,22640,28083.0,2005
1467,20.8,31441,28085.0,2005
1468,21,34577,28087.0,2005
1469,12.8,51826,28089.0,2005
1470,27.3,27914,28091.0,2005
1471,23,30896,28093.0,2005
1472,18.7,31527,28095.0,2005
1473,23.4,28349,28097.0,2005
1474,24.8,31428,28099.0,2005
1475,20.7,31869,28101.0,2005
1476,32.2,23971,28103.0,2005
1477,28.3,28370,28105.0,2005
1478,24.6,29917,28107.0,2005
1479,22.5,34464,28109.0,2005
1480,21.6,29949,28111.0,2005
1481,30.3,26647,28113.0,2005
1482,14.5,34467,28115.0,2005
1483,17.3,31761,28117.0,2005
1484,33.8,22614,28119.0,2005
1485,9.1,49147,28121.0,2005
1486,19.7,29095,28123.0,2005
1487,38.4,24297,28125.0,2005
1488,21.3,30501,28127.0,2005
1489,17.8,33784,28129.0,2005
1490,17.5,34302,28131.0,2005
1491,37.9,25225,28133.0,2005
1492,33.3,23542,28135.0,2005
1493,15.9,37989,28137.0,2005
1494,17.3,31259,28139.0,2005
1495,16.7,31480,28141.0,2005
1496,27.7,26370,28143.0,2005
1497,13.5,35551,28145.0,2005
1498,25.5,28322,28147.0,2005
1499,18.4,34641,28149.0,2005
1500,35.8,25155,28151.0,2005
1501,24.3,27716,28153.0,2005
1502,21.8,30674,28155.0,2005
1503,36.8,21904,28157.0,2005
1504,23.1,28784,28159.0,2005
1505,23.9,29222,28161.0,2005
1506,33.7,26595,28163.0,2005
1508,24.4,30022,29001.0,2005
1509,9.4,46351,29003.0,2005
1510,14.1,36183,29005.0,2005
1511,15.8,35514,29007.0,2005
1512,18.7,32479,29009.0,2005
1513,15.1,39811,29011.0,2005
1514,15.3,36162,29013.0,2005
1515,19.1,29449,29015.0,2005
1516,16.8,34539,29017.0,2005
1517,18.3,40493,29019.0,2005
1518,14.5,36230,29021.0,2005
1519,19.1,33180,29023.0,2005
1520,14.1,34884,29025.0,2005
1521,11.1,44974,29027.0,2005
1522,13,38053,29029.0,2005
1523,15.4,39912,29031.0,2005
1524,16.9,33075,29033.0,2005
1525,26.7,25932,29035.0,2005
1526,8.7,55443,29037.0,2005
1527,20.8,29261,29039.0,2005
1528,14.6,34943,29041.0,2005
1529,9.4,45328,29043.0,2005
1530,16.4,35007,29045.0,2005
1531,7.4,53998,29047.0,2005
1532,10,45337,29049.0,2005
1533,9.6,47476,29051.0,2005
1534,12.7,39548,29053.0,2005
1535,17.5,33342,29055.0,2005
1536,15.2,32753,29057.0,2005
1537,18.1,29763,29059.0,2005
1538,16.9,33940,29061.0,2005
1539,14.3,36611,29063.0,2005
1540,18.8,29380,29065.0,2005
1541,21.1,28692,29067.0,2005
1542,27.1,27568,29069.0,2005
1543,9.6,46736,29071.0,2005
1544,11.7,37995,29073.0,2005
1545,13,32529,29075.0,2005
1546,13.2,36764,29077.0,2005
1547,17.1,31760,29079.0,2005
1548,18.3,30660,29081.0,2005
1549,17.3,34594,29083.0,2005
1550,19.8,28220,29085.0,2005
1551,13.4,32146,29087.0,2005
1552,14.1,33999,29089.0,2005
1553,21.5,27653,29091.0,2005
1554,24.2,28702,29093.0,2005
1555,14.1,43284,29095.0,2005
1556,16.7,33231,29097.0,2005
1557,10.2,51077,29099.0,2005
1558,13.7,40927,29101.0,2005
1559,19.2,30466,29103.0,2005
1560,16.4,31887,29105.0,2005
1561,11.4,42843,29107.0,2005
1562,14.6,35952,29109.0,2005
1563,16.8,35742,29111.0,2005
1564,9.6,49277,29113.0,2005
1565,17.2,31765,29115.0,2005
1566,16.4,33994,29117.0,2005
1567,22.4,30504,29119.0,2005
1568,15.3,32874,29121.0,2005
1569,18.9,30079,29123.0,2005
1570,13.8,35070,29125.0,2005
1571,15.6,34761,29127.0,2005
1572,13.9,31790,29129.0,2005
1573,15.4,34858,29131.0,2005
1574,27.8,27043,29133.0,2005
1575,11.5,41226,29135.0,2005
1576,13,34557,29137.0,2005
1577,14.3,35093,29139.0,2005
1578,17.7,32986,29141.0,2005
1579,29.6,28956,29143.0,2005
1580,15.7,37970,29145.0,2005
1581,15.4,35618,29147.0,2005
1582,23.6,25558,29149.0,2005
1583,9.7,43287,29151.0,2005
1584,23.7,27793,29153.0,2005
1585,33,24594,29155.0,2005
1586,11.3,40741,29157.0,2005
1587,15.7,33039,29159.0,2005
1588,19.1,33329,29161.0,2005
1589,17.1,36119,29163.0,2005
1590,6.1,61386,29165.0,2005
1591,20,33303,29167.0,2005
1592,14,40302,29169.0,2005
1593,18.3,29994,29171.0,2005
1594,10.3,42433,29173.0,2005
1595,16.7,33052,29175.0,2005
1596,9.3,46503,29177.0,2005
1597,22.9,29408,29179.0,2005
1598,26.6,26264,29181.0,2005
1599,4.8,63463,29183.0,2005
1600,21.1,30130,29185.0,2005
1601,10.2,50632,29186.0,2005
1602,17.2,33912,29187.0,2005
1603,8.4,54342,29189.0,2005
1604,14.5,38616,29195.0,2005
1605,19,30318,29197.0,2005
1606,17.1,30615,29199.0,2005
1607,20.4,33558,29201.0,2005
1608,29.2,23205,29203.0,2005
1609,17,32273,29205.0,2005
1610,16.9,31039,29207.0,2005
1611,14,36528,29209.0,2005
1612,18.8,29383,29211.0,2005
1613,14.2,33580,29213.0,2005
1614,21.6,27893,29215.0,2005
1615,19.1,31564,29217.0,2005
1616,9.7,45759,29219.0,2005
1617,25.1,30778,29221.0,2005
1618,22.9,26053,29223.0,2005
1619,17.1,36766,29225.0,2005
1620,16.2,30070,29227.0,2005
1621,24.1,26788,29229.0,2005
1622,26,30629,29510.0,2005
1624,16.1,33404,30001.0,2005
1625,26.8,30680,30003.0,2005
1626,26.2,28486,30005.0,2005
1627,12.7,35643,30007.0,2005
1628,10.9,36364,30009.0,2005
1629,13.2,29496,30011.0,2005
1630,13.2,37877,30013.0,2005
1631,17.2,32396,30015.0,2005
1632,14.8,33836,30017.0,2005
1633,12.9,30578,30019.0,2005
1634,14,36080,30021.0,2005
1635,16.1,30579,30023.0,2005
1636,10.1,37112,30025.0,2005
1637,14.7,34251,30027.0,2005
1638,12.5,39917,30029.0,2005
1639,11.8,45312,30031.0,2005
1640,14.4,28326,30033.0,2005
1641,27.7,30285,30035.0,2005
1642,19.6,27455,30037.0,2005
1643,14.7,32063,30039.0,2005
1644,17.1,35868,30041.0,2005
1645,9.4,49152,30043.0,2005
